REGION,TECHNOLOGY,STORAGE,FUEL,EMISSION,SEASON,DAYTYPE,DAILYTIMEBRACKET,TIMESLICE,MODE_OF_OPERATION,YEAR,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,NewStorageCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,SalvageValueStorage,StorageLevelChronoDayStart,StorageLevelDayTypeFinish,StorageLevelYearStart,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
REGION1,HYDRODAM01,,,,,191,,,,2036,,,,,,,,,,,,,,,,,,,,,,37.3081722718026,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2037,,,,,,,,,,,,,,,,,,,,,,15.745414333530997,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2038,,,,,,,,,,,,,,,,,,,,,,8.48889448452586,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2039,,,,,,,,,,,,,,,,,,,,,,13.376648314152026,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2040,,,,,,,,,,,,,,,,,,,,,,28.15268221764607,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2041,,,,,,,,,,,,,,,,,,,,,,38.85598240397897,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2042,,,,,,,,,,,,,,,,,,,,,,14.072705517906,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2043,,,,,,,,,,,,,,,,,,,,,,13.37234978549328,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2044,,,,,,,,,,,,,,,,,,,,,,10.352372694758552,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2045,,,,,,,,,,,,,,,,,,,,,,19.351780396355256,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2046,,,,,,,,,,,,,,,,,,,,,,11.928162350553444,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2047,,,,,,,,,,,,,,,,,,,,,,34.717434712635495,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2048,,,,,,,,,,,,,,,,,,,,,,52.033643102129744,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2049,,,,,,,,,,,,,,,,,,,,,,55.6176083776594,,,,,,,
REGION1,HYDRODAM01,,,,,191,,,,2050,,,,,,,,,,,,,,,,,,,,,,35.98481494027692,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2021,,,,,,,,,,,,,,,,,,,,,,4.414758184179992,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2022,,,,,,,,,,,,,,,,,,,,,,9.46228626542005,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2023,,,,,,,,,,,,,,,,,,,,,,4.959494402415928,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2024,,,,,,,,,,,,,,,,,,,,,,10.030261791213542,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2025,,,,,,,,,,,,,,,,,,,,,,20.23591722445742,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2026,,,,,,,,,,,,,,,,,,,,,,36.75152902650775,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2027,,,,,,,,,,,,,,,,,,,,,,44.52183345896455,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2028,,,,,,,,,,,,,,,,,,,,,,46.266847800574446,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2029,,,,,,,,,,,,,,,,,,,,,,46.42273270533875,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2030,,,,,,,,,,,,,,,,,,,,,,36.427842320512674,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2031,,,,,,,,,,,,,,,,,,,,,,41.5662239396577,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2032,,,,,,,,,,,,,,,,,,,,,,31.94341725128785,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2033,,,,,,,,,,,,,,,,,,,,,,10.859533169673153,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2034,,,,,,,,,,,,,,,,,,,,,,17.110133593843354,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2035,,,,,,,,,,,,,,,,,,,,,,35.84973615846453,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2036,,,,,,,,,,,,,,,,,,,,,,36.6721690171612,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2037,,,,,,,,,,,,,,,,,,,,,,15.05226799853282,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2038,,,,,,,,,,,,,,,,,,,,,,8.144908077525553,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2039,,,,,,,,,,,,,,,,,,,,,,12.799160948606614,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2040,,,,,,,,,,,,,,,,,,,,,,27.280288102546,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2041,,,,,,,,,,,,,,,,,,,,,,38.11535448739336,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2042,,,,,,,,,,,,,,,,,,,,,,13.31586852470784,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2043,,,,,,,,,,,,,,,,,,,,,,12.933562047811536,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2044,,,,,,,,,,,,,,,,,,,,,,9.606126537831155,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2045,,,,,,,,,,,,,,,,,,,,,,18.61012476166785,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2046,,,,,,,,,,,,,,,,,,,,,,11.199542206892485,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2047,,,,,,,,,,,,,,,,,,,,,,34.19840389907144,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2048,,,,,,,,,,,,,,,,,,,,,,51.270944070789625,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2049,,,,,,,,,,,,,,,,,,,,,,55.289330676559615,,,,,,,
REGION1,HYDRODAM01,,,,,192,,,,2050,,,,,,,,,,,,,,,,,,,,,,35.20886253663587,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2021,,,,,,,,,,,,,,,,,,,,,,4.279891379333934,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2022,,,,,,,,,,,,,,,,,,,,,,9.598643162510326,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2023,,,,,,,,,,,,,,,,,,,,,,5.319645041392825,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2024,,,,,,,,,,,,,,,,,,,,,,10.341077624281366,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2025,,,,,,,,,,,,,,,,,,,,,,20.61973763780524,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2026,,,,,,,,,,,,,,,,,,,,,,37.15190551780047,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2027,,,,,,,,,,,,,,,,,,,,,,44.50173585096648,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2028,,,,,,,,,,,,,,,,,,,,,,46.27053016527913,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2029,,,,,,,,,,,,,,,,,,,,,,46.45810516184318,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2030,,,,,,,,,,,,,,,,,,,,,,35.993821721845606,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2031,,,,,,,,,,,,,,,,,,,,,,41.00066371752242,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2032,,,,,,,,,,,,,,,,,,,,,,31.492288865630847,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2033,,,,,,,,,,,,,,,,,,,,,,10.362413753809218,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2034,,,,,,,,,,,,,,,,,,,,,,16.67431261902406,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2035,,,,,,,,,,,,,,,,,,,,,,35.435957525306605,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2036,,,,,,,,,,,,,,,,,,,,,,36.03616576251981,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2037,,,,,,,,,,,,,,,,,,,,,,14.359121663534648,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2038,,,,,,,,,,,,,,,,,,,,,,7.800921670525247,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2039,,,,,,,,,,,,,,,,,,,,,,12.221673583061202,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2040,,,,,,,,,,,,,,,,,,,,,,26.407893987445927,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2041,,,,,,,,,,,,,,,,,,,,,,37.37472657080773,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2042,,,,,,,,,,,,,,,,,,,,,,12.55903153150968,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2043,,,,,,,,,,,,,,,,,,,,,,12.494774310129792,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2044,,,,,,,,,,,,,,,,,,,,,,8.859880380903759,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2045,,,,,,,,,,,,,,,,,,,,,,17.86846912698046,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2046,,,,,,,,,,,,,,,,,,,,,,10.470922063231525,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2047,,,,,,,,,,,,,,,,,,,,,,33.67937308550738,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2048,,,,,,,,,,,,,,,,,,,,,,50.50824503944951,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2049,,,,,,,,,,,,,,,,,,,,,,54.96105297545984,,,,,,,
REGION1,HYDRODAM01,,,,,193,,,,2050,,,,,,,,,,,,,,,,,,,,,,34.43291013299482,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2021,,,,,,,,,,,,,,,,,,,,,,3.856538466328268,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2022,,,,,,,,,,,,,,,,,,,,,,8.950928213477582,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2023,,,,,,,,,,,,,,,,,,,,,,4.659093913209621,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2024,,,,,,,,,,,,,,,,,,,,,,9.690367382258328,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2025,,,,,,,,,,,,,,,,,,,,,,19.982516782308565,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2026,,,,,,,,,,,,,,,,,,,,,,36.531003272148624,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2027,,,,,,,,,,,,,,,,,,,,,,43.89288221162743,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2028,,,,,,,,,,,,,,,,,,,,,,45.67638249862305,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2029,,,,,,,,,,,,,,,,,,,,,,45.913649284076925,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2030,,,,,,,,,,,,,,,,,,,,,,35.469950104406514,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2031,,,,,,,,,,,,,,,,,,,,,,40.471520687691886,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2032,,,,,,,,,,,,,,,,,,,,,,30.955572065630847,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2033,,,,,,,,,,,,,,,,,,,,,,9.825696953809215,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2034,,,,,,,,,,,,,,,,,,,,,,16.23316487233138,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2035,,,,,,,,,,,,,,,,,,,,,,34.97667531504934,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2036,,,,,,,,,,,,,,,,,,,,,,35.55133305428184,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2037,,,,,,,,,,,,,,,,,,,,,,13.881880051079644,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2038,,,,,,,,,,,,,,,,,,,,,,7.26702535847114,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2039,,,,,,,,,,,,,,,,,,,,,,11.712379333679207,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2040,,,,,,,,,,,,,,,,,,,,,,25.992360581888725,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2041,,,,,,,,,,,,,,,,,,,,,,37.61528054643236,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2042,,,,,,,,,,,,,,,,,,,,,,12.763422874979304,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2043,,,,,,,,,,,,,,,,,,,,,,12.669354953395803,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2044,,,,,,,,,,,,,,,,,,,,,,9.025927690836438,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2045,,,,,,,,,,,,,,,,,,,,,,18.018392948824683,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2046,,,,,,,,,,,,,,,,,,,,,,10.594636361266222,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2047,,,,,,,,,,,,,,,,,,,,,,33.80308738354208,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2048,,,,,,,,,,,,,,,,,,,,,,50.63195933748421,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2049,,,,,,,,,,,,,,,,,,,,,,55.07466871674863,,,,,,,
REGION1,HYDRODAM01,,,,,194,,,,2050,,,,,,,,,,,,,,,,,,,,,,34.53235538456836,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2021,,,,,,,,,,,,,,,,,,,,,,3.433185553322601,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2022,,,,,,,,,,,,,,,,,,,,,,8.30321326444484,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2023,,,,,,,,,,,,,,,,,,,,,,3.9985427850264177,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2024,,,,,,,,,,,,,,,,,,,,,,9.039657140235288,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2025,,,,,,,,,,,,,,,,,,,,,,19.345295926811893,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2026,,,,,,,,,,,,,,,,,,,,,,35.91010102649678,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2027,,,,,,,,,,,,,,,,,,,,,,43.28402857228838,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2028,,,,,,,,,,,,,,,,,,,,,,45.08223483196696,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2029,,,,,,,,,,,,,,,,,,,,,,45.369193406310686,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2030,,,,,,,,,,,,,,,,,,,,,,34.94607848696742,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2031,,,,,,,,,,,,,,,,,,,,,,39.94237765786134,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2032,,,,,,,,,,,,,,,,,,,,,,30.41885526563085,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2033,,,,,,,,,,,,,,,,,,,,,,9.288980153809216,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2034,,,,,,,,,,,,,,,,,,,,,,15.792017125638695,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2035,,,,,,,,,,,,,,,,,,,,,,34.51739310479208,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2036,,,,,,,,,,,,,,,,,,,,,,35.066500346043874,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2037,,,,,,,,,,,,,,,,,,,,,,13.40463843862464,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2038,,,,,,,,,,,,,,,,,,,,,,6.733129046417034,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2039,,,,,,,,,,,,,,,,,,,,,,11.203085084297216,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2040,,,,,,,,,,,,,,,,,,,,,,25.576827176331523,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2041,,,,,,,,,,,,,,,,,,,,,,37.855834522057,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2042,,,,,,,,,,,,,,,,,,,,,,12.967814218448927,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2043,,,,,,,,,,,,,,,,,,,,,,12.843935596661815,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2044,,,,,,,,,,,,,,,,,,,,,,9.191975000769116,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2045,,,,,,,,,,,,,,,,,,,,,,18.168316770668905,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2046,,,,,,,,,,,,,,,,,,,,,,10.71835065930092,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2047,,,,,,,,,,,,,,,,,,,,,,33.92680168157678,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2048,,,,,,,,,,,,,,,,,,,,,,50.7556736355189,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2049,,,,,,,,,,,,,,,,,,,,,,55.18828445803742,,,,,,,
REGION1,HYDRODAM01,,,,,195,,,,2050,,,,,,,,,,,,,,,,,,,,,,34.631800636141904,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2021,,,,,,,,,,,,,,,,,,,,,,3.298318748476544,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2022,,,,,,,,,,,,,,,,,,,,,,8.439570161535118,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2023,,,,,,,,,,,,,,,,,,,,,,4.358693424003315,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2024,,,,,,,,,,,,,,,,,,,,,,9.350472973303113,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2025,,,,,,,,,,,,,,,,,,,,,,19.729116340159717,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2026,,,,,,,,,,,,,,,,,,,,,,36.31047751778952,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2027,,,,,,,,,,,,,,,,,,,,,,43.26393096429031,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2028,,,,,,,,,,,,,,,,,,,,,,45.085917196671645,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2029,,,,,,,,,,,,,,,,,,,,,,45.40456586281511,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2030,,,,,,,,,,,,,,,,,,,,,,34.512057888300355,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2031,,,,,,,,,,,,,,,,,,,,,,39.37681743572608,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2032,,,,,,,,,,,,,,,,,,,,,,29.967726879973835,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2033,,,,,,,,,,,,,,,,,,,,,,8.791860737945283,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2034,,,,,,,,,,,,,,,,,,,,,,15.3561961508194,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2035,,,,,,,,,,,,,,,,,,,,,,34.10361447163415,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2036,,,,,,,,,,,,,,,,,,,,,,34.43049709140248,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2037,,,,,,,,,,,,,,,,,,,,,,12.711492103626467,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2038,,,,,,,,,,,,,,,,,,,,,,6.389142639416727,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2039,,,,,,,,,,,,,,,,,,,,,,10.625597718751804,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2040,,,,,,,,,,,,,,,,,,,,,,24.704433061231448,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2041,,,,,,,,,,,,,,,,,,,,,,37.11520660547137,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2042,,,,,,,,,,,,,,,,,,,,,,12.210977225250767,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2043,,,,,,,,,,,,,,,,,,,,,,12.405147858980074,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2044,,,,,,,,,,,,,,,,,,,,,,8.44572884384172,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2045,,,,,,,,,,,,,,,,,,,,,,17.426661135981508,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2046,,,,,,,,,,,,,,,,,,,,,,9.98973051563996,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2047,,,,,,,,,,,,,,,,,,,,,,33.40777086801272,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2048,,,,,,,,,,,,,,,,,,,,,,49.992974604178784,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2049,,,,,,,,,,,,,,,,,,,,,,54.86000675693765,,,,,,,
REGION1,HYDRODAM01,,,,,196,,,,2050,,,,,,,,,,,,,,,,,,,,,,33.855848232500854,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2021,,,,,,,,,,,,,,,,,,,,,,3.163451943630487,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2022,,,,,,,,,,,,,,,,,,,,,,8.575927058625394,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2023,,,,,,,,,,,,,,,,,,,,,,4.718844062980212,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2024,,,,,,,,,,,,,,,,,,,,,,9.661288806370935,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2025,,,,,,,,,,,,,,,,,,,,,,20.11293675350753,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2026,,,,,,,,,,,,,,,,,,,,,,36.71085400908223,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2027,,,,,,,,,,,,,,,,,,,,,,43.24383335629224,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2028,,,,,,,,,,,,,,,,,,,,,,45.089599561376325,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2029,,,,,,,,,,,,,,,,,,,,,,45.43993831931954,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2030,,,,,,,,,,,,,,,,,,,,,,34.078037289633286,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2031,,,,,,,,,,,,,,,,,,,,,,38.81125721359079,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2032,,,,,,,,,,,,,,,,,,,,,,29.516598494316824,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2033,,,,,,,,,,,,,,,,,,,,,,8.294741322081347,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2034,,,,,,,,,,,,,,,,,,,,,,14.920375176000103,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2035,,,,,,,,,,,,,,,,,,,,,,33.68983583847623,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2036,,,,,,,,,,,,,,,,,,,,,,33.794493836761085,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2037,,,,,,,,,,,,,,,,,,,,,,12.018345768628294,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2038,,,,,,,,,,,,,,,,,,,,,,6.045156232416421,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2039,,,,,,,,,,,,,,,,,,,,,,10.048110353206392,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2040,,,,,,,,,,,,,,,,,,,,,,23.83203894613138,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2041,,,,,,,,,,,,,,,,,,,,,,36.37457868888576,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2042,,,,,,,,,,,,,,,,,,,,,,11.454140232052607,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2043,,,,,,,,,,,,,,,,,,,,,,11.966360121298331,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2044,,,,,,,,,,,,,,,,,,,,,,7.699482686914323,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2045,,,,,,,,,,,,,,,,,,,,,,16.68500550129411,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2046,,,,,,,,,,,,,,,,,,,,,,9.261110371979,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2047,,,,,,,,,,,,,,,,,,,,,,32.88874005444866,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2048,,,,,,,,,,,,,,,,,,,,,,49.23027557283866,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2049,,,,,,,,,,,,,,,,,,,,,,54.531729055837936,,,,,,,
REGION1,HYDRODAM01,,,,,197,,,,2050,,,,,,,,,,,,,,,,,,,,,,33.079895828859804,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2021,,,,,,,,,,,,,,,,,,,,,,3.111636429170628,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2022,,,,,,,,,,,,,,,,,,,,,,7.9930580863069265,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2023,,,,,,,,,,,,,,,,,,,,,,4.1295809402764165,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2024,,,,,,,,,,,,,,,,,,,,,,9.177813053171551,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2025,,,,,,,,,,,,,,,,,,,,,,19.55518960073266,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2026,,,,,,,,,,,,,,,,,,,,,,36.19217199045308,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2027,,,,,,,,,,,,,,,,,,,,,,42.81484944497751,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2028,,,,,,,,,,,,,,,,,,,,,,44.67977523770667,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2029,,,,,,,,,,,,,,,,,,,,,,45.06855413745282,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2030,,,,,,,,,,,,,,,,,,,,,,33.78015397446868,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2031,,,,,,,,,,,,,,,,,,,,,,38.93826888867987,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2032,,,,,,,,,,,,,,,,,,,,,,29.24959511373682,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2033,,,,,,,,,,,,,,,,,,,,,,8.066260842683448,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2034,,,,,,,,,,,,,,,,,,,,,,14.889387080025884,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2035,,,,,,,,,,,,,,,,,,,,,,33.669289306648274,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2036,,,,,,,,,,,,,,,,,,,,,,33.77063952771322,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2037,,,,,,,,,,,,,,,,,,,,,,12.014624427505344,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2038,,,,,,,,,,,,,,,,,,,,,,6.108782940721564,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2039,,,,,,,,,,,,,,,,,,,,,,10.468091376831838,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2040,,,,,,,,,,,,,,,,,,,,,,24.47325193427565,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2041,,,,,,,,,,,,,,,,,,,,,,36.62020750980911,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2042,,,,,,,,,,,,,,,,,,,,,,11.789549281082564,,,,,,,
REGION1,HYDRODAM01,,,,,198,,,,2043,,,,,,,,,,,,,,,,,,,,,,12.265017516769014,,,,,,,
