local_time,province,daily_hour_ending,annual_hour_ending,demand_MWh
2020-01-26 07:00:00,BC,8,608,7515
2020-01-26 08:00:00,BC,9,609,7833
2020-01-26 09:00:00,BC,10,610,8077
2020-01-26 10:00:00,BC,11,611,8096
2020-01-26 11:00:00,BC,12,612,8111
2020-01-26 12:00:00,BC,13,613,8094
2020-01-26 13:00:00,BC,14,614,8034
2020-01-26 14:00:00,BC,15,615,8045
2020-01-26 15:00:00,BC,16,616,8117
2020-01-26 16:00:00,BC,17,617,8456
2020-01-26 17:00:00,BC,18,618,8890
2020-01-26 18:00:00,BC,19,619,8786
2020-01-26 19:00:00,BC,20,620,8598
2020-01-26 20:00:00,BC,21,621,8385
2020-01-26 21:00:00,BC,22,622,8060
2020-01-26 22:00:00,BC,23,623,7587
2020-01-26 23:00:00,BC,24,624,7190
2020-01-27 00:00:00,BC,1,625,6875
2020-01-27 01:00:00,BC,2,626,6755
2020-01-27 02:00:00,BC,3,627,6682
2020-01-27 03:00:00,BC,4,628,6679
2020-01-27 04:00:00,BC,5,629,6881
2020-01-27 05:00:00,BC,6,630,7250
2020-01-27 06:00:00,BC,7,631,7957
2020-01-27 07:00:00,BC,8,632,8720
2020-01-27 08:00:00,BC,9,633,8794
2020-01-27 09:00:00,BC,10,634,8797
2020-01-27 10:00:00,BC,11,635,8760
2020-01-27 11:00:00,BC,12,636,8626
2020-01-27 12:00:00,BC,13,637,8552
2020-01-27 13:00:00,BC,14,638,8456
2020-01-27 14:00:00,BC,15,639,8473
2020-01-27 15:00:00,BC,16,640,8562
2020-01-27 16:00:00,BC,17,641,8929
2020-01-27 17:00:00,BC,18,642,9358
2020-01-27 18:00:00,BC,19,643,9265
2020-01-27 19:00:00,BC,20,644,9051
2020-01-27 20:00:00,BC,21,645,8773
2020-01-27 21:00:00,BC,22,646,8434
2020-01-27 22:00:00,BC,23,647,7951
2020-01-27 23:00:00,BC,24,648,7501
2020-01-28 00:00:00,BC,1,649,7103
2020-01-28 01:00:00,BC,2,650,6959
2020-01-28 02:00:00,BC,3,651,6896
2020-01-28 03:00:00,BC,4,652,6894
2020-01-28 04:00:00,BC,5,653,7004
2020-01-28 05:00:00,BC,6,654,7381
2020-01-28 06:00:00,BC,7,655,8035
2020-01-28 07:00:00,BC,8,656,8695
2020-01-28 08:00:00,BC,9,657,8791
2020-01-28 09:00:00,BC,10,658,8718
2020-01-28 10:00:00,BC,11,659,8637
2020-01-28 11:00:00,BC,12,660,8576
2020-01-28 12:00:00,BC,13,661,8465
2020-01-28 13:00:00,BC,14,662,8352
2020-01-28 14:00:00,BC,15,663,8272
2020-01-28 15:00:00,BC,16,664,8336
2020-01-28 16:00:00,BC,17,665,8708
2020-01-28 17:00:00,BC,18,666,9235
2020-01-28 18:00:00,BC,19,667,9219
2020-01-28 19:00:00,BC,20,668,9016
2020-01-28 20:00:00,BC,21,669,8751
2020-01-28 21:00:00,BC,22,670,8434
2020-01-28 22:00:00,BC,23,671,7865
2020-01-28 23:00:00,BC,24,672,7394
2020-01-29 00:00:00,BC,1,673,7062
2020-01-29 01:00:00,BC,2,674,6897
2020-01-29 02:00:00,BC,3,675,6792
2020-01-29 03:00:00,BC,4,676,6772
2020-01-29 04:00:00,BC,5,677,6901
2020-01-29 05:00:00,BC,6,678,7305
2020-01-29 06:00:00,BC,7,679,8020
2020-01-29 07:00:00,BC,8,680,8732
2020-01-29 08:00:00,BC,9,681,8892
2020-01-29 09:00:00,BC,10,682,8901
2020-01-29 10:00:00,BC,11,683,8846
2020-01-29 11:00:00,BC,12,684,8823
2020-01-29 12:00:00,BC,13,685,8715
2020-01-29 13:00:00,BC,14,686,8368
2020-01-29 14:00:00,BC,15,687,8232
2020-01-29 15:00:00,BC,16,688,8356
2020-01-29 16:00:00,BC,17,689,8604
2020-01-29 17:00:00,BC,18,690,9079
2020-01-29 18:00:00,BC,19,691,9091
2020-01-29 19:00:00,BC,20,692,8922
2020-01-29 20:00:00,BC,21,693,8711
2020-01-29 21:00:00,BC,22,694,8434
2020-01-29 22:00:00,BC,23,695,7970
2020-01-29 23:00:00,BC,24,696,7510
2020-01-30 00:00:00,BC,1,697,7202
2020-01-30 01:00:00,BC,2,698,7035
2020-01-30 02:00:00,BC,3,699,6943
2020-01-30 03:00:00,BC,4,700,6955
2020-01-30 04:00:00,BC,5,701,7086
2020-01-30 05:00:00,BC,6,702,7501
2020-01-30 06:00:00,BC,7,703,8258
2020-01-30 07:00:00,BC,8,704,8985
2020-01-30 08:00:00,BC,9,705,9099
2020-01-30 09:00:00,BC,10,706,9036
2020-01-30 10:00:00,BC,11,707,8978
2020-01-30 11:00:00,BC,12,708,8911
2020-01-30 12:00:00,BC,13,709,8846
2020-01-30 13:00:00,BC,14,710,8757
2020-01-30 14:00:00,BC,15,711,8714
2020-01-30 15:00:00,BC,16,712,8809
2020-01-30 16:00:00,BC,17,713,9134
2020-01-30 17:00:00,BC,18,714,9520
2020-01-30 18:00:00,BC,19,715,9438
2020-01-30 19:00:00,BC,20,716,9251
2020-01-30 20:00:00,BC,21,717,8962
2020-01-30 21:00:00,BC,22,718,8570
2020-01-30 22:00:00,BC,23,719,8117
2020-01-30 23:00:00,BC,24,720,7642
2020-01-31 00:00:00,BC,1,721,7168
2020-01-31 01:00:00,BC,2,722,6978
2020-01-31 02:00:00,BC,3,723,6894
2020-01-31 03:00:00,BC,4,724,6832
2020-01-31 04:00:00,BC,5,725,6910
2020-01-31 05:00:00,BC,6,726,7273
2020-01-31 06:00:00,BC,7,727,7934
2020-01-31 07:00:00,BC,8,728,8637
2020-01-31 08:00:00,BC,9,729,8789
2020-01-31 09:00:00,BC,10,730,8826
2020-01-31 10:00:00,BC,11,731,8898
2020-01-31 11:00:00,BC,12,732,8943
2020-01-31 12:00:00,BC,13,733,8885
2020-01-31 13:00:00,BC,14,734,8837
2020-01-31 14:00:00,BC,15,735,8854
2020-01-31 15:00:00,BC,16,736,8864
2020-01-31 16:00:00,BC,17,737,9079
2020-01-31 17:00:00,BC,18,738,9183
2020-01-31 18:00:00,BC,19,739,9049
2020-01-31 19:00:00,BC,20,740,8806
2020-01-31 20:00:00,BC,21,741,8565
2020-01-31 21:00:00,BC,22,742,8237
2020-01-31 22:00:00,BC,23,743,7792
2020-01-31 23:00:00,BC,24,744,7343
2020-02-01 00:00:00,BC,1,745,6935
2020-02-01 01:00:00,BC,2,746,6721
2020-02-01 02:00:00,BC,3,747,6576
2020-02-01 03:00:00,BC,4,748,6545
2020-02-01 04:00:00,BC,5,749,6667
2020-02-01 05:00:00,BC,6,750,6797
2020-02-01 06:00:00,BC,7,751,7040
2020-02-01 07:00:00,BC,8,752,7467
2020-02-01 08:00:00,BC,9,753,7877
2020-02-01 09:00:00,BC,10,754,8113
2020-02-01 10:00:00,BC,11,755,8208
2020-02-01 11:00:00,BC,12,756,8212
2020-02-01 12:00:00,BC,13,757,8103
2020-02-01 13:00:00,BC,14,758,8022
2020-02-01 14:00:00,BC,15,759,7933
2020-02-01 15:00:00,BC,16,760,7977
2020-02-01 16:00:00,BC,17,761,8310
2020-02-01 17:00:00,BC,18,762,8838
2020-02-01 18:00:00,BC,19,763,8901
2020-02-01 19:00:00,BC,20,764,8738
2020-02-01 20:00:00,BC,21,765,8529
2020-02-01 21:00:00,BC,22,766,8299
2020-02-01 22:00:00,BC,23,767,7957
2020-02-01 23:00:00,BC,24,768,7610
2020-02-02 00:00:00,BC,1,769,7349
2020-02-02 01:00:00,BC,2,770,7256
2020-02-02 02:00:00,BC,3,771,7185
2020-02-02 03:00:00,BC,4,772,7186
2020-02-02 04:00:00,BC,5,773,7249
2020-02-02 05:00:00,BC,6,774,7464
2020-02-02 06:00:00,BC,7,775,7760
2020-02-02 07:00:00,BC,8,776,8172
2020-02-02 08:00:00,BC,9,777,8547
2020-02-02 09:00:00,BC,10,778,8691
2020-02-02 10:00:00,BC,11,779,8716
2020-02-02 11:00:00,BC,12,780,8692
2020-02-02 12:00:00,BC,13,781,8574
2020-02-02 13:00:00,BC,14,782,8500
2020-02-02 14:00:00,BC,15,783,8489
2020-02-02 15:00:00,BC,16,784,8589
2020-02-02 16:00:00,BC,17,785,8809
2020-02-02 17:00:00,BC,18,786,9273
2020-02-02 18:00:00,BC,19,787,9271
2020-02-02 19:00:00,BC,20,788,9112
2020-02-02 20:00:00,BC,21,789,8920
2020-02-02 21:00:00,BC,22,790,8615
2020-02-02 22:00:00,BC,23,791,8135
2020-02-02 23:00:00,BC,24,792,7735
2020-02-03 00:00:00,BC,1,793,7482
2020-02-03 01:00:00,BC,2,794,7376
2020-02-03 02:00:00,BC,3,795,7331
2020-02-03 03:00:00,BC,4,796,7322
2020-02-03 04:00:00,BC,5,797,7500
2020-02-03 05:00:00,BC,6,798,7919
2020-02-03 06:00:00,BC,7,799,8658
2020-02-03 07:00:00,BC,8,800,9426
2020-02-03 08:00:00,BC,9,801,9516
2020-02-03 09:00:00,BC,10,802,9467
2020-02-03 10:00:00,BC,11,803,9339
2020-02-03 11:00:00,BC,12,804,9244
2020-02-03 12:00:00,BC,13,805,9129
2020-02-03 13:00:00,BC,14,806,8986
2020-02-03 14:00:00,BC,15,807,8892
2020-02-03 15:00:00,BC,16,808,8942
2020-02-03 16:00:00,BC,17,809,9219
2020-02-03 17:00:00,BC,18,810,9917
2020-02-03 18:00:00,BC,19,811,10018
2020-02-03 19:00:00,BC,20,812,9839
2020-02-03 20:00:00,BC,21,813,9560
2020-02-03 21:00:00,BC,22,814,9167
2020-02-03 22:00:00,BC,23,815,8640
2020-02-03 23:00:00,BC,24,816,8199
2020-02-04 00:00:00,BC,1,817,7862
2020-02-04 01:00:00,BC,2,818,7726
2020-02-04 02:00:00,BC,3,819,7680
2020-02-04 03:00:00,BC,4,820,7696
2020-02-04 04:00:00,BC,5,821,7832
2020-02-04 05:00:00,BC,6,822,8250
2020-02-04 06:00:00,BC,7,823,9023
2020-02-04 07:00:00,BC,8,824,9775
2020-02-04 08:00:00,BC,9,825,9843
2020-02-04 09:00:00,BC,10,826,9796
2020-02-04 10:00:00,BC,11,827,9867
2020-02-04 11:00:00,BC,12,828,9861
2020-02-04 12:00:00,BC,13,829,9852
2020-02-04 13:00:00,BC,14,830,9788
2020-02-04 14:00:00,BC,15,831,9696
2020-02-04 15:00:00,BC,16,832,9715
2020-02-04 16:00:00,BC,17,833,9970
2020-02-04 17:00:00,BC,18,834,10424
2020-02-04 18:00:00,BC,19,835,10303
2020-02-04 19:00:00,BC,20,836,10114
2020-02-04 20:00:00,BC,21,837,9832
2020-02-04 21:00:00,BC,22,838,9373
2020-02-04 22:00:00,BC,23,839,8836
2020-02-04 23:00:00,BC,24,840,8324
2020-02-05 00:00:00,BC,1,841,7988
2020-02-05 01:00:00,BC,2,842,7840
2020-02-05 02:00:00,BC,3,843,7770
2020-02-05 03:00:00,BC,4,844,7746
2020-02-05 04:00:00,BC,5,845,7824
2020-02-05 05:00:00,BC,6,846,8201
2020-02-05 06:00:00,BC,7,847,8838
2020-02-05 07:00:00,BC,8,848,9588
2020-02-05 08:00:00,BC,9,849,9645
2020-02-05 09:00:00,BC,10,850,9563
2020-02-05 10:00:00,BC,11,851,9517
2020-02-05 11:00:00,BC,12,852,9457
2020-02-05 12:00:00,BC,13,853,9411
2020-02-05 13:00:00,BC,14,854,9340
2020-02-05 14:00:00,BC,15,855,9273
2020-02-05 15:00:00,BC,16,856,9312
2020-02-05 16:00:00,BC,17,857,9547
2020-02-05 17:00:00,BC,18,858,9909
2020-02-05 18:00:00,BC,19,859,9797
2020-02-05 19:00:00,BC,20,860,9546
2020-02-05 20:00:00,BC,21,861,9243
2020-02-05 21:00:00,BC,22,862,8848
2020-02-05 22:00:00,BC,23,863,8297
2020-02-05 23:00:00,BC,24,864,7815
2020-02-06 00:00:00,BC,1,865,7439
2020-02-06 01:00:00,BC,2,866,7259
2020-02-06 02:00:00,BC,3,867,7195
2020-02-06 03:00:00,BC,4,868,7195
2020-02-06 04:00:00,BC,5,869,7331
2020-02-06 05:00:00,BC,6,870,7696
2020-02-06 06:00:00,BC,7,871,8434
2020-02-06 07:00:00,BC,8,872,9155
2020-02-06 08:00:00,BC,9,873,9287
2020-02-06 09:00:00,BC,10,874,9265
2020-02-06 10:00:00,BC,11,875,9231
2020-02-06 11:00:00,BC,12,876,9142
2020-02-06 12:00:00,BC,13,877,9174
2020-02-06 13:00:00,BC,14,878,9171
2020-02-06 14:00:00,BC,15,879,9175
2020-02-06 15:00:00,BC,16,880,9272
2020-02-06 16:00:00,BC,17,881,9454
2020-02-06 17:00:00,BC,18,882,9854
2020-02-06 18:00:00,BC,19,883,9845
2020-02-06 19:00:00,BC,20,884,9603
2020-02-06 20:00:00,BC,21,885,9337
2020-02-06 21:00:00,BC,22,886,8944
2020-02-06 22:00:00,BC,23,887,8379
2020-02-06 23:00:00,BC,24,888,7859
2020-02-07 00:00:00,BC,1,889,7484
2020-02-07 01:00:00,BC,2,890,7329
2020-02-07 02:00:00,BC,3,891,7235
2020-02-07 03:00:00,BC,4,892,7204
2020-02-07 04:00:00,BC,5,893,7320
2020-02-07 05:00:00,BC,6,894,7691
2020-02-07 06:00:00,BC,7,895,8367
2020-02-07 07:00:00,BC,8,896,9166
2020-02-07 08:00:00,BC,9,897,9315
2020-02-07 09:00:00,BC,10,898,9282
2020-02-07 10:00:00,BC,11,899,9326
2020-02-07 11:00:00,BC,12,900,9282
2020-02-07 12:00:00,BC,13,901,9214
2020-02-07 13:00:00,BC,14,902,9182
2020-02-07 14:00:00,BC,15,903,9135
2020-02-07 15:00:00,BC,16,904,9192
2020-02-07 16:00:00,BC,17,905,9344
2020-02-07 17:00:00,BC,18,906,9630
2020-02-07 18:00:00,BC,19,907,9595
2020-02-07 19:00:00,BC,20,908,9355
2020-02-07 20:00:00,BC,21,909,9091
2020-02-07 21:00:00,BC,22,910,8798
2020-02-07 22:00:00,BC,23,911,8367
2020-02-07 23:00:00,BC,24,912,7862
2020-02-08 00:00:00,BC,1,913,7454
2020-02-08 01:00:00,BC,2,914,7275
2020-02-08 02:00:00,BC,3,915,7203
2020-02-08 03:00:00,BC,4,916,7171
2020-02-08 04:00:00,BC,5,917,7183
2020-02-08 05:00:00,BC,6,918,7401
2020-02-08 06:00:00,BC,7,919,7788
2020-02-08 07:00:00,BC,8,920,8223
2020-02-08 08:00:00,BC,9,921,8563
2020-02-08 09:00:00,BC,10,922,8738
2020-02-08 10:00:00,BC,11,923,8665
2020-02-08 11:00:00,BC,12,924,8590
2020-02-08 12:00:00,BC,13,925,8451
2020-02-08 13:00:00,BC,14,926,8266
2020-02-08 14:00:00,BC,15,927,8154
2020-02-08 15:00:00,BC,16,928,8136
2020-02-08 16:00:00,BC,17,929,8356
2020-02-08 17:00:00,BC,18,930,8822
2020-02-08 18:00:00,BC,19,931,8990
2020-02-08 19:00:00,BC,20,932,8814
2020-02-08 20:00:00,BC,21,933,8653
2020-02-08 21:00:00,BC,22,934,8445
2020-02-08 22:00:00,BC,23,935,8130
2020-02-08 23:00:00,BC,24,936,7813
2020-02-09 00:00:00,BC,1,937,7552
2020-02-09 01:00:00,BC,2,938,7448
2020-02-09 02:00:00,BC,3,939,7364
2020-02-09 03:00:00,BC,4,940,7357
2020-02-09 04:00:00,BC,5,941,7416
2020-02-09 05:00:00,BC,6,942,7585
2020-02-09 06:00:00,BC,7,943,7876
2020-02-09 07:00:00,BC,8,944,8262
2020-02-09 08:00:00,BC,9,945,8621
2020-02-09 09:00:00,BC,10,946,8820
2020-02-09 10:00:00,BC,11,947,8888
2020-02-09 11:00:00,BC,12,948,8790
2020-02-09 12:00:00,BC,13,949,8632
2020-02-09 13:00:00,BC,14,950,8473
2020-02-09 14:00:00,BC,15,951,8398
2020-02-09 15:00:00,BC,16,952,8469
2020-02-09 16:00:00,BC,17,953,8734
2020-02-09 17:00:00,BC,18,954,9263
2020-02-09 18:00:00,BC,19,955,9345
2020-02-09 19:00:00,BC,20,956,9165
2020-02-09 20:00:00,BC,21,957,8936
2020-02-09 21:00:00,BC,22,958,8615
2020-02-09 22:00:00,BC,23,959,8072
2020-02-09 23:00:00,BC,24,960,7651
2020-02-10 00:00:00,BC,1,961,7381
2020-02-10 01:00:00,BC,2,962,7287
2020-02-10 02:00:00,BC,3,963,7249
2020-02-10 03:00:00,BC,4,964,7268
2020-02-10 04:00:00,BC,5,965,7417
2020-02-10 05:00:00,BC,6,966,7800
2020-02-10 06:00:00,BC,7,967,8556
2020-02-10 07:00:00,BC,8,968,9326
2020-02-10 08:00:00,BC,9,969,9426
2020-02-10 09:00:00,BC,10,970,9329
2020-02-10 10:00:00,BC,11,971,9153
2020-02-10 11:00:00,BC,12,972,9034
2020-02-10 12:00:00,BC,13,973,8926
2020-02-10 13:00:00,BC,14,974,8817
2020-02-10 14:00:00,BC,15,975,8628
2020-02-10 15:00:00,BC,16,976,8643
2020-02-10 16:00:00,BC,17,977,8923
2020-02-10 17:00:00,BC,18,978,9546
2020-02-10 18:00:00,BC,19,979,9594
2020-02-10 19:00:00,BC,20,980,9437
2020-02-10 20:00:00,BC,21,981,9165
2020-02-10 21:00:00,BC,22,982,8831
2020-02-10 22:00:00,BC,23,983,8282
2020-02-10 23:00:00,BC,24,984,7779
2020-02-11 00:00:00,BC,1,985,7413
2020-02-11 01:00:00,BC,2,986,7289
2020-02-11 02:00:00,BC,3,987,7232
2020-02-11 03:00:00,BC,4,988,7229
2020-02-11 04:00:00,BC,5,989,7319
2020-02-11 05:00:00,BC,6,990,7719
2020-02-11 06:00:00,BC,7,991,8425
2020-02-11 07:00:00,BC,8,992,9100
2020-02-11 08:00:00,BC,9,993,9164
2020-02-11 09:00:00,BC,10,994,9100
2020-02-11 10:00:00,BC,11,995,8963
2020-02-11 11:00:00,BC,12,996,8854
2020-02-11 12:00:00,BC,13,997,8758
2020-02-11 13:00:00,BC,14,998,8652
2020-02-11 14:00:00,BC,15,999,8561
2020-02-11 15:00:00,BC,16,1000,8599
2020-02-11 16:00:00,BC,17,1001,8789
2020-02-11 17:00:00,BC,18,1002,9308
2020-02-11 18:00:00,BC,19,1003,9382
2020-02-11 19:00:00,BC,20,1004,9178
2020-02-11 20:00:00,BC,21,1005,8894
2020-02-11 21:00:00,BC,22,1006,8547
2020-02-11 22:00:00,BC,23,1007,7997
2020-02-11 23:00:00,BC,24,1008,7561
2020-02-12 00:00:00,BC,1,1009,7214
2020-02-12 01:00:00,BC,2,1010,7020
2020-02-12 02:00:00,BC,3,1011,6968
2020-02-12 03:00:00,BC,4,1012,6976
2020-02-12 04:00:00,BC,5,1013,7123
2020-02-12 05:00:00,BC,6,1014,7534
2020-02-12 06:00:00,BC,7,1015,8274
2020-02-12 07:00:00,BC,8,1016,8994
2020-02-12 08:00:00,BC,9,1017,9093
2020-02-12 09:00:00,BC,10,1018,9011
2020-02-12 10:00:00,BC,11,1019,8918
2020-02-12 11:00:00,BC,12,1020,8787
2020-02-12 12:00:00,BC,13,1021,8682
2020-02-12 13:00:00,BC,14,1022,8626
2020-02-12 14:00:00,BC,15,1023,8572
2020-02-12 15:00:00,BC,16,1024,8608
2020-02-12 16:00:00,BC,17,1025,8818
2020-02-12 17:00:00,BC,18,1026,9278
2020-02-12 18:00:00,BC,19,1027,9365
2020-02-12 19:00:00,BC,20,1028,9217
2020-02-12 20:00:00,BC,21,1029,8978
2020-02-12 21:00:00,BC,22,1030,8609
2020-02-12 22:00:00,BC,23,1031,8109
2020-02-12 23:00:00,BC,24,1032,7639
2020-02-13 00:00:00,BC,1,1033,7286
2020-02-13 01:00:00,BC,2,1034,7121
2020-02-13 02:00:00,BC,3,1035,7042
2020-02-13 03:00:00,BC,4,1036,7045
2020-02-13 04:00:00,BC,5,1037,7174
2020-02-13 05:00:00,BC,6,1038,7551
2020-02-13 06:00:00,BC,7,1039,8261
2020-02-13 07:00:00,BC,8,1040,8997
2020-02-13 08:00:00,BC,9,1041,9111
2020-02-13 09:00:00,BC,10,1042,9120
2020-02-13 10:00:00,BC,11,1043,9065
2020-02-13 11:00:00,BC,12,1044,9039
2020-02-13 12:00:00,BC,13,1045,8994
2020-02-13 13:00:00,BC,14,1046,8864
2020-02-13 14:00:00,BC,15,1047,8705
2020-02-13 15:00:00,BC,16,1048,8657
2020-02-13 16:00:00,BC,17,1049,8864
2020-02-13 17:00:00,BC,18,1050,9278
2020-02-13 18:00:00,BC,19,1051,9386
2020-02-13 19:00:00,BC,20,1052,9206
2020-02-13 20:00:00,BC,21,1053,8945
2020-02-13 21:00:00,BC,22,1054,8591
2020-02-13 22:00:00,BC,23,1055,8133
2020-02-13 23:00:00,BC,24,1056,7686
2020-02-14 00:00:00,BC,1,1057,7348
2020-02-14 01:00:00,BC,2,1058,7173
2020-02-14 02:00:00,BC,3,1059,7092
2020-02-14 03:00:00,BC,4,1060,7121
2020-02-14 04:00:00,BC,5,1061,7242
2020-02-14 05:00:00,BC,6,1062,7582
2020-02-14 06:00:00,BC,7,1063,8238
2020-02-14 07:00:00,BC,8,1064,8902
2020-02-14 08:00:00,BC,9,1065,9029
2020-02-14 09:00:00,BC,10,1066,8971
2020-02-14 10:00:00,BC,11,1067,8813
2020-02-14 11:00:00,BC,12,1068,8662
2020-02-14 12:00:00,BC,13,1069,8488
2020-02-14 13:00:00,BC,14,1070,8351
2020-02-14 14:00:00,BC,15,1071,8314
2020-02-14 15:00:00,BC,16,1072,8326
2020-02-14 16:00:00,BC,17,1073,8517
2020-02-14 17:00:00,BC,18,1074,8944
2020-02-14 18:00:00,BC,19,1075,9024
2020-02-14 19:00:00,BC,20,1076,8833
2020-02-14 20:00:00,BC,21,1077,8581
2020-02-14 21:00:00,BC,22,1078,8310
2020-02-14 22:00:00,BC,23,1079,7929
2020-02-14 23:00:00,BC,24,1080,7514
2020-02-15 00:00:00,BC,1,1081,7203
2020-02-15 01:00:00,BC,2,1082,7026
2020-02-15 02:00:00,BC,3,1083,6930
2020-02-15 03:00:00,BC,4,1084,6902
2020-02-15 04:00:00,BC,5,1085,6957
2020-02-15 05:00:00,BC,6,1086,7145
2020-02-15 06:00:00,BC,7,1087,7480
2020-02-15 07:00:00,BC,8,1088,7930
2020-02-15 08:00:00,BC,9,1089,8291
2020-02-15 09:00:00,BC,10,1090,8535
2020-02-15 10:00:00,BC,11,1091,8605
2020-02-15 11:00:00,BC,12,1092,8618
2020-02-15 12:00:00,BC,13,1093,8556
2020-02-15 13:00:00,BC,14,1094,8504
2020-02-15 14:00:00,BC,15,1095,8405
2020-02-15 15:00:00,BC,16,1096,8413
2020-02-15 16:00:00,BC,17,1097,8574
2020-02-15 17:00:00,BC,18,1098,8897
2020-02-15 18:00:00,BC,19,1099,8907
2020-02-15 19:00:00,BC,20,1100,8707
2020-02-15 20:00:00,BC,21,1101,8515
2020-02-15 21:00:00,BC,22,1102,8248
2020-02-15 22:00:00,BC,23,1103,7937
2020-02-15 23:00:00,BC,24,1104,7572
2020-02-16 00:00:00,BC,1,1105,7305
2020-02-16 01:00:00,BC,2,1106,7151
2020-02-16 02:00:00,BC,3,1107,7089
2020-02-16 03:00:00,BC,4,1108,7097
2020-02-16 04:00:00,BC,5,1109,7150
2020-02-16 05:00:00,BC,6,1110,7327
2020-02-16 06:00:00,BC,7,1111,7604
2020-02-16 07:00:00,BC,8,1112,8003
2020-02-16 08:00:00,BC,9,1113,8288
2020-02-16 09:00:00,BC,10,1114,8402
2020-02-16 10:00:00,BC,11,1115,8489
2020-02-16 11:00:00,BC,12,1116,8495
2020-02-16 12:00:00,BC,13,1117,8423
2020-02-16 13:00:00,BC,14,1118,8314
2020-02-16 14:00:00,BC,15,1119,8217
2020-02-16 15:00:00,BC,16,1120,8198
2020-02-16 16:00:00,BC,17,1121,8389
2020-02-16 17:00:00,BC,18,1122,8836
2020-02-16 18:00:00,BC,19,1123,8970
2020-02-16 19:00:00,BC,20,1124,8809
2020-02-16 20:00:00,BC,21,1125,8591
2020-02-16 21:00:00,BC,22,1126,8372
2020-02-16 22:00:00,BC,23,1127,7992
2020-02-16 23:00:00,BC,24,1128,7639
2020-02-17 00:00:00,BC,1,1129,7350
2020-02-17 01:00:00,BC,2,1130,7196
2020-02-17 02:00:00,BC,3,1131,7159
2020-02-17 03:00:00,BC,4,1132,7220
2020-02-17 04:00:00,BC,5,1133,7347
2020-02-17 05:00:00,BC,6,1134,7509
2020-02-17 06:00:00,BC,7,1135,7845
2020-02-17 07:00:00,BC,8,1136,8244
2020-02-17 08:00:00,BC,9,1137,8533
2020-02-17 09:00:00,BC,10,1138,8641
2020-02-17 10:00:00,BC,11,1139,8594
2020-02-17 11:00:00,BC,12,1140,8477
2020-02-17 12:00:00,BC,13,1141,8369
2020-02-17 13:00:00,BC,14,1142,8207
2020-02-17 14:00:00,BC,15,1143,8143
2020-02-17 15:00:00,BC,16,1144,8198
2020-02-17 16:00:00,BC,17,1145,8469
2020-02-17 17:00:00,BC,18,1146,8923
2020-02-17 18:00:00,BC,19,1147,9120
2020-02-17 19:00:00,BC,20,1148,9040
2020-02-17 20:00:00,BC,21,1149,8840
2020-02-17 21:00:00,BC,22,1150,8523
2020-02-17 22:00:00,BC,23,1151,8060
2020-02-17 23:00:00,BC,24,1152,7641
2020-02-18 00:00:00,BC,1,1153,7416
2020-02-18 01:00:00,BC,2,1154,7321
2020-02-18 02:00:00,BC,3,1155,7309
2020-02-18 03:00:00,BC,4,1156,7374
2020-02-18 04:00:00,BC,5,1157,7537
2020-02-18 05:00:00,BC,6,1158,8029
2020-02-18 06:00:00,BC,7,1159,8881
2020-02-18 07:00:00,BC,8,1160,9575
2020-02-18 08:00:00,BC,9,1161,9621
2020-02-18 09:00:00,BC,10,1162,9416
2020-02-18 10:00:00,BC,11,1163,9202
2020-02-18 11:00:00,BC,12,1164,8986
2020-02-18 12:00:00,BC,13,1165,8844
2020-02-18 13:00:00,BC,14,1166,8680
2020-02-18 14:00:00,BC,15,1167,8444
2020-02-18 15:00:00,BC,16,1168,8454
2020-02-18 16:00:00,BC,17,1169,8767
2020-02-18 17:00:00,BC,18,1170,9306
2020-02-18 18:00:00,BC,19,1171,9664
2020-02-18 19:00:00,BC,20,1172,9542
2020-02-18 20:00:00,BC,21,1173,9360
2020-02-18 21:00:00,BC,22,1174,8958
2020-02-18 22:00:00,BC,23,1175,8397
2020-02-18 23:00:00,BC,24,1176,7967
2020-02-19 00:00:00,BC,1,1177,7670
2020-02-19 01:00:00,BC,2,1178,7574
2020-02-19 02:00:00,BC,3,1179,7557
2020-02-19 03:00:00,BC,4,1180,7588
2020-02-19 04:00:00,BC,5,1181,7717
2020-02-19 05:00:00,BC,6,1182,8169
2020-02-19 06:00:00,BC,7,1183,8921
2020-02-19 07:00:00,BC,8,1184,9592
2020-02-19 08:00:00,BC,9,1185,9531
2020-02-19 09:00:00,BC,10,1186,9211
2020-02-19 10:00:00,BC,11,1187,8938
2020-02-19 11:00:00,BC,12,1188,8703
2020-02-19 12:00:00,BC,13,1189,8525
2020-02-19 13:00:00,BC,14,1190,8376
2020-02-19 14:00:00,BC,15,1191,8212
2020-02-19 15:00:00,BC,16,1192,8085
2020-02-19 16:00:00,BC,17,1193,8326
2020-02-19 17:00:00,BC,18,1194,8847
2020-02-19 18:00:00,BC,19,1195,9159
2020-02-19 19:00:00,BC,20,1196,9023
2020-02-19 20:00:00,BC,21,1197,8836
2020-02-19 21:00:00,BC,22,1198,8537
2020-02-19 22:00:00,BC,23,1199,8034
2020-02-19 23:00:00,BC,24,1200,7593
2020-02-20 00:00:00,BC,1,1201,7296
2020-02-20 01:00:00,BC,2,1202,7190
2020-02-20 02:00:00,BC,3,1203,7085
2020-02-20 03:00:00,BC,4,1204,7107
2020-02-20 04:00:00,BC,5,1205,7262
