,scenario,variable,year,value,region,sector
40580,Current Measures,Natural Gas,2032,64.44570,British Columbia,"Commercial"
40590,Current Measures,Natural Gas,2032,293.17950,British Columbia,"Industrial"
40592,Current Measures,Natural Gas,2032,411.76680,British Columbia,"Total End-Use"
40624,Current Measures,Natural Gas,2033,0.65110,British Columbia,"Transportation"
40648,Current Measures,Natural Gas,2033,53.27750,British Columbia,"Residential"
40650,Current Measures,Natural Gas,2033,64.17430,British Columbia,"Commercial"
40660,Current Measures,Natural Gas,2033,297.92100,British Columbia,"Industrial"
40662,Current Measures,Natural Gas,2033,416.02390,British Columbia,"Total End-Use"
40694,Current Measures,Natural Gas,2034,0.65130,British Columbia,"Transportation"
40718,Current Measures,Natural Gas,2034,53.14110,British Columbia,"Residential"
40720,Current Measures,Natural Gas,2034,63.98700,British Columbia,"Commercial"
40730,Current Measures,Natural Gas,2034,302.94350,British Columbia,"Industrial"
40732,Current Measures,Natural Gas,2034,420.72290,British Columbia,"Total End-Use"
40764,Current Measures,Natural Gas,2035,0.65120,British Columbia,"Transportation"
40788,Current Measures,Natural Gas,2035,53.04380,British Columbia,"Residential"
40790,Current Measures,Natural Gas,2035,63.79700,British Columbia,"Commercial"
40800,Current Measures,Natural Gas,2035,304.73590,British Columbia,"Industrial"
40802,Current Measures,Natural Gas,2035,422.22790,British Columbia,"Total End-Use"
40834,Current Measures,Natural Gas,2036,0.65120,British Columbia,"Transportation"
40858,Current Measures,Natural Gas,2036,52.97330,British Columbia,"Residential"
40860,Current Measures,Natural Gas,2036,63.57610,British Columbia,"Commercial"
40870,Current Measures,Natural Gas,2036,305.10910,British Columbia,"Industrial"
40872,Current Measures,Natural Gas,2036,422.30970,British Columbia,"Total End-Use"
40904,Current Measures,Natural Gas,2037,0.65120,British Columbia,"Transportation"
40928,Current Measures,Natural Gas,2037,52.92900,British Columbia,"Residential"
40930,Current Measures,Natural Gas,2037,63.31790,British Columbia,"Commercial"
40940,Current Measures,Natural Gas,2037,304.10490,British Columbia,"Industrial"
40942,Current Measures,Natural Gas,2037,421.00300,British Columbia,"Total End-Use"
40974,Current Measures,Natural Gas,2038,0.65090,British Columbia,"Transportation"
40998,Current Measures,Natural Gas,2038,52.89890,British Columbia,"Residential"
41000,Current Measures,Natural Gas,2038,63.12710,British Columbia,"Commercial"
41010,Current Measures,Natural Gas,2038,303.63360,British Columbia,"Industrial"
41012,Current Measures,Natural Gas,2038,420.31050,British Columbia,"Total End-Use"
41044,Current Measures,Natural Gas,2039,0.65070,British Columbia,"Transportation"
41068,Current Measures,Natural Gas,2039,52.87180,British Columbia,"Residential"
41070,Current Measures,Natural Gas,2039,63.04840,British Columbia,"Commercial"
41080,Current Measures,Natural Gas,2039,304.14870,British Columbia,"Industrial"
41082,Current Measures,Natural Gas,2039,420.71960,British Columbia,"Total End-Use"
41114,Current Measures,Natural Gas,2040,0.65040,British Columbia,"Transportation"
41138,Current Measures,Natural Gas,2040,52.87750,British Columbia,"Residential"
41140,Current Measures,Natural Gas,2040,62.93870,British Columbia,"Commercial"
41150,Current Measures,Natural Gas,2040,305.41680,British Columbia,"Industrial"
41152,Current Measures,Natural Gas,2040,421.88340,British Columbia,"Total End-Use"
41184,Current Measures,Natural Gas,2041,0.65040,British Columbia,"Transportation"
41209,Current Measures,Natural Gas,2041,52.94220,British Columbia,"Residential"
41210,Current Measures,Natural Gas,2041,62.87010,British Columbia,"Commercial"
41220,Current Measures,Natural Gas,2041,307.20980,British Columbia,"Industrial"
41222,Current Measures,Natural Gas,2041,423.67250,British Columbia,"Total End-Use"
41254,Current Measures,Natural Gas,2042,0.65070,British Columbia,"Transportation"
41279,Current Measures,Natural Gas,2042,53.05300,British Columbia,"Residential"
41280,Current Measures,Natural Gas,2042,62.83390,British Columbia,"Commercial"
41290,Current Measures,Natural Gas,2042,309.05400,British Columbia,"Industrial"
41292,Current Measures,Natural Gas,2042,425.59160,British Columbia,"Total End-Use"
41324,Current Measures,Natural Gas,2043,0.65120,British Columbia,"Transportation"
41349,Current Measures,Natural Gas,2043,53.22480,British Columbia,"Residential"
41350,Current Measures,Natural Gas,2043,62.87350,British Columbia,"Commercial"
41360,Current Measures,Natural Gas,2043,311.07050,British Columbia,"Industrial"
41362,Current Measures,Natural Gas,2043,427.82000,British Columbia,"Total End-Use"
41394,Current Measures,Natural Gas,2044,0.65200,British Columbia,"Transportation"
41419,Current Measures,Natural Gas,2044,53.44410,British Columbia,"Residential"
41420,Current Measures,Natural Gas,2044,62.96800,British Columbia,"Commercial"
41430,Current Measures,Natural Gas,2044,313.64070,British Columbia,"Industrial"
41432,Current Measures,Natural Gas,2044,430.70480,British Columbia,"Total End-Use"
41464,Current Measures,Natural Gas,2045,0.65320,British Columbia,"Transportation"
41488,Current Measures,Natural Gas,2045,53.73090,British Columbia,"Residential"
41490,Current Measures,Natural Gas,2045,63.11160,British Columbia,"Commercial"
41500,Current Measures,Natural Gas,2045,316.65870,British Columbia,"Industrial"
41502,Current Measures,Natural Gas,2045,434.15440,British Columbia,"Total End-Use"
41535,Current Measures,Natural Gas,2046,0.65470,British Columbia,"Transportation"
41558,Current Measures,Natural Gas,2046,54.06690,British Columbia,"Residential"
41560,Current Measures,Natural Gas,2046,63.31750,British Columbia,"Commercial"
41570,Current Measures,Natural Gas,2046,320.01290,British Columbia,"Industrial"
41572,Current Measures,Natural Gas,2046,438.05200,British Columbia,"Total End-Use"
41605,Current Measures,Natural Gas,2047,0.65670,British Columbia,"Transportation"
41628,Current Measures,Natural Gas,2047,54.45840,British Columbia,"Residential"
41630,Current Measures,Natural Gas,2047,63.61190,British Columbia,"Commercial"
41640,Current Measures,Natural Gas,2047,323.60080,British Columbia,"Industrial"
41642,Current Measures,Natural Gas,2047,442.32780,British Columbia,"Total End-Use"
41675,Current Measures,Natural Gas,2048,0.65910,British Columbia,"Transportation"
41698,Current Measures,Natural Gas,2048,54.91200,British Columbia,"Residential"
41700,Current Measures,Natural Gas,2048,63.97240,British Columbia,"Commercial"
41710,Current Measures,Natural Gas,2048,327.40220,British Columbia,"Industrial"
41712,Current Measures,Natural Gas,2048,446.94570,British Columbia,"Total End-Use"
41745,Current Measures,Natural Gas,2049,0.66190,British Columbia,"Transportation"
41768,Current Measures,Natural Gas,2049,55.41110,British Columbia,"Residential"
41770,Current Measures,Natural Gas,2049,64.36210,British Columbia,"Commercial"
41780,Current Measures,Natural Gas,2049,331.42460,British Columbia,"Industrial"
41782,Current Measures,Natural Gas,2049,451.85970,British Columbia,"Total End-Use"
41815,Current Measures,Natural Gas,2050,0.66490,British Columbia,"Transportation"
41838,Current Measures,Natural Gas,2050,55.95830,British Columbia,"Residential"
41840,Current Measures,Natural Gas,2050,64.81620,British Columbia,"Commercial"
41851,Current Measures,Natural Gas,2050,335.59740,British Columbia,"Industrial"
41852,Current Measures,Natural Gas,2050,457.03680,British Columbia,"Total End-Use"
41862,Current Measures,Other,2005,0.00000,British Columbia,"Commercial"
41893,Current Measures,Other,2005,0.52400,British Columbia,"Residential"
41908,Current Measures,Other,2005,12.30390,British Columbia,"Industrial"
41909,Current Measures,Other,2005,12.82790,British Columbia,"Total End-Use"
41918,Current Measures,Other,2006,0.00000,British Columbia,"Commercial"
41949,Current Measures,Other,2006,0.20610,British Columbia,"Residential"
41964,Current Measures,Other,2006,14.16490,British Columbia,"Industrial"
41965,Current Measures,Other,2006,14.37100,British Columbia,"Total End-Use"
41973,Current Measures,Other,2007,0.00000,British Columbia,"Commercial"
42004,Current Measures,Other,2007,0.07400,British Columbia,"Residential"
42020,Current Measures,Other,2007,15.34490,British Columbia,"Industrial"
42021,Current Measures,Other,2007,15.41890,British Columbia,"Total End-Use"
42029,Current Measures,Other,2008,0.00000,British Columbia,"Commercial"
42030,Current Measures,Other,2008,0.00000,British Columbia,"Residential"
42076,Current Measures,Other,2008,14.61290,British Columbia,"Industrial"
42077,Current Measures,Other,2008,14.61290,British Columbia,"Total End-Use"
42085,Current Measures,Other,2009,0.00000,British Columbia,"Commercial"
42086,Current Measures,Other,2009,0.00000,British Columbia,"Residential"
42132,Current Measures,Other,2009,11.30300,British Columbia,"Industrial"
42133,Current Measures,Other,2009,11.30300,British Columbia,"Total End-Use"
42141,Current Measures,Other,2010,0.00000,British Columbia,"Commercial"
42142,Current Measures,Other,2010,0.00000,British Columbia,"Residential"
42188,Current Measures,Other,2010,11.32100,British Columbia,"Industrial"
42189,Current Measures,Other,2010,11.32100,British Columbia,"Total End-Use"
42196,Current Measures,Other,2011,0.00000,British Columbia,"Commercial"
42197,Current Measures,Other,2011,0.00000,British Columbia,"Residential"
42244,Current Measures,Other,2011,11.33900,British Columbia,"Industrial"
42245,Current Measures,Other,2011,11.33900,British Columbia,"Total End-Use"
42252,Current Measures,Other,2012,0.00000,British Columbia,"Commercial"
42253,Current Measures,Other,2012,0.00000,British Columbia,"Residential"
42300,Current Measures,Other,2012,7.73100,British Columbia,"Industrial"
42301,Current Measures,Other,2012,7.73100,British Columbia,"Total End-Use"
42308,Current Measures,Other,2013,0.00000,British Columbia,"Commercial"
42309,Current Measures,Other,2013,0.00000,British Columbia,"Residential"
42355,Current Measures,Other,2013,5.44000,British Columbia,"Industrial"
42356,Current Measures,Other,2013,5.44000,British Columbia,"Total End-Use"
42365,Current Measures,Other,2014,0.00000,British Columbia,"Commercial"
42366,Current Measures,Other,2014,0.00000,British Columbia,"Residential"
42412,Current Measures,Other,2014,6.69100,British Columbia,"Industrial"
42413,Current Measures,Other,2014,6.69100,British Columbia,"Total End-Use"
42421,Current Measures,Other,2015,0.00000,British Columbia,"Commercial"
42422,Current Measures,Other,2015,0.00000,British Columbia,"Residential"
42468,Current Measures,Other,2015,6.50200,British Columbia,"Industrial"
42469,Current Measures,Other,2015,6.50200,British Columbia,"Total End-Use"
42477,Current Measures,Other,2016,0.00000,British Columbia,"Commercial"
42478,Current Measures,Other,2016,0.00000,British Columbia,"Residential"
42524,Current Measures,Other,2016,6.40600,British Columbia,"Industrial"
42525,Current Measures,Other,2016,6.40600,British Columbia,"Total End-Use"
42534,Current Measures,Other,2017,0.00000,British Columbia,"Commercial"
42535,Current Measures,Other,2017,0.00000,British Columbia,"Residential"
42580,Current Measures,Other,2017,6.27300,British Columbia,"Industrial"
42581,Current Measures,Other,2017,6.27300,British Columbia,"Total End-Use"
42590,Current Measures,Other,2018,0.00000,British Columbia,"Commercial"
42591,Current Measures,Other,2018,0.00000,British Columbia,"Residential"
42636,Current Measures,Other,2018,5.72500,British Columbia,"Industrial"
42637,Current Measures,Other,2018,5.72500,British Columbia,"Total End-Use"
42646,Current Measures,Other,2019,0.00000,British Columbia,"Commercial"
42647,Current Measures,Other,2019,0.00000,British Columbia,"Residential"
42692,Current Measures,Other,2019,6.58500,British Columbia,"Industrial"
42693,Current Measures,Other,2019,6.58500,British Columbia,"Total End-Use"
42702,Current Measures,Other,2020,0.00000,British Columbia,"Commercial"
42703,Current Measures,Other,2020,0.00000,British Columbia,"Residential"
42748,Current Measures,Other,2020,4.25800,British Columbia,"Industrial"
42749,Current Measures,Other,2020,4.25800,British Columbia,"Total End-Use"
42758,Current Measures,Other,2021,0.00000,British Columbia,"Commercial"
42759,Current Measures,Other,2021,0.00000,British Columbia,"Residential"
42804,Current Measures,Other,2021,8.15430,British Columbia,"Industrial"
42805,Current Measures,Other,2021,8.15430,British Columbia,"Total End-Use"
42814,Current Measures,Other,2022,0.00000,British Columbia,"Commercial"
42815,Current Measures,Other,2022,0.00000,British Columbia,"Residential"
42860,Current Measures,Other,2022,9.09210,British Columbia,"Industrial"
42861,Current Measures,Other,2022,9.09210,British Columbia,"Total End-Use"
42870,Current Measures,Other,2023,0.00000,British Columbia,"Commercial"
42871,Current Measures,Other,2023,0.00000,British Columbia,"Residential"
42916,Current Measures,Other,2023,8.13210,British Columbia,"Industrial"
42917,Current Measures,Other,2023,8.13210,British Columbia,"Total End-Use"
42926,Current Measures,Other,2024,0.00000,British Columbia,"Commercial"
42927,Current Measures,Other,2024,0.00000,British Columbia,"Residential"
42970,Current Measures,Other,2024,5.50680,British Columbia,"Industrial"
42971,Current Measures,Other,2024,5.50680,British Columbia,"Total End-Use"
42982,Current Measures,Other,2025,0.00000,British Columbia,"Commercial"
42983,Current Measures,Other,2025,0.00000,British Columbia,"Residential"
43026,Current Measures,Other,2025,4.58980,British Columbia,"Industrial"
43027,Current Measures,Other,2025,4.58980,British Columbia,"Total End-Use"
43038,Current Measures,Other,2026,0.00000,British Columbia,"Commercial"
43039,Current Measures,Other,2026,0.00000,British Columbia,"Residential"
43082,Current Measures,Other,2026,4.30890,British Columbia,"Industrial"
43083,Current Measures,Other,2026,4.30890,British Columbia,"Total End-Use"
43094,Current Measures,Other,2027,0.00000,British Columbia,"Commercial"
43095,Current Measures,Other,2027,0.00000,British Columbia,"Residential"
43138,Current Measures,Other,2027,4.32710,British Columbia,"Industrial"
43139,Current Measures,Other,2027,4.32710,British Columbia,"Total End-Use"
43150,Current Measures,Other,2028,0.00000,British Columbia,"Commercial"
43151,Current Measures,Other,2028,0.00000,British Columbia,"Residential"
43194,Current Measures,Other,2028,4.01980,British Columbia,"Industrial"
43195,Current Measures,Other,2028,4.01980,British Columbia,"Total End-Use"
43206,Current Measures,Other,2029,0.00000,British Columbia,"Commercial"
43207,Current Measures,Other,2029,0.00000,British Columbia,"Residential"
43250,Current Measures,Other,2029,4.02810,British Columbia,"Industrial"
43251,Current Measures,Other,2029,4.02810,British Columbia,"Total End-Use"
43262,Current Measures,Other,2030,0.00000,British Columbia,"Commercial"
43263,Current Measures,Other,2030,0.00000,British Columbia,"Residential"
43306,Current Measures,Other,2030,3.98730,British Columbia,"Industrial"
43307,Current Measures,Other,2030,3.98730,British Columbia,"Total End-Use"
43318,Current Measures,Other,2031,0.00000,British Columbia,"Commercial"
43319,Current Measures,Other,2031,0.00000,British Columbia,"Residential"
43362,Current Measures,Other,2031,4.36520,British Columbia,"Industrial"
43363,Current Measures,Other,2031,4.36520,British Columbia,"Total End-Use"
43374,Current Measures,Other,2032,0.00000,British Columbia,"Commercial"
43375,Current Measures,Other,2032,0.00000,British Columbia,"Residential"
43418,Current Measures,Other,2032,4.76590,British Columbia,"Industrial"
43419,Current Measures,Other,2032,4.76590,British Columbia,"Total End-Use"
43430,Current Measures,Other,2033,0.00000,British Columbia,"Commercial"
43431,Current Measures,Other,2033,0.00000,British Columbia,"Residential"
43474,Current Measures,Other,2033,4.95760,British Columbia,"Industrial"
43475,Current Measures,Other,2033,4.95760,British Columbia,"Total End-Use"
43486,Current Measures,Other,2034,0.00000,British Columbia,"Commercial"
43487,Current Measures,Other,2034,0.00000,British Columbia,"Residential"
43530,Current Measures,Other,2034,5.15640,British Columbia,"Industrial"
43531,Current Measures,Other,2034,5.15640,British Columbia,"Total End-Use"
43542,Current Measures,Other,2035,0.00000,British Columbia,"Commercial"
43543,Current Measures,Other,2035,0.00000,British Columbia,"Residential"
43586,Current Measures,Other,2035,5.55900,British Columbia,"Industrial"
43587,Current Measures,Other,2035,5.55900,British Columbia,"Total End-Use"
43598,Current Measures,Other,2036,0.00000,British Columbia,"Commercial"
43599,Current Measures,Other,2036,0.00000,British Columbia,"Residential"
43642,Current Measures,Other,2036,5.88460,British Columbia,"Industrial"
43643,Current Measures,Other,2036,5.88460,British Columbia,"Total End-Use"
43654,Current Measures,Other,2037,0.00000,British Columbia,"Commercial"
43655,Current Measures,Other,2037,0.00000,British Columbia,"Residential"
43698,Current Measures,Other,2037,6.22800,British Columbia,"Industrial"
43699,Current Measures,Other,2037,6.22800,British Columbia,"Total End-Use"
43710,Current Measures,Other,2038,0.00000,British Columbia,"Commercial"
43711,Current Measures,Other,2038,0.00000,British Columbia,"Residential"
43754,Current Measures,Other,2038,6.51050,British Columbia,"Industrial"
43755,Current Measures,Other,2038,6.51050,British Columbia,"Total End-Use"
43766,Current Measures,Other,2039,0.00000,British Columbia,"Commercial"
43767,Current Measures,Other,2039,0.00000,British Columbia,"Residential"
43810,Current Measures,Other,2039,6.76230,British Columbia,"Industrial"
43811,Current Measures,Other,2039,6.76230,British Columbia,"Total End-Use"
43822,Current Measures,Other,2040,0.00000,British Columbia,"Commercial"
43823,Current Measures,Other,2040,0.00000,British Columbia,"Residential"
43866,Current Measures,Other,2040,6.97690,British Columbia,"Industrial"
43867,Current Measures,Other,2040,6.97690,British Columbia,"Total End-Use"
43878,Current Measures,Other,2041,0.00000,British Columbia,"Commercial"
43879,Current Measures,Other,2041,0.00000,British Columbia,"Residential"
43922,Current Measures,Other,2041,7.03010,British Columbia,"Industrial"
43923,Current Measures,Other,2041,7.03010,British Columbia,"Total End-Use"
43934,Current Measures,Other,2042,0.00000,British Columbia,"Commercial"
43935,Current Measures,Other,2042,0.00000,British Columbia,"Residential"
43978,Current Measures,Other,2042,7.10240,British Columbia,"Industrial"
43979,Current Measures,Other,2042,7.10240,British Columbia,"Total End-Use"
43990,Current Measures,Other,2043,0.00000,British Columbia,"Commercial"
43991,Current Measures,Other,2043,0.00000,British Columbia,"Residential"
44034,Current Measures,Other,2043,7.18890,British Columbia,"Industrial"
44035,Current Measures,Other,2043,7.18890,British Columbia,"Total End-Use"
44046,Current Measures,Other,2044,0.00000,British Columbia,"Commercial"
44047,Current Measures,Other,2044,0.00000,British Columbia,"Residential"
44090,Current Measures,Other,2044,7.29240,British Columbia,"Industrial"
44091,Current Measures,Other,2044,7.29240,British Columbia,"Total End-Use"
44102,Current Measures,Other,2045,0.00000,British Columbia,"Commercial"
44103,Current Measures,Other,2045,0.00000,British Columbia,"Residential"
44146,Current Measures,Other,2045,7.41720,British Columbia,"Industrial"
44147,Current Measures,Other,2045,7.41720,British Columbia,"Total End-Use"
44158,Current Measures,Other,2046,0.00000,British Columbia,"Commercial"
44159,Current Measures,Other,2046,0.00000,British Columbia,"Residential"
44202,Current Measures,Other,2046,7.56340,British Columbia,"Industrial"
44203,Current Measures,Other,2046,7.56340,British Columbia,"Total End-Use"
44214,Current Measures,Other,2047,0.00000,British Columbia,"Commercial"
44215,Current Measures,Other,2047,0.00000,British Columbia,"Residential"
44258,Current Measures,Other,2047,7.72050,British Columbia,"Industrial"
44259,Current Measures,Other,2047,7.72050,British Columbia,"Total End-Use"
44270,Current Measures,Other,2048,0.00000,British Columbia,"Commercial"
44271,Current Measures,Other,2048,0.00000,British Columbia,"Residential"
44314,Current Measures,Other,2048,7.88820,British Columbia,"Industrial"
44315,Current Measures,Other,2048,7.88820,British Columbia,"Total End-Use"
44326,Current Measures,Other,2049,0.00000,British Columbia,"Commercial"
44327,Current Measures,Other,2049,0.00000,British Columbia,"Residential"
44370,Current Measures,Other,2049,8.07160,British Columbia,"Industrial"
44371,Current Measures,Other,2049,8.07160,British Columbia,"Total End-Use"
44382,Current Measures,Other,2050,0.00000,British Columbia,"Commercial"
44383,Current Measures,Other,2050,0.00000,British Columbia,"Residential"
44426,Current Measures,Other,2050,8.26410,British Columbia,"Industrial"
44427,Current Measures,Other,2050,8.26410,British Columbia,"Total End-Use"
44453,Current Measures,RPP,2005,4.35600,British Columbia,"Residential"
44460,Current Measures,RPP,2005,12.28620,British Columbia,"Commercial"
44475,Current Measures,RPP,2005,88.86630,British Columbia,"Industrial"
44485,Current Measures,RPP,2005,453.39860,British Columbia,"Total End-Use"
44509,Current Measures,RPP,2006,4.45700,British Columbia,"Residential"
44515,Current Measures,RPP,2006,7.81390,British Columbia,"Commercial"
44532,Current Measures,RPP,2006,103.76480,British Columbia,"Industrial"
44540,Current Measures,RPP,2006,457.08880,British Columbia,"Total End-Use"
44563,Current Measures,RPP,2007,4.72000,British Columbia,"Residential"
44569,Current Measures,RPP,2007,7.66760,British Columbia,"Commercial"
44588,Current Measures,RPP,2007,103.75720,British Columbia,"Industrial"
44596,Current Measures,RPP,2007,466.94290,British Columbia,"Total End-Use"
44618,Current Measures,RPP,2008,3.69790,British Columbia,"Residential"
44626,Current Measures,RPP,2008,7.83840,British Columbia,"Commercial"
44642,Current Measures,RPP,2008,95.59790,British Columbia,"Industrial"
44652,Current Measures,RPP,2008,461.51270,British Columbia,"Total End-Use"
44673,Current Measures,RPP,2009,3.28090,British Columbia,"Residential"
44683,Current Measures,RPP,2009,7.95440,British Columbia,"Commercial"
44698,Current Measures,RPP,2009,80.87930,British Columbia,"Industrial"
44709,Current Measures,RPP,2009,430.84650,British Columbia,"Total End-Use"
44729,Current Measures,RPP,2010,2.67290,British Columbia,"Residential"
44741,Current Measures,RPP,2010,10.90830,British Columbia,"Commercial"
44753,Current Measures,RPP,2010,88.24000,British Columbia,"Industrial"
44764,Current Measures,RPP,2010,444.85290,British Columbia,"Total End-Use"
44784,Current Measures,RPP,2011,2.04680,British Columbia,"Residential"
44788,Current Measures,RPP,2011,4.93750,British Columbia,"Commercial"
44808,Current Measures,RPP,2011,91.75450,British Columbia,"Industrial"
44820,Current Measures,RPP,2011,416.65520,British Columbia,"Total End-Use"
44837,Current Measures,RPP,2012,1.73100,British Columbia,"Residential"
44848,Current Measures,RPP,2012,6.12550,British Columbia,"Commercial"
44864,Current Measures,RPP,2012,82.88990,British Columbia,"Industrial"
44876,Current Measures,RPP,2012,410.12190,British Columbia,"Total End-Use"
44894,Current Measures,RPP,2013,1.44690,British Columbia,"Residential"
44906,Current Measures,RPP,2013,7.80670,British Columbia,"Commercial"
44920,Current Measures,RPP,2013,86.31220,British Columbia,"Industrial"
44932,Current Measures,RPP,2013,422.63090,British Columbia,"Total End-Use"
44949,Current Measures,RPP,2014,1.15710,British Columbia,"Residential"
44965,Current Measures,RPP,2014,9.38920,British Columbia,"Commercial"
44978,Current Measures,RPP,2014,90.50150,British Columbia,"Industrial"
44988,Current Measures,RPP,2014,421.03230,British Columbia,"Total End-Use"
45005,Current Measures,RPP,2015,1.05300,British Columbia,"Residential"
45016,Current Measures,RPP,2015,7.00590,British Columbia,"Commercial"
45034,Current Measures,RPP,2015,100.34390,British Columbia,"Industrial"
45044,Current Measures,RPP,2015,419.44200,British Columbia,"Total End-Use"
45062,Current Measures,RPP,2016,1.00690,British Columbia,"Residential"
45076,Current Measures,RPP,2016,8.21380,British Columbia,"Commercial"
45092,Current Measures,RPP,2016,108.89980,British Columbia,"Industrial"
45100,Current Measures,RPP,2016,450.45820,British Columbia,"Total End-Use"
45118,Current Measures,RPP,2017,0.97800,British Columbia,"Residential"
45133,Current Measures,RPP,2017,10.14790,British Columbia,"Commercial"
45149,Current Measures,RPP,2017,106.40790,British Columbia,"Industrial"
45157,Current Measures,RPP,2017,465.47140,British Columbia,"Total End-Use"
45174,Current Measures,RPP,2018,1.57300,British Columbia,"Residential"
45189,Current Measures,RPP,2018,8.33300,British Columbia,"Commercial"
45205,Current Measures,RPP,2018,114.73310,British Columbia,"Industrial"
45213,Current Measures,RPP,2018,508.65600,British Columbia,"Total End-Use"
45230,Current Measures,RPP,2019,1.30800,British Columbia,"Residential"
45245,Current Measures,RPP,2019,8.90850,British Columbia,"Commercial"
45259,Current Measures,RPP,2019,104.49420,British Columbia,"Industrial"
45269,Current Measures,RPP,2019,495.54810,British Columbia,"Total End-Use"
45285,Current Measures,RPP,2020,1.01600,British Columbia,"Residential"
45300,Current Measures,RPP,2020,6.27580,British Columbia,"Commercial"
45317,Current Measures,RPP,2020,95.84720,British Columbia,"Industrial"
45324,Current Measures,RPP,2020,397.74640,British Columbia,"Total End-Use"
45341,Current Measures,RPP,2021,1.02150,British Columbia,"Residential"
45356,Current Measures,RPP,2021,6.29180,British Columbia,"Commercial"
45374,Current Measures,RPP,2021,96.39240,British Columbia,"Industrial"
45380,Current Measures,RPP,2021,393.74750,British Columbia,"Total End-Use"
45397,Current Measures,RPP,2022,1.00090,British Columbia,"Residential"
45412,Current Measures,RPP,2022,6.40970,British Columbia,"Commercial"
45428,Current Measures,RPP,2022,95.76790,British Columbia,"Industrial"
45437,Current Measures,RPP,2022,428.85110,British Columbia,"Total End-Use"
45453,Current Measures,RPP,2023,0.95560,British Columbia,"Residential"
45468,Current Measures,RPP,2023,6.49180,British Columbia,"Commercial"
45485,Current Measures,RPP,2023,98.44890,British Columbia,"Industrial"
45493,Current Measures,RPP,2023,444.22360,British Columbia,"Total End-Use"
45509,Current Measures,RPP,2024,0.90420,British Columbia,"Residential"
45524,Current Measures,RPP,2024,6.55710,British Columbia,"Commercial"
45542,Current Measures,RPP,2024,100.59860,British Columbia,"Industrial"
45549,Current Measures,RPP,2024,442.72210,British Columbia,"Total End-Use"
45565,Current Measures,RPP,2025,0.85730,British Columbia,"Residential"
45580,Current Measures,RPP,2025,6.61860,British Columbia,"Commercial"
45598,Current Measures,RPP,2025,102.66730,British Columbia,"Industrial"
45605,Current Measures,RPP,2025,442.72070,British Columbia,"Total End-Use"
45621,Current Measures,RPP,2026,0.81420,British Columbia,"Residential"
45636,Current Measures,RPP,2026,6.70420,British Columbia,"Commercial"
45654,Current Measures,RPP,2026,104.41670,British Columbia,"Industrial"
45661,Current Measures,RPP,2026,439.35250,British Columbia,"Total End-Use"
45677,Current Measures,RPP,2027,0.77500,British Columbia,"Residential"
45693,Current Measures,RPP,2027,6.81340,British Columbia,"Commercial"
45710,Current Measures,RPP,2027,104.04150,British Columbia,"Industrial"
45717,Current Measures,RPP,2027,432.11140,British Columbia,"Total End-Use"
45733,Current Measures,RPP,2028,0.73900,British Columbia,"Residential"
45748,Current Measures,RPP,2028,6.89880,British Columbia,"Commercial"
45766,Current Measures,RPP,2028,103.60610,British Columbia,"Industrial"
45772,Current Measures,RPP,2028,424.60070,British Columbia,"Total End-Use"
45789,Current Measures,RPP,2029,0.70580,British Columbia,"Residential"
45804,Current Measures,RPP,2029,6.97080,British Columbia,"Commercial"
45822,Current Measures,RPP,2029,105.76470,British Columbia,"Industrial"
45828,Current Measures,RPP,2029,423.38710,British Columbia,"Total End-Use"
45845,Current Measures,RPP,2030,0.67560,British Columbia,"Residential"
45861,Current Measures,RPP,2030,7.04650,British Columbia,"Commercial"
45878,Current Measures,RPP,2030,107.93310,British Columbia,"Industrial"
45884,Current Measures,RPP,2030,420.58140,British Columbia,"Total End-Use"
45901,Current Measures,RPP,2031,0.65330,British Columbia,"Residential"
45917,Current Measures,RPP,2031,7.15330,British Columbia,"Commercial"
45934,Current Measures,RPP,2031,108.73870,British Columbia,"Industrial"
45940,Current Measures,RPP,2031,418.78780,British Columbia,"Total End-Use"
45957,Current Measures,RPP,2032,0.63350,British Columbia,"Residential"
45973,Current Measures,RPP,2032,7.26800,British Columbia,"Commercial"
45990,Current Measures,RPP,2032,108.72130,British Columbia,"Industrial"
45996,Current Measures,RPP,2032,415.80040,British Columbia,"Total End-Use"
46013,Current Measures,RPP,2033,0.61530,British Columbia,"Residential"
46029,Current Measures,RPP,2033,7.36810,British Columbia,"Commercial"
46046,Current Measures,RPP,2033,109.54850,British Columbia,"Industrial"
46052,Current Measures,RPP,2033,413.83240,British Columbia,"Total End-Use"
46069,Current Measures,RPP,2034,0.59880,British Columbia,"Residential"
46085,Current Measures,RPP,2034,7.47120,British Columbia,"Commercial"
46102,Current Measures,RPP,2034,110.38300,British Columbia,"Industrial"
46108,Current Measures,RPP,2034,412.57650,British Columbia,"Total End-Use"
46125,Current Measures,RPP,2035,0.58360,British Columbia,"Residential"
46141,Current Measures,RPP,2035,7.57530,British Columbia,"Commercial"
46158,Current Measures,RPP,2035,110.97880,British Columbia,"Industrial"
46164,Current Measures,RPP,2035,410.98810,British Columbia,"Total End-Use"
46181,Current Measures,RPP,2036,0.56990,British Columbia,"Residential"
46198,Current Measures,RPP,2036,7.69060,British Columbia,"Commercial"
46214,Current Measures,RPP,2036,111.43790,British Columbia,"Industrial"
46220,Current Measures,RPP,2036,409.25350,British Columbia,"Total End-Use"
