REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,LNDAGRBC1C05,52,2049,LBLTBC1,SEA2N,542.38965
REGION1,LNDAGRBC1C05,52,2049,LBLTBC1,SEA3D,542.38965
REGION1,LNDAGRBC1C05,52,2049,LBLTBC1,SEA3N,542.38965
REGION1,LNDAGRBC1C05,52,2049,LBLTBC1,SEA4D,542.38965
REGION1,LNDAGRBC1C05,52,2049,LBLTBC1,SEA4N,542.38965
REGION1,LNDAGRBC1C05,52,2049,WTRPRCBC1,SEA1D,287.4665145
REGION1,LNDAGRBC1C05,52,2049,WTRPRCBC1,SEA1N,287.4665145
REGION1,LNDAGRBC1C05,52,2049,WTRPRCBC1,SEA2D,287.4665145
REGION1,LNDAGRBC1C05,52,2049,WTRPRCBC1,SEA2N,287.4665145
REGION1,LNDAGRBC1C05,52,2049,WTRPRCBC1,SEA3D,287.4665145
REGION1,LNDAGRBC1C05,52,2049,WTRPRCBC1,SEA3N,287.4665145
REGION1,LNDAGRBC1C05,52,2049,WTRPRCBC1,SEA4D,287.4665145
REGION1,LNDAGRBC1C05,52,2049,WTRPRCBC1,SEA4N,287.4665145
REGION1,LNDAGRBC1C05,52,2050,LBLTBC1,SEA1D,542.14381
REGION1,LNDAGRBC1C05,52,2050,LBLTBC1,SEA1N,542.14381
REGION1,LNDAGRBC1C05,52,2050,LBLTBC1,SEA2D,542.14381
REGION1,LNDAGRBC1C05,52,2050,LBLTBC1,SEA2N,542.14381
REGION1,LNDAGRBC1C05,52,2050,LBLTBC1,SEA3D,542.14381
REGION1,LNDAGRBC1C05,52,2050,LBLTBC1,SEA3N,542.14381
REGION1,LNDAGRBC1C05,52,2050,LBLTBC1,SEA4D,542.14381
REGION1,LNDAGRBC1C05,52,2050,LBLTBC1,SEA4N,542.14381
REGION1,LNDAGRBC1C05,52,2050,WTRPRCBC1,SEA1D,287.33621930000004
REGION1,LNDAGRBC1C05,52,2050,WTRPRCBC1,SEA1N,287.33621930000004
REGION1,LNDAGRBC1C05,52,2050,WTRPRCBC1,SEA2D,287.33621930000004
REGION1,LNDAGRBC1C05,52,2050,WTRPRCBC1,SEA2N,287.33621930000004
REGION1,LNDAGRBC1C05,52,2050,WTRPRCBC1,SEA3D,287.33621930000004
REGION1,LNDAGRBC1C05,52,2050,WTRPRCBC1,SEA3N,287.33621930000004
REGION1,LNDAGRBC1C05,52,2050,WTRPRCBC1,SEA4D,287.33621930000004
REGION1,LNDAGRBC1C05,52,2050,WTRPRCBC1,SEA4N,287.33621930000004
REGION1,LNDAGRBC1C05,53,2020,LFORBC1,SEA1D,16.505176
REGION1,LNDAGRBC1C05,53,2020,LFORBC1,SEA1N,21.899489
REGION1,LNDAGRBC1C05,53,2020,LFORBC1,SEA2D,8.7676505
REGION1,LNDAGRBC1C05,53,2020,LFORBC1,SEA2N,21.882263
REGION1,LNDAGRBC1C05,53,2020,LFORBC1,SEA3D,20.641424
REGION1,LNDAGRBC1C05,53,2020,LFORBC1,SEA3N,13.695775
REGION1,LNDAGRBC1C05,53,2020,LFORBC1,SEA4D,18.284732
REGION1,LNDAGRBC1C05,53,2020,LFORBC1,SEA4N,10.673835
REGION1,LNDAGRBC1C05,53,2020,WTRPRCBC1,SEA1D,8.74774328
REGION1,LNDAGRBC1C05,53,2020,WTRPRCBC1,SEA1N,11.60672917
REGION1,LNDAGRBC1C05,53,2020,WTRPRCBC1,SEA2D,4.6468547650000005
REGION1,LNDAGRBC1C05,53,2020,WTRPRCBC1,SEA2N,11.59759939
REGION1,LNDAGRBC1C05,53,2020,WTRPRCBC1,SEA3D,10.939954720000001
REGION1,LNDAGRBC1C05,53,2020,WTRPRCBC1,SEA3N,7.25876075
REGION1,LNDAGRBC1C05,53,2020,WTRPRCBC1,SEA4D,9.69090796
REGION1,LNDAGRBC1C05,53,2020,WTRPRCBC1,SEA4N,5.657132550000001
REGION1,LNDAGRBC1C05,53,2021,LFORBC1,SEA1D,18.709749
REGION1,LNDAGRBC1C05,53,2021,LFORBC1,SEA1N,20.12267
REGION1,LNDAGRBC1C05,53,2021,LFORBC1,SEA2D,13.677214
REGION1,LNDAGRBC1C05,53,2021,LFORBC1,SEA2N,21.861619
REGION1,LNDAGRBC1C05,53,2021,LFORBC1,SEA3D,5.8941761
REGION1,LNDAGRBC1C05,53,2021,LFORBC1,SEA3N,13.6772
REGION1,LNDAGRBC1C05,53,2021,LFORBC1,SEA4D,15.808299
REGION1,LNDAGRBC1C05,53,2021,LFORBC1,SEA4N,15.882477
REGION1,LNDAGRBC1C05,53,2021,WTRPRCBC1,SEA1D,9.916166969999999
REGION1,LNDAGRBC1C05,53,2021,WTRPRCBC1,SEA1N,10.6650151
REGION1,LNDAGRBC1C05,53,2021,WTRPRCBC1,SEA2D,7.24892342
REGION1,LNDAGRBC1C05,53,2021,WTRPRCBC1,SEA2N,11.58665807
REGION1,LNDAGRBC1C05,53,2021,WTRPRCBC1,SEA3D,3.1239133330000004
REGION1,LNDAGRBC1C05,53,2021,WTRPRCBC1,SEA3N,7.2489159999999995
REGION1,LNDAGRBC1C05,53,2021,WTRPRCBC1,SEA4D,8.37839847
REGION1,LNDAGRBC1C05,53,2021,WTRPRCBC1,SEA4N,8.417712810000001
REGION1,LNDAGRBC1C05,53,2022,LFORBC1,SEA1D,13.650262
REGION1,LNDAGRBC1C05,53,2022,LFORBC1,SEA1N,12.236859
REGION1,LNDAGRBC1C05,53,2022,LFORBC1,SEA2D,16.877182
REGION1,LNDAGRBC1C05,53,2022,LFORBC1,SEA2N,13.633328
REGION1,LNDAGRBC1C05,53,2022,LFORBC1,SEA3D,21.922585
REGION1,LNDAGRBC1C05,53,2022,LFORBC1,SEA3N,13.457075
REGION1,LNDAGRBC1C05,53,2022,LFORBC1,SEA4D,13.633398
REGION1,LNDAGRBC1C05,53,2022,LFORBC1,SEA4N,19.073351
REGION1,LNDAGRBC1C05,53,2022,WTRPRCBC1,SEA1D,7.2346388600000004
REGION1,LNDAGRBC1C05,53,2022,WTRPRCBC1,SEA1N,6.485535270000001
REGION1,LNDAGRBC1C05,53,2022,WTRPRCBC1,SEA2D,8.94490646
REGION1,LNDAGRBC1C05,53,2022,WTRPRCBC1,SEA2N,7.225663840000001
REGION1,LNDAGRBC1C05,53,2022,WTRPRCBC1,SEA3D,11.618970050000001
REGION1,LNDAGRBC1C05,53,2022,WTRPRCBC1,SEA3N,7.132249750000001
REGION1,LNDAGRBC1C05,53,2022,WTRPRCBC1,SEA4D,7.22570094
REGION1,LNDAGRBC1C05,53,2022,WTRPRCBC1,SEA4N,10.10887603
REGION1,LNDAGRBC1C05,53,2023,LFORBC1,SEA1D,13.596002
REGION1,LNDAGRBC1C05,53,2023,LFORBC1,SEA1N,15.474071
REGION1,LNDAGRBC1C05,53,2023,LFORBC1,SEA2D,14.821657
REGION1,LNDAGRBC1C05,53,2023,LFORBC1,SEA2N,16.892264
REGION1,LNDAGRBC1C05,53,2023,LFORBC1,SEA3D,18.706431
REGION1,LNDAGRBC1C05,53,2023,LFORBC1,SEA3N,21.928754
REGION1,LNDAGRBC1C05,53,2023,LFORBC1,SEA4D,21.928772
REGION1,LNDAGRBC1C05,53,2023,LFORBC1,SEA4N,6.2508323
REGION1,LNDAGRBC1C05,53,2023,WTRPRCBC1,SEA1D,7.20588106
REGION1,LNDAGRBC1C05,53,2023,WTRPRCBC1,SEA1N,8.20125763
REGION1,LNDAGRBC1C05,53,2023,WTRPRCBC1,SEA2D,7.85547821
REGION1,LNDAGRBC1C05,53,2023,WTRPRCBC1,SEA2N,8.95289992
REGION1,LNDAGRBC1C05,53,2023,WTRPRCBC1,SEA3D,9.91440843
REGION1,LNDAGRBC1C05,53,2023,WTRPRCBC1,SEA3N,11.622239620000002
REGION1,LNDAGRBC1C05,53,2023,WTRPRCBC1,SEA4D,11.622249159999999
REGION1,LNDAGRBC1C05,53,2023,WTRPRCBC1,SEA4N,3.312941119
REGION1,LNDAGRBC1C05,53,2024,LFORBC1,SEA1D,13.86773
REGION1,LNDAGRBC1C05,53,2024,LFORBC1,SEA2D,19.773996
REGION1,LNDAGRBC1C05,53,2024,LFORBC1,SEA2N,13.555758
REGION1,LNDAGRBC1C05,53,2024,LFORBC1,SEA3D,13.555742
REGION1,LNDAGRBC1C05,53,2024,LFORBC1,SEA3N,21.123274
REGION1,LNDAGRBC1C05,53,2024,LFORBC1,SEA4D,13.555745
REGION1,LNDAGRBC1C05,53,2024,LFORBC1,SEA4N,23.255556
REGION1,LNDAGRBC1C05,53,2024,WTRPRCBC1,SEA1D,7.3498969
REGION1,LNDAGRBC1C05,53,2024,WTRPRCBC1,SEA2D,10.480217880000001
REGION1,LNDAGRBC1C05,53,2024,WTRPRCBC1,SEA2N,7.184551740000001
REGION1,LNDAGRBC1C05,53,2024,WTRPRCBC1,SEA3D,7.184543260000001
REGION1,LNDAGRBC1C05,53,2024,WTRPRCBC1,SEA3N,11.19533522
REGION1,LNDAGRBC1C05,53,2024,WTRPRCBC1,SEA4D,7.18454485
REGION1,LNDAGRBC1C05,53,2024,WTRPRCBC1,SEA4N,12.32544468
REGION1,LNDAGRBC1C05,53,2025,LFORBC1,SEA1D,19.14011
REGION1,LNDAGRBC1C05,53,2025,LFORBC1,SEA1N,13.945883
REGION1,LNDAGRBC1C05,53,2025,LFORBC1,SEA2D,14.057452
REGION1,LNDAGRBC1C05,53,2025,LFORBC1,SEA2N,13.514913
REGION1,LNDAGRBC1C05,53,2025,LFORBC1,SEA3D,22.16202
REGION1,LNDAGRBC1C05,53,2025,LFORBC1,SEA3N,15.674125
REGION1,LNDAGRBC1C05,53,2025,LFORBC1,SEA4D,0.74494802
REGION1,LNDAGRBC1C05,53,2025,LFORBC1,SEA4N,20.913181
REGION1,LNDAGRBC1C05,53,2025,WTRPRCBC1,SEA1D,10.1442583
REGION1,LNDAGRBC1C05,53,2025,WTRPRCBC1,SEA1N,7.39131799
REGION1,LNDAGRBC1C05,53,2025,WTRPRCBC1,SEA2D,7.45044956
REGION1,LNDAGRBC1C05,53,2025,WTRPRCBC1,SEA2N,7.16290389
REGION1,LNDAGRBC1C05,53,2025,WTRPRCBC1,SEA3D,11.7458706
REGION1,LNDAGRBC1C05,53,2025,WTRPRCBC1,SEA3N,8.30728625
REGION1,LNDAGRBC1C05,53,2025,WTRPRCBC1,SEA4D,0.39482245060000004
REGION1,LNDAGRBC1C05,53,2025,WTRPRCBC1,SEA4N,11.08398593
REGION1,LNDAGRBC1C05,53,2026,LFORBC1,SEA1D,22.167049
REGION1,LNDAGRBC1C05,53,2026,LFORBC1,SEA1N,13.473822
REGION1,LNDAGRBC1C05,53,2026,LFORBC1,SEA2D,18.647918
REGION1,LNDAGRBC1C05,53,2026,LFORBC1,SEA2N,20.323398
REGION1,LNDAGRBC1C05,53,2026,LFORBC1,SEA3D,13.473827
REGION1,LNDAGRBC1C05,53,2026,LFORBC1,SEA3N,12.379746
REGION1,LNDAGRBC1C05,53,2026,LFORBC1,SEA4D,13.473823
REGION1,LNDAGRBC1C05,53,2026,LFORBC1,SEA4N,10.480389
REGION1,LNDAGRBC1C05,53,2026,WTRPRCBC1,SEA1D,11.74853597
REGION1,LNDAGRBC1C05,53,2026,WTRPRCBC1,SEA1N,7.14112566
REGION1,LNDAGRBC1C05,53,2026,WTRPRCBC1,SEA2D,9.883396540000001
REGION1,LNDAGRBC1C05,53,2026,WTRPRCBC1,SEA2N,10.771400940000001
REGION1,LNDAGRBC1C05,53,2026,WTRPRCBC1,SEA3D,7.14112831
REGION1,LNDAGRBC1C05,53,2026,WTRPRCBC1,SEA3N,6.561265380000001
REGION1,LNDAGRBC1C05,53,2026,WTRPRCBC1,SEA4D,7.1411261900000005
REGION1,LNDAGRBC1C05,53,2026,WTRPRCBC1,SEA4N,5.5546061700000005
REGION1,LNDAGRBC1C05,53,2027,LFORBC1,SEA1D,7.9441245
REGION1,LNDAGRBC1C05,53,2027,LFORBC1,SEA1N,15.477191
REGION1,LNDAGRBC1C05,53,2027,LFORBC1,SEA2D,13.432089
REGION1,LNDAGRBC1C05,53,2027,LFORBC1,SEA2N,13.432109
REGION1,LNDAGRBC1C05,53,2027,LFORBC1,SEA3D,18.628033
REGION1,LNDAGRBC1C05,53,2027,LFORBC1,SEA3N,21.025252
REGION1,LNDAGRBC1C05,53,2027,LFORBC1,SEA4D,22.170348
REGION1,LNDAGRBC1C05,53,2027,LFORBC1,SEA4N,16.209309
REGION1,LNDAGRBC1C05,53,2027,WTRPRCBC1,SEA1D,4.210385985
REGION1,LNDAGRBC1C05,53,2027,WTRPRCBC1,SEA1N,8.20291123
REGION1,LNDAGRBC1C05,53,2027,WTRPRCBC1,SEA2D,7.11900717
REGION1,LNDAGRBC1C05,53,2027,WTRPRCBC1,SEA2N,7.119017770000001
REGION1,LNDAGRBC1C05,53,2027,WTRPRCBC1,SEA3D,9.87285749
REGION1,LNDAGRBC1C05,53,2027,WTRPRCBC1,SEA3N,11.14338356
REGION1,LNDAGRBC1C05,53,2027,WTRPRCBC1,SEA4D,11.750284440000001
REGION1,LNDAGRBC1C05,53,2027,WTRPRCBC1,SEA4N,8.590933770000001
REGION1,LNDAGRBC1C05,53,2028,LFORBC1,SEA1D,14.894666
REGION1,LNDAGRBC1C05,53,2028,LFORBC1,SEA1N,18.596015
REGION1,LNDAGRBC1C05,53,2028,LFORBC1,SEA2D,21.603183
REGION1,LNDAGRBC1C05,53,2028,LFORBC1,SEA2N,13.378161
REGION1,LNDAGRBC1C05,53,2028,LFORBC1,SEA3D,13.378166
REGION1,LNDAGRBC1C05,53,2028,LFORBC1,SEA3N,7.3761599
REGION1,LNDAGRBC1C05,53,2028,LFORBC1,SEA4D,22.161579
REGION1,LNDAGRBC1C05,53,2028,LFORBC1,SEA4N,14.532491
REGION1,LNDAGRBC1C05,53,2028,WTRPRCBC1,SEA1D,7.8941729800000005
REGION1,LNDAGRBC1C05,53,2028,WTRPRCBC1,SEA1N,9.855887950000001
REGION1,LNDAGRBC1C05,53,2028,WTRPRCBC1,SEA2D,11.449686990000002
REGION1,LNDAGRBC1C05,53,2028,WTRPRCBC1,SEA2N,7.09042533
REGION1,LNDAGRBC1C05,53,2028,WTRPRCBC1,SEA3D,7.09042798
REGION1,LNDAGRBC1C05,53,2028,WTRPRCBC1,SEA3N,3.909364747
REGION1,LNDAGRBC1C05,53,2028,WTRPRCBC1,SEA4D,11.74563687
REGION1,LNDAGRBC1C05,53,2028,WTRPRCBC1,SEA4N,7.702220230000001
REGION1,LNDAGRBC1C05,53,2029,LFORBC1,SEA1D,13.344651
REGION1,LNDAGRBC1C05,53,2029,LFORBC1,SEA1N,17.502165
REGION1,LNDAGRBC1C05,53,2029,LFORBC1,SEA2D,13.63274
REGION1,LNDAGRBC1C05,53,2029,LFORBC1,SEA2N,13.344652
REGION1,LNDAGRBC1C05,53,2029,LFORBC1,SEA3D,13.372417
REGION1,LNDAGRBC1C05,53,2029,LFORBC1,SEA3N,14.692475
REGION1,LNDAGRBC1C05,53,2029,LFORBC1,SEA4D,22.173717
REGION1,LNDAGRBC1C05,53,2029,LFORBC1,SEA4N,18.574563
REGION1,LNDAGRBC1C05,53,2029,WTRPRCBC1,SEA1D,7.0726650300000005
REGION1,LNDAGRBC1C05,53,2029,WTRPRCBC1,SEA1N,9.276147450000002
REGION1,LNDAGRBC1C05,53,2029,WTRPRCBC1,SEA2D,7.225352200000001
REGION1,LNDAGRBC1C05,53,2029,WTRPRCBC1,SEA2N,7.07266556
REGION1,LNDAGRBC1C05,53,2029,WTRPRCBC1,SEA3D,7.0873810100000005
REGION1,LNDAGRBC1C05,53,2029,WTRPRCBC1,SEA3N,7.7870117500000005
REGION1,LNDAGRBC1C05,53,2029,WTRPRCBC1,SEA4D,11.75207001
REGION1,LNDAGRBC1C05,53,2029,WTRPRCBC1,SEA4N,9.844518390000001
REGION1,LNDAGRBC1C05,53,2030,LFORBC1,SEA1D,22.180386
REGION1,LNDAGRBC1C05,53,2030,LFORBC1,SEA1N,17.410231
REGION1,LNDAGRBC1C05,53,2030,LFORBC1,SEA2D,10.671138
REGION1,LNDAGRBC1C05,53,2030,LFORBC1,SEA2N,8.2679209
REGION1,LNDAGRBC1C05,53,2030,LFORBC1,SEA3D,22.180371
REGION1,LNDAGRBC1C05,53,2030,LFORBC1,SEA3N,13.304428
REGION1,LNDAGRBC1C05,53,2030,LFORBC1,SEA4D,13.860004
REGION1,LNDAGRBC1C05,53,2030,LFORBC1,SEA4N,16.423095
REGION1,LNDAGRBC1C05,53,2030,WTRPRCBC1,SEA1D,11.75560458
REGION1,LNDAGRBC1C05,53,2030,WTRPRCBC1,SEA1N,9.22742243
REGION1,LNDAGRBC1C05,53,2030,WTRPRCBC1,SEA2D,5.65570314
REGION1,LNDAGRBC1C05,53,2030,WTRPRCBC1,SEA2N,4.381998077
REGION1,LNDAGRBC1C05,53,2030,WTRPRCBC1,SEA3D,11.755596630000001
REGION1,LNDAGRBC1C05,53,2030,WTRPRCBC1,SEA3N,7.05134684
REGION1,LNDAGRBC1C05,53,2030,WTRPRCBC1,SEA4D,7.34580212
REGION1,LNDAGRBC1C05,53,2030,WTRPRCBC1,SEA4N,8.704240350000001
REGION1,LNDAGRBC1C05,53,2031,LFORBC1,SEA1D,13.2609
REGION1,LNDAGRBC1C05,53,2031,LFORBC1,SEA1N,19.451007
REGION1,LNDAGRBC1C05,53,2031,LFORBC1,SEA2D,6.0777535
REGION1,LNDAGRBC1C05,53,2031,LFORBC1,SEA2N,17.927006
REGION1,LNDAGRBC1C05,53,2031,LFORBC1,SEA3D,13.260881
REGION1,LNDAGRBC1C05,53,2031,LFORBC1,SEA3N,22.184343
REGION1,LNDAGRBC1C05,53,2031,LFORBC1,SEA4D,22.184351
REGION1,LNDAGRBC1C05,53,2031,LFORBC1,SEA4N,15.61397
REGION1,LNDAGRBC1C05,53,2031,WTRPRCBC1,SEA1D,7.028277
REGION1,LNDAGRBC1C05,53,2031,WTRPRCBC1,SEA1N,10.309033710000001
REGION1,LNDAGRBC1C05,53,2031,WTRPRCBC1,SEA2D,3.221209355
REGION1,LNDAGRBC1C05,53,2031,WTRPRCBC1,SEA2N,9.50131318
REGION1,LNDAGRBC1C05,53,2031,WTRPRCBC1,SEA3D,7.02826693
REGION1,LNDAGRBC1C05,53,2031,WTRPRCBC1,SEA3N,11.75770179
REGION1,LNDAGRBC1C05,53,2031,WTRPRCBC1,SEA4D,11.75770603
REGION1,LNDAGRBC1C05,53,2031,WTRPRCBC1,SEA4N,8.275404100000001
REGION1,LNDAGRBC1C05,53,2032,LFORBC1,SEA1D,13.723606
REGION1,LNDAGRBC1C05,53,2032,LFORBC1,SEA1N,15.316929
REGION1,LNDAGRBC1C05,53,2032,LFORBC1,SEA2D,11.34199
REGION1,LNDAGRBC1C05,53,2032,LFORBC1,SEA2N,13.216869
REGION1,LNDAGRBC1C05,53,2032,LFORBC1,SEA3D,20.689102
REGION1,LNDAGRBC1C05,53,2032,LFORBC1,SEA3N,13.216862
REGION1,LNDAGRBC1C05,53,2032,LFORBC1,SEA4D,18.525105
REGION1,LNDAGRBC1C05,53,2032,LFORBC1,SEA4N,21.006867
REGION1,LNDAGRBC1C05,53,2032,WTRPRCBC1,SEA1D,7.273511180000001
REGION1,LNDAGRBC1C05,53,2032,WTRPRCBC1,SEA1N,8.11797237
REGION1,LNDAGRBC1C05,53,2032,WTRPRCBC1,SEA2D,6.0112547
REGION1,LNDAGRBC1C05,53,2032,WTRPRCBC1,SEA2N,7.0049405700000005
REGION1,LNDAGRBC1C05,53,2032,WTRPRCBC1,SEA3D,10.965224059999999
REGION1,LNDAGRBC1C05,53,2032,WTRPRCBC1,SEA3N,7.004936860000001
REGION1,LNDAGRBC1C05,53,2032,WTRPRCBC1,SEA4D,9.818305650000001
REGION1,LNDAGRBC1C05,53,2032,WTRPRCBC1,SEA4N,11.13363951
REGION1,LNDAGRBC1C05,53,2033,LFORBC1,SEA1D,13.172495
REGION1,LNDAGRBC1C05,53,2033,LFORBC1,SEA1N,12.197039
REGION1,LNDAGRBC1C05,53,2033,LFORBC1,SEA2D,22.191929
REGION1,LNDAGRBC1C05,53,2033,LFORBC1,SEA2N,18.785969
REGION1,LNDAGRBC1C05,53,2033,LFORBC1,SEA3D,13.971004
REGION1,LNDAGRBC1C05,53,2033,LFORBC1,SEA3N,18.187512
REGION1,LNDAGRBC1C05,53,2033,LFORBC1,SEA4D,10.614147
REGION1,LNDAGRBC1C05,53,2033,LFORBC1,SEA4N,13.517203
REGION1,LNDAGRBC1C05,53,2033,WTRPRCBC1,SEA1D,6.98142235
REGION1,LNDAGRBC1C05,53,2033,WTRPRCBC1,SEA1N,6.4644306700000005
REGION1,LNDAGRBC1C05,53,2033,WTRPRCBC1,SEA2D,11.76172237
REGION1,LNDAGRBC1C05,53,2033,WTRPRCBC1,SEA2N,9.956563570000002
REGION1,LNDAGRBC1C05,53,2033,WTRPRCBC1,SEA3D,7.4046321200000005
REGION1,LNDAGRBC1C05,53,2033,WTRPRCBC1,SEA3N,9.639381360000002
REGION1,LNDAGRBC1C05,53,2033,WTRPRCBC1,SEA4D,5.625497910000001
REGION1,LNDAGRBC1C05,53,2033,WTRPRCBC1,SEA4N,7.164117590000001
REGION1,LNDAGRBC1C05,53,2034,LFORBC1,SEA1D,21.120093
REGION1,LNDAGRBC1C05,53,2034,LFORBC1,SEA1N,17.703942
REGION1,LNDAGRBC1C05,53,2034,LFORBC1,SEA2D,13.127456
REGION1,LNDAGRBC1C05,53,2034,LFORBC1,SEA2N,13.127474
REGION1,LNDAGRBC1C05,53,2034,LFORBC1,SEA3D,22.194777
REGION1,LNDAGRBC1C05,53,2034,LFORBC1,SEA3N,14.397468
REGION1,LNDAGRBC1C05,53,2034,LFORBC1,SEA4D,9.4247616
REGION1,LNDAGRBC1C05,53,2034,LFORBC1,SEA4N,13.363567
REGION1,LNDAGRBC1C05,53,2034,WTRPRCBC1,SEA1D,11.193649290000002
REGION1,LNDAGRBC1C05,53,2034,WTRPRCBC1,SEA1N,9.383089260000002
REGION1,LNDAGRBC1C05,53,2034,WTRPRCBC1,SEA2D,6.957551680000001
REGION1,LNDAGRBC1C05,53,2034,WTRPRCBC1,SEA2N,6.95756122
REGION1,LNDAGRBC1C05,53,2034,WTRPRCBC1,SEA3D,11.76323181
REGION1,LNDAGRBC1C05,53,2034,WTRPRCBC1,SEA3N,7.63065804
REGION1,LNDAGRBC1C05,53,2034,WTRPRCBC1,SEA4D,4.995123648
REGION1,LNDAGRBC1C05,53,2034,WTRPRCBC1,SEA4N,7.08269051
REGION1,LNDAGRBC1C05,53,2035,LFORBC1,SEA1D,6.0267626
REGION1,LNDAGRBC1C05,53,2035,LFORBC1,SEA1N,8.9392022
REGION1,LNDAGRBC1C05,53,2035,LFORBC1,SEA2D,22.175787
REGION1,LNDAGRBC1C05,53,2035,LFORBC1,SEA2N,16.816654
REGION1,LNDAGRBC1C05,53,2035,LFORBC1,SEA3D,13.059982
REGION1,LNDAGRBC1C05,53,2035,LFORBC1,SEA3N,20.035698
REGION1,LNDAGRBC1C05,53,2035,LFORBC1,SEA4D,18.438559
REGION1,LNDAGRBC1C05,53,2035,LFORBC1,SEA4N,18.438549
REGION1,LNDAGRBC1C05,53,2035,WTRPRCBC1,SEA1D,3.194184178
REGION1,LNDAGRBC1C05,53,2035,WTRPRCBC1,SEA1N,4.737777166000001
REGION1,LNDAGRBC1C05,53,2035,WTRPRCBC1,SEA2D,11.75316711
REGION1,LNDAGRBC1C05,53,2035,WTRPRCBC1,SEA2N,8.91282662
REGION1,LNDAGRBC1C05,53,2035,WTRPRCBC1,SEA3D,6.92179046
REGION1,LNDAGRBC1C05,53,2035,WTRPRCBC1,SEA3N,10.618919940000001
REGION1,LNDAGRBC1C05,53,2035,WTRPRCBC1,SEA4D,9.772436270000002
REGION1,LNDAGRBC1C05,53,2035,WTRPRCBC1,SEA4N,9.77243097
REGION1,LNDAGRBC1C05,53,2036,LFORBC1,SEA1D,22.202996
REGION1,LNDAGRBC1C05,53,2036,LFORBC1,SEA1N,21.123734
REGION1,LNDAGRBC1C05,53,2036,LFORBC1,SEA2D,13.034066
REGION1,LNDAGRBC1C05,53,2036,LFORBC1,SEA2N,8.0009045
REGION1,LNDAGRBC1C05,53,2036,LFORBC1,SEA3D,1.5410351
REGION1,LNDAGRBC1C05,53,2036,LFORBC1,SEA3N,18.818127
REGION1,LNDAGRBC1C05,53,2036,LFORBC1,SEA4D,13.034091
REGION1,LNDAGRBC1C05,53,2036,LFORBC1,SEA4N,20.425989
REGION1,LNDAGRBC1C05,53,2036,WTRPRCBC1,SEA1D,11.76758788
REGION1,LNDAGRBC1C05,53,2036,WTRPRCBC1,SEA1N,11.19557902
REGION1,LNDAGRBC1C05,53,2036,WTRPRCBC1,SEA2D,6.90805498
REGION1,LNDAGRBC1C05,53,2036,WTRPRCBC1,SEA2N,4.240479385
REGION1,LNDAGRBC1C05,53,2036,WTRPRCBC1,SEA3D,0.8167486030000001
REGION1,LNDAGRBC1C05,53,2036,WTRPRCBC1,SEA3N,9.97360731
REGION1,LNDAGRBC1C05,53,2036,WTRPRCBC1,SEA4D,6.9080682300000005
REGION1,LNDAGRBC1C05,53,2036,WTRPRCBC1,SEA4N,10.82577417
REGION1,LNDAGRBC1C05,53,2037,LFORBC1,SEA1D,15.39763
REGION1,LNDAGRBC1C05,53,2037,LFORBC1,SEA1N,22.204236
REGION1,LNDAGRBC1C05,53,2037,LFORBC1,SEA2D,18.099379
REGION1,LNDAGRBC1C05,53,2037,LFORBC1,SEA2N,18.416528
REGION1,LNDAGRBC1C05,53,2037,LFORBC1,SEA3D,20.324707
REGION1,LNDAGRBC1C05,53,2037,LFORBC1,SEA3N,15.564493
REGION1,LNDAGRBC1C05,53,2037,LFORBC1,SEA4D,0.21937942
REGION1,LNDAGRBC1C05,53,2037,LFORBC1,SEA4N,12.989717
REGION1,LNDAGRBC1C05,53,2037,WTRPRCBC1,SEA1D,8.1607439
REGION1,LNDAGRBC1C05,53,2037,WTRPRCBC1,SEA1N,11.768245080000002
REGION1,LNDAGRBC1C05,53,2037,WTRPRCBC1,SEA2D,9.59267087
REGION1,LNDAGRBC1C05,53,2037,WTRPRCBC1,SEA2N,9.76075984
REGION1,LNDAGRBC1C05,53,2037,WTRPRCBC1,SEA3D,10.772094710000001
REGION1,LNDAGRBC1C05,53,2037,WTRPRCBC1,SEA3N,8.249181290000001
REGION1,LNDAGRBC1C05,53,2037,WTRPRCBC1,SEA4D,0.1162710926
REGION1,LNDAGRBC1C05,53,2037,WTRPRCBC1,SEA4N,6.884550010000001
REGION1,LNDAGRBC1C05,53,2038,LFORBC1,SEA1D,12.942574
REGION1,LNDAGRBC1C05,53,2038,LFORBC1,SEA1N,14.567122
REGION1,LNDAGRBC1C05,53,2038,LFORBC1,SEA2D,18.787759
REGION1,LNDAGRBC1C05,53,2038,LFORBC1,SEA2N,22.20768
REGION1,LNDAGRBC1C05,53,2038,LFORBC1,SEA3D,22.207707
REGION1,LNDAGRBC1C05,53,2038,LFORBC1,SEA3N,16.202694
REGION1,LNDAGRBC1C05,53,2038,LFORBC1,SEA4D,5.6239576
REGION1,LNDAGRBC1C05,53,2038,LFORBC1,SEA4N,12.942626
REGION1,LNDAGRBC1C05,53,2038,WTRPRCBC1,SEA1D,6.85956422
REGION1,LNDAGRBC1C05,53,2038,WTRPRCBC1,SEA1N,7.7205746600000005
REGION1,LNDAGRBC1C05,53,2038,WTRPRCBC1,SEA2D,9.95751227
REGION1,LNDAGRBC1C05,53,2038,WTRPRCBC1,SEA2N,11.7700704
