time,Skeena-QueenCharlotte_1,FraserValley_1,Kitimat-Stikine_1,PeaceRiver_1,EastKootenay_1,Thompson-Nicola_1,Columbia-Shuswap_1,Thompson-Nicola_2
2023-07-15 23:00:00,0.12505096987420794,0.4993064802123987,0.12754018504921702,0.05950983814670018,0.07929180191948224,0.4442964616430722,0.19091122366335853,0.2691904531946165
2023-07-16 00:00:00,0.15180606987789766,0.4069403095383121,0.10292413381028609,0.05330091296233654,0.10449760485138325,0.45025135574367064,0.18351117645662754,0.2734838684504943
2023-07-16 01:00:00,0.19871453649734358,0.26262573122272903,0.09895350810125315,0.06474334163392635,0.05698691736080286,0.38798980976438807,0.12542124409929714,0.23265014756601932
2023-07-16 02:00:00,0.17921663473603103,0.18741719577161628,0.0921690278102968,0.0907398288199709,0.03963531673381639,0.2898488841361698,0.08632851257938717,0.1739461595281696
2023-07-16 03:00:00,0.24570608929358387,0.19715941194168576,0.09535221085297423,0.047731354175961124,0.054078998313087843,0.294222086323161,0.22504231475382092,0.15355104076644369
2023-07-16 04:00:00,0.17551252461644073,0.19694303822989112,0.1021293481111662,0.05008833359634885,0.048060465188216814,0.29212132382232187,0.20375111072163582,0.14188853181301178
2023-07-16 05:00:00,0.13763703413265557,0.2412648693102406,0.11034624397420081,0.03653625940229453,0.059524854333835586,0.30567354676680564,0.1770060924739805,0.15067137645172504
2023-07-16 06:00:00,0.12118877089418627,0.3336636483084508,0.10174662913832258,0.03875038557648301,0.0897962560897953,0.35239768555062445,0.17600635938275389,0.18433098210450172
2023-07-16 07:00:00,0.1249964023919052,0.38024288148860824,0.08861588081091933,0.03336679475688191,0.1087033215169078,0.36229554698700717,0.17822828503345084,0.1923357001436137
2023-07-16 08:00:00,0.13006847834967103,0.21075432468565736,0.07384251771169781,0.009537004850641642,0.048325228094855524,0.16512973033943976,0.07345491529663264,0.08614061858918452
2023-07-16 09:00:00,0.1302974710982604,0.4878308019525555,0.05270084519890864,0.006044330748874679,0.1782826492388751,0.31342068219913854,0.2701409687967803,0.1760653550823106
2023-07-16 10:00:00,0.15450174225184055,0.7596317921807999,0.06326699717316525,0.020565453762525006,0.4519091290601633,0.5812247649962757,0.8756533959884119,0.3769385717315528
2023-07-16 11:00:00,0.20277472667396135,0.9488570005888392,0.09637024476472172,0.027434952996171602,0.7081504155284845,0.7494212140372095,0.9636516376841693,0.6049096046544702
2023-07-16 12:00:00,0.177312558991454,0.9999913465209823,0.11596812201995671,0.024589547332563348,0.788642359392749,0.8329426210960071,0.9909090566172281,0.7329176283102448
2023-07-16 13:00:00,0.27161355711264057,1.0,0.18579296992824526,0.031915178654776076,0.8092274299288699,0.894493566320925,0.997165892218539,0.8202872839676577
2023-07-16 14:00:00,0.2755920182111788,1.0,0.28485958384725896,0.03536027396269976,0.8183777815011292,0.9204032978351177,0.9979478084904316,0.8552018403851342
2023-07-16 15:00:00,0.3537966195632341,1.0,0.2890932541190836,0.013635504604733832,0.8517073611864193,0.8994785283912609,1.0,0.9369213199630267
2023-07-16 16:00:00,0.3832899782297933,1.0,0.40488387817109434,0.05523811555184554,0.8295594841307303,0.9291835603998336,1.0,0.9482847982303348
2023-07-16 17:00:00,0.35941898210869877,1.0,0.46209598652644274,0.06486360988798322,0.8134216251541582,0.9622950925619748,1.0,0.9285484602488878
2023-07-16 18:00:00,0.317727410114046,1.0,0.47644594896718834,0.03885688632533656,0.7328850744433175,0.9133245067023931,0.9435846976680653,0.8498902292361951
2023-07-16 19:00:00,0.23420762122832658,0.999350949792074,0.4238766117685731,0.020446650342623645,0.48626123007506233,0.9213954793290486,0.6487599785157971,0.7620952552224352
2023-07-16 20:00:00,0.13804275842388933,0.9777395985115741,0.3058927525690361,0.019738539257650334,0.41521775456449866,0.8389379988526575,0.46589665865736507,0.6191875703799675
2023-07-16 21:00:00,0.06678723819536306,0.9264344745281416,0.252349904525243,0.06697179462718394,0.4296184516389232,0.7789345638883352,0.1604673130710735,0.599036730338015
2023-07-16 22:00:00,0.0272442006294468,0.8998467821728974,0.21429110026573955,0.10612063056106927,0.4281745500732947,0.7671471957175061,0.1490445017740514,0.5549641760903076
2023-07-16 23:00:00,0.008519181747231598,0.8460896865101111,0.20997338147762745,0.09897832290746503,0.472440571868069,0.7316936324566222,0.3601837735460007,0.4790679851779441
2023-07-17 00:00:00,0.007988781189930376,0.7693216060800898,0.19171685867617383,0.10219534043059741,0.5486030793543601,0.6438309568200743,0.5179814280166823,0.4110865891085955
2023-07-17 01:00:00,0.012461620630504796,0.673957052508723,0.16625539976646983,0.18570275341443096,0.5980279185728993,0.581857162255939,0.5960499738611729,0.3868918274730506
2023-07-17 02:00:00,0.010298767927034757,0.6079606390152567,0.1635404906312893,0.1837725048030745,0.6468363630793517,0.5833392398102382,0.550500906209132,0.37910207209748065
