REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
REGION1,DEMCOMBIO,BIO,1,2045,8,11.140006684004012
REGION1,DEMCOMBIO,BIO,1,2046,1,11.180006708004024
REGION1,DEMCOMBIO,BIO,1,2046,2,11.180006708004024
REGION1,DEMCOMBIO,BIO,1,2046,3,11.180006708004024
REGION1,DEMCOMBIO,BIO,1,2046,4,11.180006708004024
REGION1,DEMCOMBIO,BIO,1,2046,5,11.180006708004024
REGION1,DEMCOMBIO,BIO,1,2046,6,11.180006708004024
REGION1,DEMCOMBIO,BIO,1,2046,7,11.180006708004024
REGION1,DEMCOMBIO,BIO,1,2046,8,11.180006708004024
REGION1,DEMCOMBIO,BIO,1,2047,1,11.230006738004043
REGION1,DEMCOMBIO,BIO,1,2047,2,11.230006738004043
REGION1,DEMCOMBIO,BIO,1,2047,3,11.230006738004043
REGION1,DEMCOMBIO,BIO,1,2047,4,11.230006738004043
REGION1,DEMCOMBIO,BIO,1,2047,5,11.230006738004043
REGION1,DEMCOMBIO,BIO,1,2047,6,11.230006738004043
REGION1,DEMCOMBIO,BIO,1,2047,7,11.230006738004043
REGION1,DEMCOMBIO,BIO,1,2047,8,11.230006738004043
REGION1,DEMCOMBIO,BIO,1,2048,1,11.300006780004075
REGION1,DEMCOMBIO,BIO,1,2048,2,11.300006780004075
REGION1,DEMCOMBIO,BIO,1,2048,3,11.300006780004075
REGION1,DEMCOMBIO,BIO,1,2048,4,11.300006780004006
REGION1,DEMCOMBIO,BIO,1,2048,5,11.300006780004075
REGION1,DEMCOMBIO,BIO,1,2048,6,11.300006780004075
REGION1,DEMCOMBIO,BIO,1,2048,7,11.300006780004075
REGION1,DEMCOMBIO,BIO,1,2048,8,11.300006780004075
REGION1,DEMCOMBIO,BIO,1,2049,1,11.360006816004088
REGION1,DEMCOMBIO,BIO,1,2049,2,11.360006816004088
REGION1,DEMCOMBIO,BIO,1,2049,3,11.360006816004088
REGION1,DEMCOMBIO,BIO,1,2049,4,11.360006816004088
REGION1,DEMCOMBIO,BIO,1,2049,5,11.360006816004088
REGION1,DEMCOMBIO,BIO,1,2049,6,11.360006816004088
REGION1,DEMCOMBIO,BIO,1,2049,7,11.360006816004088
REGION1,DEMCOMBIO,BIO,1,2049,8,11.360006816004091
REGION1,DEMCOMBIO,BIO,1,2050,1,11.450006870004124
REGION1,DEMCOMBIO,BIO,1,2050,2,11.450006870004124
REGION1,DEMCOMBIO,BIO,1,2050,3,11.450006870004124
REGION1,DEMCOMBIO,BIO,1,2050,4,11.450006870004124
REGION1,DEMCOMBIO,BIO,1,2050,5,11.450006870004124
REGION1,DEMCOMBIO,BIO,1,2050,6,11.450006870004124
REGION1,DEMCOMBIO,BIO,1,2050,7,11.450006870004124
REGION1,DEMCOMBIO,BIO,1,2050,8,11.450006870004124
REGION1,DEMCOMELCB02,ELCB02,1,2021,1,65.8096135425999
REGION1,DEMCOMELCB02,ELCB02,1,2021,2,73.83177135525544
REGION1,DEMCOMELCB02,ELCB02,1,2021,3,44.73000771010023
REGION1,DEMCOMELCB02,ELCB02,1,2021,4,50.9582641611575
REGION1,DEMCOMELCB02,ELCB02,1,2021,5,88.82779001331906
REGION1,DEMCOMELCB02,ELCB02,1,2021,6,100.26606710218763
REGION1,DEMCOMELCB02,ELCB02,1,2021,7,33.55934908959027
REGION1,DEMCOMELCB02,ELCB02,1,2021,8,36.232695473059685
REGION1,DEMCOMELCB02,ELCB02,1,2022,1,70.79838681133933
REGION1,DEMCOMELCB02,ELCB02,1,2022,2,79.4286735021181
REGION1,DEMCOMELCB02,ELCB02,1,2022,3,48.12081727062452
REGION1,DEMCOMELCB02,ELCB02,1,2022,4,54.82121384865237
REGION1,DEMCOMELCB02,ELCB02,1,2022,5,95.5614825619433
REGION1,DEMCOMELCB02,ELCB02,1,2022,6,107.8668513705413
REGION1,DEMCOMELCB02,ELCB02,1,2022,7,36.10335405546152
REGION1,DEMCOMELCB02,ELCB02,1,2022,8,38.97935652909777
REGION1,DEMCOMELCB02,ELCB02,1,2023,1,73.7643490283262
REGION1,DEMCOMELCB02,ELCB02,1,2023,2,82.75618497749167
REGION1,DEMCOMELCB02,ELCB02,1,2023,3,50.13674633770239
REGION1,DEMCOMELCB02,ELCB02,1,2023,4,57.11784314047146
REGION1,DEMCOMELCB02,ELCB02,1,2023,5,99.56484703736912
REGION1,DEMCOMELCB02,ELCB02,1,2023,6,112.38572559973665
REGION1,DEMCOMELCB02,ELCB02,1,2023,7,37.61583461974817
REGION1,DEMCOMELCB02,ELCB02,1,2023,8,40.61232168430449
REGION1,DEMCOMELCB02,ELCB02,1,2024,1,75.92366880136265
REGION1,DEMCOMELCB02,ELCB02,1,2024,2,85.17872471270088
REGION1,DEMCOMELCB02,ELCB02,1,2024,3,51.60441017733231
REGION1,DEMCOMELCB02,ELCB02,1,2024,4,58.78986613953641
REGION1,DEMCOMELCB02,ELCB02,1,2024,5,102.47943037931095
REGION1,DEMCOMELCB02,ELCB02,1,2024,6,115.67561729797926
REGION1,DEMCOMELCB02,ELCB02,1,2024,7,38.716971097513344
REGION1,DEMCOMELCB02,ELCB02,1,2024,8,41.801174977216505
REGION1,DEMCOMELCB02,ELCB02,1,2025,1,78.00852927188062
REGION1,DEMCOMELCB02,ELCB02,1,2025,2,87.51772859497184
REGION1,DEMCOMELCB02,ELCB02,1,2025,3,53.02146491904395
REGION1,DEMCOMELCB02,ELCB02,1,2025,4,60.40423317311636
REGION1,DEMCOMELCB02,ELCB02,1,2025,5,105.29351084739272
REGION1,DEMCOMELCB02,ELCB02,1,2025,6,118.85206445490316
REGION1,DEMCOMELCB02,ELCB02,1,2025,7,39.7801373519073
REGION1,DEMCOMELCB02,ELCB02,1,2025,8,42.949033328993615
