r,t,l,y,RateOfTotalActivity
REGION1,LNDAGRBC1C02,SEA3N,2048,27.243
REGION1,LNDAGRBC1C02,SEA3N,2049,27.2471
REGION1,LNDAGRBC1C02,SEA3N,2050,27.2514
REGION1,LNDAGRBC1C02,SEA4D,2020,27.1518
REGION1,LNDAGRBC1C02,SEA4D,2021,27.1518
REGION1,LNDAGRBC1C02,SEA4D,2022,27.1518
REGION1,LNDAGRBC1C02,SEA4D,2023,27.1518
REGION1,LNDAGRBC1C02,SEA4D,2024,27.155
REGION1,LNDAGRBC1C02,SEA4D,2025,27.1582
REGION1,LNDAGRBC1C02,SEA4D,2026,27.1615
REGION1,LNDAGRBC1C02,SEA4D,2027,27.1749
REGION1,LNDAGRBC1C02,SEA4D,2028,27.1749
REGION1,LNDAGRBC1C02,SEA4D,2029,27.1749
REGION1,LNDAGRBC1C02,SEA4D,2030,27.1749
REGION1,LNDAGRBC1C02,SEA4D,2031,27.1783
REGION1,LNDAGRBC1C02,SEA4D,2032,27.1818
REGION1,LNDAGRBC1C02,SEA4D,2033,27.1853
REGION1,LNDAGRBC1C02,SEA4D,2034,27.1888
REGION1,LNDAGRBC1C02,SEA4D,2035,27.1925
REGION1,LNDAGRBC1C02,SEA4D,2036,27.1961
REGION1,LNDAGRBC1C02,SEA4D,2037,27.1998
REGION1,LNDAGRBC1C02,SEA4D,2038,27.2035
REGION1,LNDAGRBC1C02,SEA4D,2039,27.2072
REGION1,LNDAGRBC1C02,SEA4D,2040,27.2111
REGION1,LNDAGRBC1C02,SEA4D,2041,27.2149
REGION1,LNDAGRBC1C02,SEA4D,2042,27.2307
REGION1,LNDAGRBC1C02,SEA4D,2043,27.2307
REGION1,LNDAGRBC1C02,SEA4D,2044,27.2266
REGION1,LNDAGRBC1C02,SEA4D,2045,27.2307
REGION1,LNDAGRBC1C02,SEA4D,2046,27.2347
REGION1,LNDAGRBC1C02,SEA4D,2047,27.2388
REGION1,LNDAGRBC1C02,SEA4D,2048,27.243
REGION1,LNDAGRBC1C02,SEA4D,2049,27.2471
REGION1,LNDAGRBC1C02,SEA4D,2050,27.2514
REGION1,LNDAGRBC1C02,SEA4N,2020,27.1518
REGION1,LNDAGRBC1C02,SEA4N,2021,27.1436
REGION1,LNDAGRBC1C02,SEA4N,2022,27.1518
REGION1,LNDAGRBC1C02,SEA4N,2023,27.1518
REGION1,LNDAGRBC1C02,SEA4N,2024,27.155
REGION1,LNDAGRBC1C02,SEA4N,2025,27.1582
REGION1,LNDAGRBC1C02,SEA4N,2026,27.1615
REGION1,LNDAGRBC1C02,SEA4N,2027,27.1749
REGION1,LNDAGRBC1C02,SEA4N,2028,27.1749
REGION1,LNDAGRBC1C02,SEA4N,2029,27.1749
REGION1,LNDAGRBC1C02,SEA4N,2030,27.1749
REGION1,LNDAGRBC1C02,SEA4N,2031,27.1783
REGION1,LNDAGRBC1C02,SEA4N,2032,27.1818
REGION1,LNDAGRBC1C02,SEA4N,2033,27.1853
REGION1,LNDAGRBC1C02,SEA4N,2034,27.1888
REGION1,LNDAGRBC1C02,SEA4N,2035,27.1925
REGION1,LNDAGRBC1C02,SEA4N,2036,27.1961
REGION1,LNDAGRBC1C02,SEA4N,2037,27.1998
REGION1,LNDAGRBC1C02,SEA4N,2038,27.2035
REGION1,LNDAGRBC1C02,SEA4N,2039,27.2072
REGION1,LNDAGRBC1C02,SEA4N,2040,27.2111
REGION1,LNDAGRBC1C02,SEA4N,2041,27.2149
REGION1,LNDAGRBC1C02,SEA4N,2042,27.2307
REGION1,LNDAGRBC1C02,SEA4N,2043,27.2145
REGION1,LNDAGRBC1C02,SEA4N,2044,27.2266
REGION1,LNDAGRBC1C02,SEA4N,2045,27.2307
REGION1,LNDAGRBC1C02,SEA4N,2046,27.2347
REGION1,LNDAGRBC1C02,SEA4N,2047,27.2388
REGION1,LNDAGRBC1C02,SEA4N,2048,27.243
REGION1,LNDAGRBC1C02,SEA4N,2049,27.2471
REGION1,LNDAGRBC1C02,SEA4N,2050,27.2514
REGION1,LNDAGRBC1C03,SEA1D,2020,49.8499
REGION1,LNDAGRBC1C03,SEA1D,2021,55.1439
REGION1,LNDAGRBC1C03,SEA1D,2022,55.1081
REGION1,LNDAGRBC1C03,SEA1D,2023,56.1446
REGION1,LNDAGRBC1C03,SEA1D,2024,56.8007
REGION1,LNDAGRBC1C03,SEA1D,2025,56.8237
REGION1,LNDAGRBC1C03,SEA1D,2026,57.047
REGION1,LNDAGRBC1C03,SEA1D,2027,44.85
REGION1,LNDAGRBC1C03,SEA1D,2028,45.2012
REGION1,LNDAGRBC1C03,SEA1D,2029,45.4111
REGION1,LNDAGRBC1C03,SEA1D,2030,45.5602
REGION1,LNDAGRBC1C03,SEA1D,2031,45.8817
REGION1,LNDAGRBC1C03,SEA1D,2032,45.8247
REGION1,LNDAGRBC1C03,SEA1D,2033,46.0164
REGION1,LNDAGRBC1C03,SEA1D,2034,46.1148
REGION1,LNDAGRBC1C03,SEA1D,2035,33.3493
REGION1,LNDAGRBC1C03,SEA1D,2036,32.5247
REGION1,LNDAGRBC1C03,SEA1D,2037,32.3968
REGION1,LNDAGRBC1C03,SEA1D,2038,32.177
REGION1,LNDAGRBC1C03,SEA1D,2039,31.8714
REGION1,LNDAGRBC1C03,SEA1D,2040,32.025
REGION1,LNDAGRBC1C03,SEA1D,2041,32.2698
REGION1,LNDAGRBC1C03,SEA1D,2042,32.491
REGION1,LNDAGRBC1C03,SEA1D,2043,32.7276
REGION1,LNDAGRBC1C03,SEA1D,2044,32.9388
REGION1,LNDAGRBC1C03,SEA1D,2045,33.1555
REGION1,LNDAGRBC1C03,SEA1D,2046,33.3671
REGION1,LNDAGRBC1C03,SEA1D,2047,33.5816
REGION1,LNDAGRBC1C03,SEA1D,2048,33.799
REGION1,LNDAGRBC1C03,SEA1D,2049,34.0096
REGION1,LNDAGRBC1C03,SEA1D,2050,34.2263
REGION1,LNDAGRBC1C03,SEA1N,2020,49.8499
REGION1,LNDAGRBC1C03,SEA1N,2021,55.1439
REGION1,LNDAGRBC1C03,SEA1N,2022,55.1081
REGION1,LNDAGRBC1C03,SEA1N,2023,56.1446
REGION1,LNDAGRBC1C03,SEA1N,2024,56.8007
REGION1,LNDAGRBC1C03,SEA1N,2025,56.8237
REGION1,LNDAGRBC1C03,SEA1N,2026,57.047
REGION1,LNDAGRBC1C03,SEA1N,2027,44.85
REGION1,LNDAGRBC1C03,SEA1N,2028,45.2012
REGION1,LNDAGRBC1C03,SEA1N,2029,45.4111
REGION1,LNDAGRBC1C03,SEA1N,2030,45.5602
REGION1,LNDAGRBC1C03,SEA1N,2031,45.8817
REGION1,LNDAGRBC1C03,SEA1N,2032,45.8247
REGION1,LNDAGRBC1C03,SEA1N,2033,46.0164
REGION1,LNDAGRBC1C03,SEA1N,2034,46.1148
REGION1,LNDAGRBC1C03,SEA1N,2035,33.3493
REGION1,LNDAGRBC1C03,SEA1N,2036,32.5247
REGION1,LNDAGRBC1C03,SEA1N,2037,32.3968
REGION1,LNDAGRBC1C03,SEA1N,2038,32.177
REGION1,LNDAGRBC1C03,SEA1N,2039,31.8714
REGION1,LNDAGRBC1C03,SEA1N,2040,32.025
REGION1,LNDAGRBC1C03,SEA1N,2041,32.2698
REGION1,LNDAGRBC1C03,SEA1N,2042,32.491
REGION1,LNDAGRBC1C03,SEA1N,2043,32.7276
REGION1,LNDAGRBC1C03,SEA1N,2044,32.9388
REGION1,LNDAGRBC1C03,SEA1N,2045,33.1555
REGION1,LNDAGRBC1C03,SEA1N,2046,33.3671
REGION1,LNDAGRBC1C03,SEA1N,2047,33.5816
REGION1,LNDAGRBC1C03,SEA1N,2048,33.799
REGION1,LNDAGRBC1C03,SEA1N,2049,34.0096
REGION1,LNDAGRBC1C03,SEA1N,2050,34.2263
REGION1,LNDAGRBC1C03,SEA2D,2020,49.8499
REGION1,LNDAGRBC1C03,SEA2D,2021,55.1439
REGION1,LNDAGRBC1C03,SEA2D,2022,55.1081
REGION1,LNDAGRBC1C03,SEA2D,2023,56.1446
REGION1,LNDAGRBC1C03,SEA2D,2024,56.8007
REGION1,LNDAGRBC1C03,SEA2D,2025,56.8237
REGION1,LNDAGRBC1C03,SEA2D,2026,57.047
REGION1,LNDAGRBC1C03,SEA2D,2027,44.85
REGION1,LNDAGRBC1C03,SEA2D,2028,45.2012
REGION1,LNDAGRBC1C03,SEA2D,2029,45.4111
REGION1,LNDAGRBC1C03,SEA2D,2030,45.5602
REGION1,LNDAGRBC1C03,SEA2D,2031,45.8817
REGION1,LNDAGRBC1C03,SEA2D,2032,45.8247
REGION1,LNDAGRBC1C03,SEA2D,2033,46.0164
REGION1,LNDAGRBC1C03,SEA2D,2034,46.1148
REGION1,LNDAGRBC1C03,SEA2D,2035,33.3493
REGION1,LNDAGRBC1C03,SEA2D,2036,32.5247
REGION1,LNDAGRBC1C03,SEA2D,2037,32.3968
REGION1,LNDAGRBC1C03,SEA2D,2038,32.177
REGION1,LNDAGRBC1C03,SEA2D,2039,31.8714
REGION1,LNDAGRBC1C03,SEA2D,2040,32.025
REGION1,LNDAGRBC1C03,SEA2D,2041,32.2698
REGION1,LNDAGRBC1C03,SEA2D,2042,32.491
REGION1,LNDAGRBC1C03,SEA2D,2043,32.7276
REGION1,LNDAGRBC1C03,SEA2D,2044,32.9388
REGION1,LNDAGRBC1C03,SEA2D,2045,33.1555
REGION1,LNDAGRBC1C03,SEA2D,2046,33.3671
REGION1,LNDAGRBC1C03,SEA2D,2047,33.5816
REGION1,LNDAGRBC1C03,SEA2D,2048,33.799
REGION1,LNDAGRBC1C03,SEA2D,2049,34.0096
REGION1,LNDAGRBC1C03,SEA2D,2050,34.2263
REGION1,LNDAGRBC1C03,SEA2N,2020,49.8499
REGION1,LNDAGRBC1C03,SEA2N,2021,55.1439
REGION1,LNDAGRBC1C03,SEA2N,2022,55.1144
REGION1,LNDAGRBC1C03,SEA2N,2023,56.1446
REGION1,LNDAGRBC1C03,SEA2N,2024,56.8007
REGION1,LNDAGRBC1C03,SEA2N,2025,56.8237
REGION1,LNDAGRBC1C03,SEA2N,2026,57.047
REGION1,LNDAGRBC1C03,SEA2N,2027,44.85
REGION1,LNDAGRBC1C03,SEA2N,2028,45.2152
REGION1,LNDAGRBC1C03,SEA2N,2029,45.4111
REGION1,LNDAGRBC1C03,SEA2N,2030,45.5602
REGION1,LNDAGRBC1C03,SEA2N,2031,45.8817
REGION1,LNDAGRBC1C03,SEA2N,2032,45.8247
REGION1,LNDAGRBC1C03,SEA2N,2033,46.0164
REGION1,LNDAGRBC1C03,SEA2N,2034,46.1148
REGION1,LNDAGRBC1C03,SEA2N,2035,33.3493
REGION1,LNDAGRBC1C03,SEA2N,2036,32.5247
REGION1,LNDAGRBC1C03,SEA2N,2037,32.3968
REGION1,LNDAGRBC1C03,SEA2N,2038,32.177
REGION1,LNDAGRBC1C03,SEA2N,2039,31.8714
REGION1,LNDAGRBC1C03,SEA2N,2040,32.025
REGION1,LNDAGRBC1C03,SEA2N,2041,32.2698
REGION1,LNDAGRBC1C03,SEA2N,2042,32.491
REGION1,LNDAGRBC1C03,SEA2N,2043,32.7276
REGION1,LNDAGRBC1C03,SEA2N,2044,32.9388
REGION1,LNDAGRBC1C03,SEA2N,2045,33.1555
REGION1,LNDAGRBC1C03,SEA2N,2046,33.3671
REGION1,LNDAGRBC1C03,SEA2N,2047,33.5816
REGION1,LNDAGRBC1C03,SEA2N,2048,33.799
REGION1,LNDAGRBC1C03,SEA2N,2049,34.0096
REGION1,LNDAGRBC1C03,SEA2N,2050,34.2263
REGION1,LNDAGRBC1C03,SEA3D,2020,49.8499
REGION1,LNDAGRBC1C03,SEA3D,2021,55.1439
REGION1,LNDAGRBC1C03,SEA3D,2022,55.1081
REGION1,LNDAGRBC1C03,SEA3D,2023,56.1446
REGION1,LNDAGRBC1C03,SEA3D,2024,56.8007
REGION1,LNDAGRBC1C03,SEA3D,2025,56.8237
REGION1,LNDAGRBC1C03,SEA3D,2026,57.047
REGION1,LNDAGRBC1C03,SEA3D,2027,44.85
REGION1,LNDAGRBC1C03,SEA3D,2028,45.2012
REGION1,LNDAGRBC1C03,SEA3D,2029,45.4173
REGION1,LNDAGRBC1C03,SEA3D,2030,45.5602
REGION1,LNDAGRBC1C03,SEA3D,2031,45.8817
REGION1,LNDAGRBC1C03,SEA3D,2032,45.8247
REGION1,LNDAGRBC1C03,SEA3D,2033,46.0164
REGION1,LNDAGRBC1C03,SEA3D,2034,46.1148
REGION1,LNDAGRBC1C03,SEA3D,2035,33.3493
REGION1,LNDAGRBC1C03,SEA3D,2036,32.5247
REGION1,LNDAGRBC1C03,SEA3D,2037,32.3968
REGION1,LNDAGRBC1C03,SEA3D,2038,32.177
REGION1,LNDAGRBC1C03,SEA3D,2039,31.8714
REGION1,LNDAGRBC1C03,SEA3D,2040,32.025
REGION1,LNDAGRBC1C03,SEA3D,2041,32.2698
REGION1,LNDAGRBC1C03,SEA3D,2042,32.491
REGION1,LNDAGRBC1C03,SEA3D,2043,32.7276
REGION1,LNDAGRBC1C03,SEA3D,2044,32.9388
REGION1,LNDAGRBC1C03,SEA3D,2045,33.1555
REGION1,LNDAGRBC1C03,SEA3D,2046,33.3671
REGION1,LNDAGRBC1C03,SEA3D,2047,33.5816
REGION1,LNDAGRBC1C03,SEA3D,2048,33.799
REGION1,LNDAGRBC1C03,SEA3D,2049,34.0096
REGION1,LNDAGRBC1C03,SEA3D,2050,34.2263
REGION1,LNDAGRBC1C03,SEA3N,2020,49.8499
REGION1,LNDAGRBC1C03,SEA3N,2021,55.1439
REGION1,LNDAGRBC1C03,SEA3N,2022,55.1081
REGION1,LNDAGRBC1C03,SEA3N,2023,56.1446
REGION1,LNDAGRBC1C03,SEA3N,2024,56.8007
REGION1,LNDAGRBC1C03,SEA3N,2025,56.8237
REGION1,LNDAGRBC1C03,SEA3N,2026,57.047
REGION1,LNDAGRBC1C03,SEA3N,2027,44.85
REGION1,LNDAGRBC1C03,SEA3N,2028,45.21
REGION1,LNDAGRBC1C03,SEA3N,2029,45.4111
REGION1,LNDAGRBC1C03,SEA3N,2030,45.5602
REGION1,LNDAGRBC1C03,SEA3N,2031,45.8817
REGION1,LNDAGRBC1C03,SEA3N,2032,45.8247
REGION1,LNDAGRBC1C03,SEA3N,2033,46.0164
REGION1,LNDAGRBC1C03,SEA3N,2034,46.1148
REGION1,LNDAGRBC1C03,SEA3N,2035,33.3493
REGION1,LNDAGRBC1C03,SEA3N,2036,32.5247
REGION1,LNDAGRBC1C03,SEA3N,2037,32.3968
REGION1,LNDAGRBC1C03,SEA3N,2038,32.177
REGION1,LNDAGRBC1C03,SEA3N,2039,31.8714
REGION1,LNDAGRBC1C03,SEA3N,2040,32.025
REGION1,LNDAGRBC1C03,SEA3N,2041,32.2698
REGION1,LNDAGRBC1C03,SEA3N,2042,32.491
REGION1,LNDAGRBC1C03,SEA3N,2043,32.7276
REGION1,LNDAGRBC1C03,SEA3N,2044,32.9388
REGION1,LNDAGRBC1C03,SEA3N,2045,33.1555
REGION1,LNDAGRBC1C03,SEA3N,2046,33.3671
REGION1,LNDAGRBC1C03,SEA3N,2047,33.5816
REGION1,LNDAGRBC1C03,SEA3N,2048,33.799
REGION1,LNDAGRBC1C03,SEA3N,2049,34.0096
REGION1,LNDAGRBC1C03,SEA3N,2050,34.2263
REGION1,LNDAGRBC1C03,SEA4D,2020,49.8499
REGION1,LNDAGRBC1C03,SEA4D,2021,55.1439
REGION1,LNDAGRBC1C03,SEA4D,2022,55.1081
REGION1,LNDAGRBC1C03,SEA4D,2023,56.1446
REGION1,LNDAGRBC1C03,SEA4D,2024,56.8007
REGION1,LNDAGRBC1C03,SEA4D,2025,56.8237
REGION1,LNDAGRBC1C03,SEA4D,2026,57.047
REGION1,LNDAGRBC1C03,SEA4D,2027,44.85
REGION1,LNDAGRBC1C03,SEA4D,2028,45.2012
REGION1,LNDAGRBC1C03,SEA4D,2029,45.4111
REGION1,LNDAGRBC1C03,SEA4D,2030,45.5602
REGION1,LNDAGRBC1C03,SEA4D,2031,45.8817
REGION1,LNDAGRBC1C03,SEA4D,2032,45.8247
REGION1,LNDAGRBC1C03,SEA4D,2033,46.0164
REGION1,LNDAGRBC1C03,SEA4D,2034,46.1148
REGION1,LNDAGRBC1C03,SEA4D,2035,33.3493
REGION1,LNDAGRBC1C03,SEA4D,2036,32.5247
REGION1,LNDAGRBC1C03,SEA4D,2037,32.3968
REGION1,LNDAGRBC1C03,SEA4D,2038,32.177
REGION1,LNDAGRBC1C03,SEA4D,2039,31.8714
REGION1,LNDAGRBC1C03,SEA4D,2040,32.025
REGION1,LNDAGRBC1C03,SEA4D,2041,32.2698
REGION1,LNDAGRBC1C03,SEA4D,2042,32.491
REGION1,LNDAGRBC1C03,SEA4D,2043,32.7276
REGION1,LNDAGRBC1C03,SEA4D,2044,32.9388
REGION1,LNDAGRBC1C03,SEA4D,2045,33.1555
REGION1,LNDAGRBC1C03,SEA4D,2046,33.3671
REGION1,LNDAGRBC1C03,SEA4D,2047,33.5816
REGION1,LNDAGRBC1C03,SEA4D,2048,33.799
REGION1,LNDAGRBC1C03,SEA4D,2049,34.0096
REGION1,LNDAGRBC1C03,SEA4D,2050,34.2263
REGION1,LNDAGRBC1C03,SEA4N,2020,49.8499
REGION1,LNDAGRBC1C03,SEA4N,2021,55.1439
REGION1,LNDAGRBC1C03,SEA4N,2022,55.1081
REGION1,LNDAGRBC1C03,SEA4N,2023,56.1446
REGION1,LNDAGRBC1C03,SEA4N,2024,56.8007
REGION1,LNDAGRBC1C03,SEA4N,2025,56.8237
REGION1,LNDAGRBC1C03,SEA4N,2026,57.047
REGION1,LNDAGRBC1C03,SEA4N,2027,44.85
REGION1,LNDAGRBC1C03,SEA4N,2028,45.2012
REGION1,LNDAGRBC1C03,SEA4N,2029,45.4111
REGION1,LNDAGRBC1C03,SEA4N,2030,45.5602
REGION1,LNDAGRBC1C03,SEA4N,2031,45.8817
REGION1,LNDAGRBC1C03,SEA4N,2032,45.8247
REGION1,LNDAGRBC1C03,SEA4N,2033,46.0164
REGION1,LNDAGRBC1C03,SEA4N,2034,46.1148
REGION1,LNDAGRBC1C03,SEA4N,2035,33.3493
REGION1,LNDAGRBC1C03,SEA4N,2036,32.5247
REGION1,LNDAGRBC1C03,SEA4N,2037,32.3968
REGION1,LNDAGRBC1C03,SEA4N,2038,32.177
REGION1,LNDAGRBC1C03,SEA4N,2039,31.8714
REGION1,LNDAGRBC1C03,SEA4N,2040,32.025
REGION1,LNDAGRBC1C03,SEA4N,2041,32.2698
REGION1,LNDAGRBC1C03,SEA4N,2042,32.491
REGION1,LNDAGRBC1C03,SEA4N,2043,32.7276
REGION1,LNDAGRBC1C03,SEA4N,2044,32.9388
REGION1,LNDAGRBC1C03,SEA4N,2045,33.1555
REGION1,LNDAGRBC1C03,SEA4N,2046,33.3671
REGION1,LNDAGRBC1C03,SEA4N,2047,33.5816
REGION1,LNDAGRBC1C03,SEA4N,2048,33.799
REGION1,LNDAGRBC1C03,SEA4N,2049,34.0096
REGION1,LNDAGRBC1C03,SEA4N,2050,34.2263
REGION1,LNDAGRBC1C04,SEA1D,2020,10.863
REGION1,LNDAGRBC1C04,SEA1D,2021,10.8714
REGION1,LNDAGRBC1C04,SEA1D,2022,10.8798
REGION1,LNDAGRBC1C04,SEA1D,2023,10.8883
REGION1,LNDAGRBC1C04,SEA1D,2024,10.8969
REGION1,LNDAGRBC1C04,SEA1D,2025,10.9055
REGION1,LNDAGRBC1C04,SEA1D,2026,10.9143
REGION1,LNDAGRBC1C04,SEA1D,2027,10.9231
REGION1,LNDAGRBC1C04,SEA1D,2028,10.9321
REGION1,LNDAGRBC1C04,SEA1D,2029,10.9411
REGION1,LNDAGRBC1C04,SEA1D,2030,10.9503
REGION1,LNDAGRBC1C04,SEA1D,2031,10.9596
REGION1,LNDAGRBC1C04,SEA1D,2032,10.9689
REGION1,LNDAGRBC1C04,SEA1D,2033,10.9784
REGION1,LNDAGRBC1C04,SEA1D,2034,10.988
REGION1,LNDAGRBC1C04,SEA1D,2035,10.9977
REGION1,LNDAGRBC1C04,SEA1D,2036,11.0075
REGION1,LNDAGRBC1C04,SEA1D,2037,11.0173
REGION1,LNDAGRBC1C04,SEA1D,2038,11.0273
REGION1,LNDAGRBC1C04,SEA1D,2039,11.0374
REGION1,LNDAGRBC1C04,SEA1D,2040,11.0477
REGION1,LNDAGRBC1C04,SEA1D,2041,11.058
REGION1,LNDAGRBC1C04,SEA1D,2042,11.0684
REGION1,LNDAGRBC1C04,SEA1D,2043,11.079
REGION1,LNDAGRBC1C04,SEA1D,2044,11.0897
REGION1,LNDAGRBC1C04,SEA1D,2045,11.1004
REGION1,LNDAGRBC1C04,SEA1D,2046,11.1113
REGION1,LNDAGRBC1C04,SEA1D,2047,11.1224
REGION1,LNDAGRBC1C04,SEA1D,2048,11.1336
REGION1,LNDAGRBC1C04,SEA1D,2049,11.1449
REGION1,LNDAGRBC1C04,SEA1D,2050,11.1563
REGION1,LNDAGRBC1C04,SEA1N,2020,10.863
REGION1,LNDAGRBC1C04,SEA1N,2021,10.8714
REGION1,LNDAGRBC1C04,SEA1N,2022,10.8798
REGION1,LNDAGRBC1C04,SEA1N,2023,10.8883
REGION1,LNDAGRBC1C04,SEA1N,2024,10.8969
REGION1,LNDAGRBC1C04,SEA1N,2025,10.9055
REGION1,LNDAGRBC1C04,SEA1N,2026,10.9143
REGION1,LNDAGRBC1C04,SEA1N,2027,10.9231
REGION1,LNDAGRBC1C04,SEA1N,2028,10.9321
REGION1,LNDAGRBC1C04,SEA1N,2029,10.9411
REGION1,LNDAGRBC1C04,SEA1N,2030,10.9503
REGION1,LNDAGRBC1C04,SEA1N,2031,10.9596
REGION1,LNDAGRBC1C04,SEA1N,2032,10.9689
REGION1,LNDAGRBC1C04,SEA1N,2033,10.9784
REGION1,LNDAGRBC1C04,SEA1N,2034,10.988
REGION1,LNDAGRBC1C04,SEA1N,2035,10.9977
REGION1,LNDAGRBC1C04,SEA1N,2036,11.0075
REGION1,LNDAGRBC1C04,SEA1N,2037,11.0173
REGION1,LNDAGRBC1C04,SEA1N,2038,11.0273
REGION1,LNDAGRBC1C04,SEA1N,2039,11.0374
REGION1,LNDAGRBC1C04,SEA1N,2040,11.0477
REGION1,LNDAGRBC1C04,SEA1N,2041,11.058
REGION1,LNDAGRBC1C04,SEA1N,2042,11.0684
REGION1,LNDAGRBC1C04,SEA1N,2043,11.079
REGION1,LNDAGRBC1C04,SEA1N,2044,11.0897
REGION1,LNDAGRBC1C04,SEA1N,2045,11.1004
REGION1,LNDAGRBC1C04,SEA1N,2046,11.1113
REGION1,LNDAGRBC1C04,SEA1N,2047,11.1224
REGION1,LNDAGRBC1C04,SEA1N,2048,11.1336
REGION1,LNDAGRBC1C04,SEA1N,2049,11.1449
REGION1,LNDAGRBC1C04,SEA1N,2050,11.1563
REGION1,LNDAGRBC1C04,SEA2D,2020,10.863
REGION1,LNDAGRBC1C04,SEA2D,2021,10.8714
REGION1,LNDAGRBC1C04,SEA2D,2022,10.8798
REGION1,LNDAGRBC1C04,SEA2D,2023,10.8883
REGION1,LNDAGRBC1C04,SEA2D,2024,10.8969
REGION1,LNDAGRBC1C04,SEA2D,2025,10.9055
REGION1,LNDAGRBC1C04,SEA2D,2026,10.9143
REGION1,LNDAGRBC1C04,SEA2D,2027,10.9231
REGION1,LNDAGRBC1C04,SEA2D,2028,10.9321
REGION1,LNDAGRBC1C04,SEA2D,2029,10.9411
REGION1,LNDAGRBC1C04,SEA2D,2030,10.9503
REGION1,LNDAGRBC1C04,SEA2D,2031,10.9596
REGION1,LNDAGRBC1C04,SEA2D,2032,10.9689
REGION1,LNDAGRBC1C04,SEA2D,2033,10.9784
REGION1,LNDAGRBC1C04,SEA2D,2034,10.988
REGION1,LNDAGRBC1C04,SEA2D,2035,10.9977
REGION1,LNDAGRBC1C04,SEA2D,2036,11.0075
REGION1,LNDAGRBC1C04,SEA2D,2037,11.0173
REGION1,LNDAGRBC1C04,SEA2D,2038,11.0273
REGION1,LNDAGRBC1C04,SEA2D,2039,11.0374
REGION1,LNDAGRBC1C04,SEA2D,2040,11.0477
REGION1,LNDAGRBC1C04,SEA2D,2041,11.058
REGION1,LNDAGRBC1C04,SEA2D,2042,11.0684
REGION1,LNDAGRBC1C04,SEA2D,2043,11.079
REGION1,LNDAGRBC1C04,SEA2D,2044,11.0897
REGION1,LNDAGRBC1C04,SEA2D,2045,11.1004
REGION1,LNDAGRBC1C04,SEA2D,2046,11.1113
REGION1,LNDAGRBC1C04,SEA2D,2047,11.1224
REGION1,LNDAGRBC1C04,SEA2D,2048,11.1336
REGION1,LNDAGRBC1C04,SEA2D,2049,11.1449
REGION1,LNDAGRBC1C04,SEA2D,2050,11.1563
REGION1,LNDAGRBC1C04,SEA2N,2020,10.863
REGION1,LNDAGRBC1C04,SEA2N,2021,10.8714
REGION1,LNDAGRBC1C04,SEA2N,2022,10.8798
REGION1,LNDAGRBC1C04,SEA2N,2023,10.8883
REGION1,LNDAGRBC1C04,SEA2N,2024,10.8969
REGION1,LNDAGRBC1C04,SEA2N,2025,10.9055
REGION1,LNDAGRBC1C04,SEA2N,2026,10.9143
REGION1,LNDAGRBC1C04,SEA2N,2027,10.9231
REGION1,LNDAGRBC1C04,SEA2N,2028,10.9321
REGION1,LNDAGRBC1C04,SEA2N,2029,10.9411
REGION1,LNDAGRBC1C04,SEA2N,2030,10.9503
REGION1,LNDAGRBC1C04,SEA2N,2031,10.9596
REGION1,LNDAGRBC1C04,SEA2N,2032,10.9689
REGION1,LNDAGRBC1C04,SEA2N,2033,10.9784
REGION1,LNDAGRBC1C04,SEA2N,2034,10.988
REGION1,LNDAGRBC1C04,SEA2N,2035,10.9977
REGION1,LNDAGRBC1C04,SEA2N,2036,11.0075
REGION1,LNDAGRBC1C04,SEA2N,2037,11.0173
REGION1,LNDAGRBC1C04,SEA2N,2038,11.0273
REGION1,LNDAGRBC1C04,SEA2N,2039,11.0374
REGION1,LNDAGRBC1C04,SEA2N,2040,11.0477
REGION1,LNDAGRBC1C04,SEA2N,2041,11.058
REGION1,LNDAGRBC1C04,SEA2N,2042,11.0684
REGION1,LNDAGRBC1C04,SEA2N,2043,11.079
REGION1,LNDAGRBC1C04,SEA2N,2044,11.0897
REGION1,LNDAGRBC1C04,SEA2N,2045,11.1004
REGION1,LNDAGRBC1C04,SEA2N,2046,11.1113
REGION1,LNDAGRBC1C04,SEA2N,2047,11.1224
REGION1,LNDAGRBC1C04,SEA2N,2048,11.1336
REGION1,LNDAGRBC1C04,SEA2N,2049,11.1449
REGION1,LNDAGRBC1C04,SEA2N,2050,11.1563
REGION1,LNDAGRBC1C04,SEA3D,2020,10.863
REGION1,LNDAGRBC1C04,SEA3D,2021,10.8714
REGION1,LNDAGRBC1C04,SEA3D,2022,10.8798
REGION1,LNDAGRBC1C04,SEA3D,2023,10.8883
REGION1,LNDAGRBC1C04,SEA3D,2024,10.8969
REGION1,LNDAGRBC1C04,SEA3D,2025,10.9055
REGION1,LNDAGRBC1C04,SEA3D,2026,10.9143
REGION1,LNDAGRBC1C04,SEA3D,2027,10.9231
REGION1,LNDAGRBC1C04,SEA3D,2028,10.9321
REGION1,LNDAGRBC1C04,SEA3D,2029,10.9411
REGION1,LNDAGRBC1C04,SEA3D,2030,10.9503
REGION1,LNDAGRBC1C04,SEA3D,2031,10.9596
REGION1,LNDAGRBC1C04,SEA3D,2032,10.9689
REGION1,LNDAGRBC1C04,SEA3D,2033,10.9784
REGION1,LNDAGRBC1C04,SEA3D,2034,10.988
REGION1,LNDAGRBC1C04,SEA3D,2035,10.9977
