REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
REGION1,DEMCOMBIO,BIO,1,2023,1,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,2,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,3,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,4,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,5,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,6,1.6299996740000278
REGION1,DEMCOMBIO,BIO,1,2023,7,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,8,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,9,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,10,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,11,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,12,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,13,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,14,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,15,1.6299996740000149
REGION1,DEMCOMBIO,BIO,1,2023,16,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,17,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,18,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,19,1.6299996740000269
REGION1,DEMCOMBIO,BIO,1,2023,20,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,21,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,22,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,23,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,24,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,25,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,26,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,27,1.629999674000066
REGION1,DEMCOMBIO,BIO,1,2023,28,1.6299996740000195
REGION1,DEMCOMBIO,BIO,1,2023,29,1.6299996740000195
REGION1,DEMCOMBIO,BIO,1,2023,30,1.6299996740000011
REGION1,DEMCOMBIO,BIO,1,2024,1,2.4099995180001
REGION1,DEMCOMBIO,BIO,1,2024,2,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,3,2.4099995180001
REGION1,DEMCOMBIO,BIO,1,2024,4,2.409999518000111
REGION1,DEMCOMBIO,BIO,1,2024,5,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,6,2.409999518000092
REGION1,DEMCOMBIO,BIO,1,2024,7,2.4099995180001215
REGION1,DEMCOMBIO,BIO,1,2024,8,2.4099995180001215
REGION1,DEMCOMBIO,BIO,1,2024,9,2.4099995180001215
REGION1,DEMCOMBIO,BIO,1,2024,10,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,11,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,12,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,13,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,14,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,15,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,16,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,17,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,18,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,19,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,20,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,21,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,22,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,23,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,24,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,25,2.409999518000125
REGION1,DEMCOMBIO,BIO,1,2024,26,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,27,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,28,2.4099995180001086
REGION1,DEMCOMBIO,BIO,1,2024,29,2.409999518000059
REGION1,DEMCOMBIO,BIO,1,2024,30,2.40999951800012
REGION1,DEMCOMBIO,BIO,1,2025,1,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,2,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,3,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,4,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,5,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,6,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,7,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,8,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,9,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,10,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,11,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,12,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,13,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,14,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,15,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,16,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,17,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,18,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,19,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,20,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,21,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,22,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,23,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,24,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,25,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,26,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,27,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,28,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,29,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2025,30,3.609999278000145
REGION1,DEMCOMBIO,BIO,1,2026,1,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,2,4.809999038000208
REGION1,DEMCOMBIO,BIO,1,2026,3,4.8099990380002335
REGION1,DEMCOMBIO,BIO,1,2026,4,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,5,4.809999038000249
REGION1,DEMCOMBIO,BIO,1,2026,6,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,7,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,8,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,9,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,10,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,11,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,12,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,13,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,14,4.809999038000237
REGION1,DEMCOMBIO,BIO,1,2026,15,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,16,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,17,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,18,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,19,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,20,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,21,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,22,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,23,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,24,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,25,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,26,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,27,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,28,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,29,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2026,30,4.80999903800019
REGION1,DEMCOMBIO,BIO,1,2027,1,6.527981727390042
REGION1,DEMCOMBIO,BIO,1,2027,2,6.527981727390042
REGION1,DEMCOMBIO,BIO,1,2027,3,6.527981727390042
