REGION,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,LNDAGRBC1C03,WTREVTBC1,2029,16.12616021525529
REGION1,LNDAGRBC1C03,WTREVTBC1,2030,16.216696191430064
REGION1,LNDAGRBC1C03,WTREVTBC1,2031,16.3049156071062
REGION1,LNDAGRBC1C03,WTREVTBC1,2032,16.34427076474956
REGION1,LNDAGRBC1C03,WTREVTBC1,2033,16.424256068758734
REGION1,LNDAGRBC1C03,WTREVTBC1,2034,16.49813224385587
REGION1,LNDAGRBC1C03,WTREVTBC1,2035,16.57798934597359
REGION1,LNDAGRBC1C03,WTREVTBC1,2036,16.6677685756946
REGION1,LNDAGRBC1C03,WTREVTBC1,2037,16.752688693368977
REGION1,LNDAGRBC1C03,WTREVTBC1,2038,16.82803217357148
REGION1,LNDAGRBC1C03,WTREVTBC1,2039,16.8989282861267
REGION1,LNDAGRBC1C03,WTREVTBC1,2040,16.971399465906757
REGION1,LNDAGRBC1C03,WTREVTBC1,2041,17.055129474227446
REGION1,LNDAGRBC1C03,WTREVTBC1,2042,17.132625502879772
REGION1,LNDAGRBC1C03,WTREVTBC1,2043,17.217397091324838
REGION1,LNDAGRBC1C03,WTREVTBC1,2044,17.295957965106492
REGION1,LNDAGRBC1C03,WTREVTBC1,2045,17.378192643996627
REGION1,LNDAGRBC1C03,WTREVTBC1,2046,17.4570706313099
REGION1,LNDAGRBC1C03,WTREVTBC1,2047,17.537619894490536
REGION1,LNDAGRBC1C03,WTREVTBC1,2048,17.620894325055286
REGION1,LNDAGRBC1C03,WTREVTBC1,2049,17.70610291038739
REGION1,LNDAGRBC1C03,WTREVTBC1,2050,17.78743867074286
REGION1,LNDAGRBC1C03,WTRGRCBC1,2021,2.094012815590962
REGION1,LNDAGRBC1C03,WTRGRCBC1,2022,2.0805378998899093
REGION1,LNDAGRBC1C03,WTRGRCBC1,2023,2.052744705116494
REGION1,LNDAGRBC1C03,WTRGRCBC1,2024,2.0710783778223707
REGION1,LNDAGRBC1C03,WTRGRCBC1,2025,2.073827464514453
REGION1,LNDAGRBC1C03,WTRGRCBC1,2026,2.0946560314548908
REGION1,LNDAGRBC1C03,WTRGRCBC1,2027,2.1026972489126603
REGION1,LNDAGRBC1C03,WTRGRCBC1,2028,2.134129692807889
REGION1,LNDAGRBC1C03,WTRGRCBC1,2029,2.1548376189687644
REGION1,LNDAGRBC1C03,WTRGRCBC1,2030,2.1670306722431625
REGION1,LNDAGRBC1C03,WTRGRCBC1,2031,2.19209140454468
REGION1,LNDAGRBC1C03,WTRGRCBC1,2032,2.1927524982819797
REGION1,LNDAGRBC1C03,WTRGRCBC1,2033,2.2109463329882657
REGION1,LNDAGRBC1C03,WTRGRCBC1,2034,2.2200002551074394
REGION1,LNDAGRBC1C03,WTRGRCBC1,2035,2.2369072288736693
REGION1,LNDAGRBC1C03,WTRGRCBC1,2036,2.265777772342847
REGION1,LNDAGRBC1C03,WTRGRCBC1,2037,2.2893022704247534
REGION1,LNDAGRBC1C03,WTRGRCBC1,2038,2.3056453353599706
REGION1,LNDAGRBC1C03,WTRGRCBC1,2039,2.3131404223905285
REGION1,LNDAGRBC1C03,WTRGRCBC1,2040,2.324298866546095
REGION1,LNDAGRBC1C03,WTRGRCBC1,2041,2.343903870645241
REGION1,LNDAGRBC1C03,WTRGRCBC1,2042,2.361665224737364
REGION1,LNDAGRBC1C03,WTRGRCBC1,2043,2.3801034793182407
REGION1,LNDAGRBC1C03,WTRGRCBC1,2044,2.3968174433949345
REGION1,LNDAGRBC1C03,WTRGRCBC1,2045,2.413647866525474
REGION1,LNDAGRBC1C03,WTRGRCBC1,2046,2.430100264136343
REGION1,LNDAGRBC1C03,WTRGRCBC1,2047,2.4470546917483134
REGION1,LNDAGRBC1C03,WTRGRCBC1,2048,2.463925102241923
REGION1,LNDAGRBC1C03,WTRGRCBC1,2049,2.4800272048246033
REGION1,LNDAGRBC1C03,WTRGRCBC1,2050,2.4967533014441523
REGION1,LNDAGRBC1C03,WTRSURBC1,2021,39.02562803936776
REGION1,LNDAGRBC1C03,WTRSURBC1,2022,38.77676528080212
REGION1,LNDAGRBC1C03,WTRSURBC1,2023,38.265625266330375
REGION1,LNDAGRBC1C03,WTRSURBC1,2024,38.595584495882285
REGION1,LNDAGRBC1C03,WTRSURBC1,2025,38.640006261478824
REGION1,LNDAGRBC1C03,WTRSURBC1,2026,39.01202437394125
REGION1,LNDAGRBC1C03,WTRSURBC1,2027,39.15453891625988
REGION1,LNDAGRBC1C03,WTRSURBC1,2028,39.74013360090774
REGION1,LNDAGRBC1C03,WTRSURBC1,2029,40.11307614940972
REGION1,LNDAGRBC1C03,WTRSURBC1,2030,40.333204222852764
REGION1,LNDAGRBC1C03,WTRSURBC1,2031,40.78604587421607
REGION1,LNDAGRBC1C03,WTRSURBC1,2032,40.79292949182091
REGION1,LNDAGRBC1C03,WTRSURBC1,2033,41.12061795765433
REGION1,LNDAGRBC1C03,WTRSURBC1,2034,41.28176930601564
REGION1,LNDAGRBC1C03,WTRSURBC1,2035,41.58592535930844
REGION1,LNDAGRBC1C03,WTRSURBC1,2036,42.10811482195345
REGION1,LNDAGRBC1C03,WTRSURBC1,2037,42.53225349060499
REGION1,LNDAGRBC1C03,WTRSURBC1,2038,42.82547377545081
REGION1,LNDAGRBC1C03,WTRSURBC1,2039,42.95818695821679
REGION1,LNDAGRBC1C03,WTRSURBC1,2040,43.15701235153855
REGION1,LNDAGRBC1C03,WTRSURBC1,2041,43.50978766472072
REGION1,LNDAGRBC1C03,WTRSURBC1,2042,43.828351378725074
REGION1,LNDAGRBC1C03,WTRSURBC1,2043,44.16030219454482
REGION1,LNDAGRBC1C03,WTRSURBC1,2044,44.459912702973845
REGION1,LNDAGRBC1C03,WTRSURBC1,2045,44.76171025781936
REGION1,LNDAGRBC1C03,WTRSURBC1,2046,45.05686737247114
REGION1,LNDAGRBC1C03,WTRSURBC1,2047,45.360698999999066
REGION1,LNDAGRBC1C03,WTRSURBC1,2048,45.663016874396696
REGION1,LNDAGRBC1C03,WTRSURBC1,2049,45.95156788933293
REGION1,LNDAGRBC1C03,WTRSURBC1,2050,46.25148468497528
REGION1,LNDAGRBC1C04,CRPBAR,2021,0.05899998819996951
REGION1,LNDAGRBC1C04,CRPBAR,2022,0.05294099861569908
REGION1,LNDAGRBC1C04,CRPBAR,2023,0.06999998599999703
REGION1,LNDAGRBC1C04,CRPBAR,2036,0.09399998119979784
REGION1,LNDAGRBC1C04,CRPBAR,2037,0.06888350111378962
REGION1,LNDAGRBC1C04,CRPBAR,2038,0.05650098655219124
REGION1,LNDAGRBC1C04,CRPBAR,2039,0.015900896542906294
REGION1,LNDAGRBC1C04,LND4PWR,2021,0.7553999428957808
REGION1,LNDAGRBC1C04,LND4PWR,2022,0.7636998928109087
REGION1,LNDAGRBC1C04,LND4PWR,2023,0.7720999090247328
REGION1,LNDAGRBC1C04,LND4PWR,2024,0.7805999553158568
REGION1,LNDAGRBC1C04,LND4PWR,2025,0.7890998973199898
REGION1,LNDAGRBC1C04,LND4PWR,2026,0.7977998551636074
REGION1,LNDAGRBC1C04,LND4PWR,2027,0.8065996086678491
REGION1,LNDAGRBC1C04,LND4PWR,2028,0.8154999831620567
REGION1,LNDAGRBC1C04,LND4PWR,2029,0.8244003506719435
REGION1,LNDAGRBC1C04,LND4PWR,2030,0.8335001870289868
REGION1,LNDAGRBC1C04,LND4PWR,2031,0.8426993899727089
REGION1,LNDAGRBC1C04,LND4PWR,2032,0.851899663770974
REGION1,LNDAGRBC1C04,LND4PWR,2033,0.8612997316429231
REGION1,LNDAGRBC1C04,LND4PWR,2034,0.8707999954943657
REGION1,LNDAGRBC1C04,LND4PWR,2035,0.8803998385184428
REGION1,LNDAGRBC1C04,LND4PWR,2036,0.8901000413112483
REGION1,LNDAGRBC1C04,LND4PWR,2037,0.8997998603373454
REGION1,LNDAGRBC1C04,LND4PWR,2038,0.9096994670857333
REGION1,LNDAGRBC1C04,LND4PWR,2039,0.9196997085973115
REGION1,LNDAGRBC1C04,LND4PWR,2040,0.9299001398579828
REGION1,LNDAGRBC1C04,LND4PWR,2041,0.9400998956898929
REGION1,LNDAGRBC1C04,LND4PWR,2042,0.9504003229973963
REGION1,LNDAGRBC1C04,LND4PWR,2043,0.9609002352498288
REGION1,LNDAGRBC1C04,LND4PWR,2044,0.971500074316375
REGION1,LNDAGRBC1C04,LND4PWR,2045,0.9820998465750126
REGION1,LNDAGRBC1C04,LND4PWR,2046,0.9928998871300154
REGION1,LNDAGRBC1C04,LND4PWR,2047,1.0039000076401063
REGION1,LNDAGRBC1C04,LND4PWR,2048,1.0149001007347556
REGION1,LNDAGRBC1C04,LND4PWR,2049,1.0260992938973579
REGION1,LNDAGRBC1C04,LND4PWR,2050,1.0373995264408191
REGION1,LNDAGRBC1C04,WTREVTBC1,2021,7.857060605921091
REGION1,LNDAGRBC1C04,WTREVTBC1,2022,7.8599657091111474
REGION1,LNDAGRBC1C04,WTREVTBC1,2023,7.8737070499520225
REGION1,LNDAGRBC1C04,WTREVTBC1,2024,7.846969308437274
REGION1,LNDAGRBC1C04,WTREVTBC1,2025,7.852834090328262
REGION1,LNDAGRBC1C04,WTREVTBC1,2026,7.858837267652451
REGION1,LNDAGRBC1C04,WTREVTBC1,2027,7.864909281349531
REGION1,LNDAGRBC1C04,WTREVTBC1,2028,7.8710504678552295
REGION1,LNDAGRBC1C04,WTREVTBC1,2029,7.877191439354069
REGION1,LNDAGRBC1C04,WTREVTBC1,2030,7.883470245643487
REGION1,LNDAGRBC1C04,WTREVTBC1,2031,7.889818372775441
REGION1,LNDAGRBC1C04,WTREVTBC1,2032,7.896166320509879
REGION1,LNDAGRBC1C04,WTREVTBC1,2033,7.902652506721733
REGION1,LNDAGRBC1C04,WTREVTBC1,2034,7.909207327984159
REGION1,LNDAGRBC1C04,WTREVTBC1,2035,7.915831351992581
REGION1,LNDAGRBC1C04,WTREVTBC1,2036,7.966305120853725
REGION1,LNDAGRBC1C04,WTREVTBC1,2037,7.961300066768057
REGION1,LNDAGRBC1C04,WTREVTBC1,2038,7.962363908810896
REGION1,LNDAGRBC1C04,WTREVTBC1,2039,7.950354194817355
REGION1,LNDAGRBC1C04,WTREVTBC1,2040,7.9499862159092185
REGION1,LNDAGRBC1C04,WTREVTBC1,2041,7.957024228787249
REGION1,LNDAGRBC1C04,WTREVTBC1,2042,7.964131309511821
REGION1,LNDAGRBC1C04,WTREVTBC1,2043,7.971376343841205
REGION1,LNDAGRBC1C04,WTREVTBC1,2044,7.978690262031792
REGION1,LNDAGRBC1C04,WTREVTBC1,2045,7.986004335913061
REGION1,LNDAGRBC1C04,WTREVTBC1,2046,7.99345630258592
REGION1,LNDAGRBC1C04,WTREVTBC1,2047,8.001046355448741
REGION1,LNDAGRBC1C04,WTREVTBC1,2048,8.008636212325023
REGION1,LNDAGRBC1C04,WTREVTBC1,2049,8.01636432312752
REGION1,LNDAGRBC1C04,WTREVTBC1,2050,8.024161258425773
REGION1,LNDAGRBC1C04,WTRGRCBC1,2021,0.1574108694095663
REGION1,LNDAGRBC1C04,WTRGRCBC1,2022,0.1573112647348911
REGION1,LNDAGRBC1C04,WTRGRCBC1,2023,0.1585447440172395
REGION1,LNDAGRBC1C04,WTRGRCBC1,2024,0.15477235604348616
REGION1,LNDAGRBC1C04,WTRGRCBC1,2025,0.1550273437378156
REGION1,LNDAGRBC1C04,WTRGRCBC1,2026,0.15528834142439396
REGION1,LNDAGRBC1C04,WTRGRCBC1,2027,0.15555235689735822
REGION1,LNDAGRBC1C04,WTRGRCBC1,2028,0.15581935429105548
