REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,24,LNDAGRBC1C05,52,2035,545.2391249374388
REGION1,1,LNDAGRBC1C05,52,2036,544.8947732691655
REGION1,2,LNDAGRBC1C05,52,2036,544.8947732691655
REGION1,3,LNDAGRBC1C05,52,2036,544.8947732691655
REGION1,4,LNDAGRBC1C05,52,2036,544.8947732691655
REGION1,5,LNDAGRBC1C05,52,2036,544.8947732691655
REGION1,6,LNDAGRBC1C05,52,2036,544.8947732691655
REGION1,7,LNDAGRBC1C05,52,2036,544.8947732691655
REGION1,8,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,9,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,10,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,11,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,12,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,13,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,14,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,15,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,16,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,17,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,18,LNDAGRBC1C05,52,2036,544.8947732691659
REGION1,19,LNDAGRBC1C05,52,2036,544.1969714749657
REGION1,20,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,21,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,22,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,23,LNDAGRBC1C05,52,2036,544.8691725105073
REGION1,24,LNDAGRBC1C05,52,2036,544.8947732691654
REGION1,1,LNDAGRBC1C05,52,2037,544.6041847394132
REGION1,2,LNDAGRBC1C05,52,2037,544.6041847394132
REGION1,3,LNDAGRBC1C05,52,2037,544.6041847394132
REGION1,4,LNDAGRBC1C05,52,2037,544.6041847394132
REGION1,5,LNDAGRBC1C05,52,2037,544.6041847394132
