time,Stewart Creek Wind Project,Taylor Wind Project,Highland Valley Wind Project,Mount Mabel Wind Project,Boulder and Elkhart Wind Project,Nilhts'i Ecoener Project (Formerly Hixon Wind Power Project),Brewster Wind Project,K2 Wind Project,Nithi Mountain Wind Project
2023-02-09 06:00:00,0.0768074810504913,0.0739189805090427,0.0597853389382362,0.0256425204873085,0.0736086393892765,0.9517914575338362,0.1475664210319519,0.0736086393892765,0.3640982818603515
2023-02-09 07:00:00,0.0827904844284057,0.079920796751976,0.0764733463525772,0.026710245013237,0.0751017718017101,0.937525989115238,0.1400089395046234,0.0751017718017101,0.368916015625
2023-02-09 08:00:00,0.0831698440015316,0.0934984768927097,0.076059833317995,0.025130321085453,0.0769839690625667,0.960643483698368,0.1283863413333892,0.0769839690625667,0.337271270751953
2023-02-09 09:00:00,0.0774152134358882,0.0910037657618522,0.0677661775052547,0.0190475729107856,0.074510233849287,0.9731113356351851,0.1303436923027038,0.074510233849287,0.2956866940855979
2023-02-09 10:00:00,0.0694376194477081,0.0823129905760288,0.0501244631409645,0.0067705369740724,0.0575306412577629,0.9738501679897308,0.127305225431919,0.0575306412577629,0.2672670421004295
2023-02-09 11:00:00,0.037852137684822,0.0497187484800815,0.0320269498229026,0.0048059143871068,0.046361064761877,0.9741184031963348,0.1394361060857772,0.046361064761877,0.2253873750567435
2023-02-09 12:00:00,0.006887809485197,0.0191701865196228,0.0320338207483291,0.0074411883950233,0.0801184883713722,0.9747256714105604,0.1577474224567413,0.0801184883713722,0.153353875875473
2023-02-09 13:00:00,0.0010656195878982,0.0039666812121868,0.0340368467569351,0.0137145420908927,0.0839401468634605,0.949709401130676,0.178035320341587,0.0839401468634605,0.1054591226577758
2023-02-09 14:00:00,0.0,0.0001781853288412,0.0540535627305507,0.0239669567346572,0.0870947313308715,0.975210859775543,0.2660762944817543,0.0870947313308715,0.07457558080554
2023-02-09 15:00:00,0.0,0.0,0.0753740602731704,0.0620488026738166,0.1331049698591232,0.904179983139038,0.2354089352488517,0.1331049698591232,0.0539451824128627
2023-02-09 16:00:00,0.0316002437472343,0.0061424063146114,0.0892692822217941,0.042879572212696,0.1377684789896011,0.892085126042366,0.3465284729003905,0.1377684789896011,0.1149031573534011
2023-02-09 17:00:00,0.0467210422456264,0.0139891284704208,0.0697370883822441,0.0283723607659339,0.12111127525568,0.8937073183059693,0.3653469085693359,0.12111127525568,0.1518213933706283
2023-02-09 18:00:00,0.0414545768499374,0.0181875577569007,0.061107789427042,0.0344900253415107,0.1690502873063087,0.9069224369525908,0.3082087552547454,0.1690502873063087,0.1842630362510681
2023-02-09 19:00:00,0.0283952033519744,0.0130366972088813,0.0566946499049663,0.0321649646759033,0.1554322853684425,0.9209148311614992,0.1937306979298591,0.1554322853684425,0.2026643535494804
2023-02-09 20:00:00,0.0065209908038377,0.0050090330839157,0.0595381247997283,0.0356964042782783,0.1738319560885429,0.9155213466286658,0.1353699278831481,0.1738319560885429,0.2228988954424857
2023-02-09 21:00:00,0.0019875698536634,0.0014536513388156,0.0679589737951755,0.038439096212387,0.1689591974020004,0.910462363064289,0.090415586233139,0.1689591974020004,0.2334994366765022
2023-02-09 22:00:00,0.0019397543370723,0.0026243972033262,0.0760458873212337,0.0439075370132923,0.1795588612556457,0.9050548961758612,0.0405029234290123,0.1795588612556457,0.2413436922430991
2023-02-09 23:00:00,0.0050613640248775,0.0060726271569728,0.0970980809628963,0.0549356897175312,0.1863552051782607,0.9048400220274924,0.020046320259571,0.1863552051782607,0.2455408158898353
2023-02-10 00:00:00,0.0070483889430761,0.0085406056046485,0.1247512784600257,0.0773510049283504,0.2254220011830329,0.8609895622730255,0.01065728276968,0.2254220011830329,0.1891806408762931
2023-02-10 01:00:00,0.0163756904006004,0.0149293130636215,0.104192356467247,0.0822711810469627,0.2486400842666625,0.7484084910154342,0.0155703055858612,0.2486400842666625,0.1222651487588882
