REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,COMELCB02,420,2021,0.00015361557876286263
REGION1,COMELCB02,421,2021,0.00015244976763387948
REGION1,COMELCB02,422,2021,0.0001507729160099996
REGION1,COMELCB02,423,2021,0.0001490960643861197
REGION1,COMELCB02,424,2021,0.0001500862053449821
REGION1,COMELCB02,425,2021,0.00015534034043313908
REGION1,COMELCB02,426,2021,0.00016032298525838216
REGION1,COMELCB02,427,2021,0.00015703316207248447
REGION1,COMELCB02,428,2021,0.00015272125789679336
REGION1,COMELCB02,429,2021,0.00014828159359737806
REGION1,COMELCB02,430,2021,0.00014301148849375558
REGION1,COMELCB02,431,2021,0.00013601662171985665
REGION1,COMELCB02,432,2021,0.00012938906530166473
REGION1,COMELCB02,433,2021,0.00012427866035269748
REGION1,COMELCB02,434,2021,0.00012142002758436891
REGION1,COMELCB02,435,2021,0.0001191522853882647
REGION1,COMELCB02,436,2021,0.00011891273515628185
REGION1,COMELCB02,437,2021,0.00011982302603781665
REGION1,COMELCB02,438,2021,0.00012209076823392086
REGION1,COMELCB02,439,2021,0.00012593954196111183
REGION1,COMELCB02,440,2021,0.00013202411785347598
REGION1,COMELCB02,441,2021,0.0001381725738077022
REGION1,COMELCB02,442,2021,0.00014248447798339333
REGION1,COMELCB02,443,2021,0.00014328297875666946
REGION1,COMELCB02,444,2021,0.00014468834011763547
REGION1,COMELCB02,445,2021,0.00014499177041148037
REGION1,COMELCB02,446,2021,0.00014344267891132467
REGION1,COMELCB02,447,2021,0.0001425483580452554
REGION1,COMELCB02,448,2021,0.00014296357844735902
REGION1,COMELCB02,449,2021,0.0001477545830870158
REGION1,COMELCB02,450,2021,0.00015332811848448323
REGION1,COMELCB02,451,2021,0.0001499424752057924
REGION1,COMELCB02,452,2021,0.00014623743161779117
REGION1,COMELCB02,453,2021,0.00014187761739570346
REGION1,COMELCB02,454,2021,0.00013628811198277053
REGION1,COMELCB02,455,2021,0.00012836698431187128
REGION1,COMELCB02,456,2021,0.00012145196761529996
REGION1,COMELCB02,457,2021,0.00011629365261993614
REGION1,COMELCB02,458,2021,0.00011413770053209057
REGION1,COMELCB02,459,2021,0.00011308367951136608
REGION1,COMELCB02,460,2021,0.00011292397935671084
REGION1,COMELCB02,461,2021,0.00011460083098059073
REGION1,COMELCB02,462,2021,0.00012027018647085128
REGION1,COMELCB02,463,2021,0.00013081039667809624
REGION1,COMELCB02,464,2021,0.0001426761181689796
REGION1,COMELCB02,465,2021,0.0001455028109063771
REGION1,COMELCB02,466,2021,0.00014464043007123887
REGION1,COMELCB02,467,2021,0.00014433699977739397
REGION1,COMELCB02,468,2021,0.00014272402821537616
REGION1,COMELCB02,469,2021,0.00014143045696266883
REGION1,COMELCB02,470,2021,0.00014026464583368568
REGION1,COMELCB02,471,2021,0.00013850794413247818
REGION1,COMELCB02,472,2021,0.00013953002512227163
REGION1,COMELCB02,473,2021,0.0001445765500093768
REGION1,COMELCB02,474,2021,0.00015123604645849974
REGION1,COMELCB02,475,2021,0.00014976680503567166
REGION1,COMELCB02,476,2021,0.0001464929518652395
REGION1,COMELCB02,477,2021,0.00014251641801432436
REGION1,COMELCB02,478,2021,0.00013681512249313278
REGION1,COMELCB02,479,2021,0.0001288141447449059
REGION1,COMELCB02,480,2021,0.00012108465725959294
REGION1,COMELCB02,481,2021,0.00011496814133629776
REGION1,COMELCB02,482,2021,0.00011246084890821068
REGION1,COMELCB02,483,2021,0.00011075205725339976
REGION1,COMELCB02,484,2021,0.00011067220717607216
REGION1,COMELCB02,485,2021,0.00011281218924845219
REGION1,COMELCB02,486,2021,0.00011904049528000604
REGION1,COMELCB02,487,2021,0.0001296445855491131
REGION1,COMELCB02,488,2021,0.000141558217086393
REGION1,COMELCB02,489,2021,0.00014390580935982485
REGION1,COMELCB02,490,2021,0.00014283581832363483
REGION1,COMELCB02,491,2021,0.00014363431909691096
REGION1,COMELCB02,492,2021,0.00014258029807618646
REGION1,COMELCB02,493,2021,0.00014256432806072095
REGION1,COMELCB02,494,2021,0.00014171791724104822
REGION1,COMELCB02,495,2021,0.00014067986623578926
REGION1,COMELCB02,496,2021,0.00014227686778234153
REGION1,COMELCB02,497,2021,0.00014748309282410193
REGION1,COMELCB02,498,2021,0.00015390303904124205
REGION1,COMELCB02,499,2021,0.00015224215743282768
REGION1,COMELCB02,500,2021,0.0001485211438293609
REGION1,COMELCB02,501,2021,0.00014313924861747977
REGION1,COMELCB02,502,2021,0.00013804481368397803
REGION1,COMELCB02,503,2021,0.00012982025571923385
REGION1,COMELCB02,504,2021,0.00012194703809473116
REGION1,COMELCB02,505,2021,0.00011680469311483286
REGION1,COMELCB02,506,2021,0.00011396203036196982
REGION1,COMELCB02,507,2021,0.00011217338862983128
REGION1,COMELCB02,508,2021,0.00011257263901646936
REGION1,COMELCB02,509,2021,0.00011416964056302162
REGION1,COMELCB02,510,2021,0.0001199348161460753
REGION1,COMELCB02,511,2021,0.00013207202789987255
REGION1,COMELCB02,512,2021,0.00014379401925156617
REGION1,COMELCB02,513,2021,0.00014452863996298023
