REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEA4N,DEMINDDSL,1,2038,114.67677
REGION1,SEA1D,DEMINDDSL,1,2039,115.34343
REGION1,SEA1N,DEMINDDSL,1,2039,115.34343
REGION1,SEA2D,DEMINDDSL,1,2039,115.34343
REGION1,SEA2N,DEMINDDSL,1,2039,115.34343
REGION1,SEA3D,DEMINDDSL,1,2039,115.34343
REGION1,SEA3N,DEMINDDSL,1,2039,115.34343
REGION1,SEA4D,DEMINDDSL,1,2039,115.34343
REGION1,SEA4N,DEMINDDSL,1,2039,115.34343
REGION1,SEA1D,DEMINDDSL,1,2040,116.13131
REGION1,SEA1N,DEMINDDSL,1,2040,116.13131
REGION1,SEA2D,DEMINDDSL,1,2040,116.13131
REGION1,SEA2N,DEMINDDSL,1,2040,116.13131
REGION1,SEA3D,DEMINDDSL,1,2040,116.13131
REGION1,SEA3N,DEMINDDSL,1,2040,116.13131
REGION1,SEA4D,DEMINDDSL,1,2040,116.13131
REGION1,SEA4N,DEMINDDSL,1,2040,116.13131
REGION1,SEA1D,DEMINDDSL,1,2041,115.76364
REGION1,SEA1N,DEMINDDSL,1,2041,115.76364
REGION1,SEA2D,DEMINDDSL,1,2041,115.76364
REGION1,SEA2N,DEMINDDSL,1,2041,115.76364
REGION1,SEA3D,DEMINDDSL,1,2041,115.76364
REGION1,SEA3N,DEMINDDSL,1,2041,115.76364
REGION1,SEA4D,DEMINDDSL,1,2041,115.76364
REGION1,SEA4N,DEMINDDSL,1,2041,115.76364
REGION1,SEA1D,DEMINDDSL,1,2042,116.06566
REGION1,SEA1N,DEMINDDSL,1,2042,116.06566
REGION1,SEA2D,DEMINDDSL,1,2042,116.06566
REGION1,SEA2N,DEMINDDSL,1,2042,116.06566
REGION1,SEA3D,DEMINDDSL,1,2042,116.06566
REGION1,SEA3N,DEMINDDSL,1,2042,116.06566
REGION1,SEA4D,DEMINDDSL,1,2042,116.06566
REGION1,SEA4N,DEMINDDSL,1,2042,116.06566
REGION1,SEA1D,DEMINDDSL,1,2043,116.36869
REGION1,SEA1N,DEMINDDSL,1,2043,116.36869
REGION1,SEA2D,DEMINDDSL,1,2043,116.36869
REGION1,SEA2N,DEMINDDSL,1,2043,116.36869
REGION1,SEA3D,DEMINDDSL,1,2043,116.36869
REGION1,SEA3N,DEMINDDSL,1,2043,116.36869
REGION1,SEA4D,DEMINDDSL,1,2043,116.36869
REGION1,SEA4N,DEMINDDSL,1,2043,116.36869
REGION1,SEA1D,DEMINDDSL,1,2044,116.67071
REGION1,SEA1N,DEMINDDSL,1,2044,116.67071
REGION1,SEA2D,DEMINDDSL,1,2044,116.67071
REGION1,SEA2N,DEMINDDSL,1,2044,116.67071
REGION1,SEA3D,DEMINDDSL,1,2044,116.67071
REGION1,SEA3N,DEMINDDSL,1,2044,116.67071
REGION1,SEA4D,DEMINDDSL,1,2044,116.67071
REGION1,SEA4N,DEMINDDSL,1,2044,116.67071
REGION1,SEA1D,DEMINDDSL,1,2045,116.97273
REGION1,SEA1N,DEMINDDSL,1,2045,116.97273
REGION1,SEA2D,DEMINDDSL,1,2045,116.97273
REGION1,SEA2N,DEMINDDSL,1,2045,116.97273
REGION1,SEA3D,DEMINDDSL,1,2045,116.97273
REGION1,SEA3N,DEMINDDSL,1,2045,116.97273
REGION1,SEA4D,DEMINDDSL,1,2045,116.97273
REGION1,SEA4N,DEMINDDSL,1,2045,116.97273
REGION1,SEA1D,DEMINDDSL,1,2046,117.27576
REGION1,SEA1N,DEMINDDSL,1,2046,117.27576
REGION1,SEA2D,DEMINDDSL,1,2046,117.27576
REGION1,SEA2N,DEMINDDSL,1,2046,117.27576
REGION1,SEA3D,DEMINDDSL,1,2046,117.27576
REGION1,SEA3N,DEMINDDSL,1,2046,117.27576
REGION1,SEA4D,DEMINDDSL,1,2046,117.27576
REGION1,SEA4N,DEMINDDSL,1,2046,117.27576
REGION1,SEA1D,DEMINDDSL,1,2047,117.57778
REGION1,SEA1N,DEMINDDSL,1,2047,117.57778
REGION1,SEA2D,DEMINDDSL,1,2047,117.57778
REGION1,SEA2N,DEMINDDSL,1,2047,117.57778
REGION1,SEA3D,DEMINDDSL,1,2047,117.57778
REGION1,SEA3N,DEMINDDSL,1,2047,117.57778
REGION1,SEA4D,DEMINDDSL,1,2047,117.57778
REGION1,SEA4N,DEMINDDSL,1,2047,117.57778
REGION1,SEA1D,DEMINDDSL,1,2048,117.88081
REGION1,SEA1N,DEMINDDSL,1,2048,117.88081
REGION1,SEA2D,DEMINDDSL,1,2048,117.88081
REGION1,SEA2N,DEMINDDSL,1,2048,117.88081
REGION1,SEA3D,DEMINDDSL,1,2048,117.88081
REGION1,SEA3N,DEMINDDSL,1,2048,117.88081
REGION1,SEA4D,DEMINDDSL,1,2048,117.88081
REGION1,SEA4N,DEMINDDSL,1,2048,117.88081
REGION1,SEA1D,DEMINDDSL,1,2049,118.18283
REGION1,SEA1N,DEMINDDSL,1,2049,118.18283
REGION1,SEA2D,DEMINDDSL,1,2049,118.18283
REGION1,SEA2N,DEMINDDSL,1,2049,118.18283
REGION1,SEA3D,DEMINDDSL,1,2049,118.18283
REGION1,SEA3N,DEMINDDSL,1,2049,118.18283
REGION1,SEA4D,DEMINDDSL,1,2049,118.18283
REGION1,SEA4N,DEMINDDSL,1,2049,118.18283
REGION1,SEA1D,DEMINDDSL,1,2050,118.48485
REGION1,SEA1N,DEMINDDSL,1,2050,118.48485
REGION1,SEA2D,DEMINDDSL,1,2050,118.48485
REGION1,SEA2N,DEMINDDSL,1,2050,118.48485
REGION1,SEA3D,DEMINDDSL,1,2050,118.48485
REGION1,SEA3N,DEMINDDSL,1,2050,118.48485
REGION1,SEA4D,DEMINDDSL,1,2050,118.48485
REGION1,SEA4N,DEMINDDSL,1,2050,118.48485
REGION1,SEA1D,DEMINDBIO,1,2020,161.65657
REGION1,SEA1N,DEMINDBIO,1,2020,161.65657
