REGION,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,DEMINDDSL,INDDSL,2039,112.69006761404049
REGION1,DEMINDDSL,INDDSL,2040,113.45006807004077
REGION1,DEMINDDSL,INDDSL,2041,114.38006862804109
REGION1,DEMINDDSL,INDDSL,2042,115.39006923404145
REGION1,DEMINDDSL,INDDSL,2043,116.54006992404187
REGION1,DEMINDDSL,INDDSL,2044,117.85007071004233
REGION1,DEMINDDSL,INDDSL,2045,119.37007162204289
REGION1,DEMINDDSL,INDDSL,2046,120.98007258804347
REGION1,DEMINDDSL,INDDSL,2047,122.59007355404404
REGION1,DEMINDDSL,INDDSL,2048,124.23007453804465
REGION1,DEMINDDSL,INDDSL,2049,125.92007555204525
REGION1,DEMINDDSL,INDDSL,2050,127.60007656004584
REGION1,DEMINDELCB02,INDELCB02,2021,88.720029846726
REGION1,DEMINDELCB02,INDELCB02,2022,93.63003149852294
REGION1,DEMINDELCB02,INDELCB02,2023,99.69003353719698
REGION1,DEMINDELCB02,INDELCB02,2024,102.88003461036037
REGION1,DEMINDELCB02,INDELCB02,2025,106.06003568015961
REGION1,DEMINDELCB02,INDELCB02,2026,109.41003680714938
REGION1,DEMINDELCB02,INDELCB02,2027,111.21003741269612
REGION1,DEMINDELCB02,INDELCB02,2028,115.27003877854042
REGION1,DEMINDELCB02,INDELCB02,2029,122.13004108634634
REGION1,DEMINDELCB02,INDELCB02,2030,127.37004284916019
REGION1,DEMINDELCB02,INDELCB02,2031,130.41004387186135
REGION1,DEMINDELCB02,INDELCB02,2032,137.7100463276898
REGION1,DEMINDELCB02,INDELCB02,2033,144.89004874314847
REGION1,DEMINDELCB02,INDELCB02,2034,146.78004937897254
REGION1,DEMINDELCB02,INDELCB02,2035,148.43004993405705
REGION1,DEMINDELCB02,INDELCB02,2036,149.95005044540764
REGION1,DEMINDELCB02,INDELCB02,2037,151.33005090966014
REGION1,DEMINDELCB02,INDELCB02,2038,152.66005135709187
REGION1,DEMINDELCB02,INDELCB02,2039,154.09005183816512
REGION1,DEMINDELCB02,INDELCB02,2040,155.50005231251006
REGION1,DEMINDELCB02,INDELCB02,2041,156.7400527296645
REGION1,DEMINDELCB02,INDELCB02,2042,157.96005314009062
