REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2044,3,0.5672160583044609
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2044,4,0.5672160583044609
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2044,5,0.5672160583044609
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2044,6,0.5672160583044609
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2044,7,0.5672160583044609
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2044,8,0.5672160583044609
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2045,1,0.573852007800922
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2045,2,0.573852007800922
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2045,3,0.573852007800922
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2045,4,0.573852007800922
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2045,5,0.573852007800922
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2045,6,0.573852007800922
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2045,7,0.573852007800922
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2045,8,0.573852007800922
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,1,0.5806598548081533
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,2,0.5806598548081533
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,3,0.5806598548081533
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,4,0.5806598548081533
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,5,0.5806598548081533
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,6,0.5806598548081533
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,7,0.5806598548081533
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,8,0.5806598548081533
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2047,1,0.5867745810856996
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2047,2,0.5867745810857016
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2047,3,0.5867745810856946
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2047,4,0.5867745810856996
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2047,5,0.586774581085693
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2047,6,0.5867745810856996
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2047,7,0.5867745810856996
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2047,8,0.5867745810857079
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,1,0.5934105305821683
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,2,0.5934105305821613
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,3,0.5934105305821643
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,4,0.5934105305821683
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,5,0.5934105305821683
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,6,0.5934105305821683
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,7,0.5934105305821682
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,8,0.5934105305821682
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2049,1,0.6002661577827448
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2049,2,0.6002661577827448
